idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
5917,mahowald,We served dinner to a three small doctors.,a three small doctors,DT JJ CD NNS,a,three,small,doctors
5918,mahowald,We served dinner to a three small actors.,a three small actors,DT JJ CD NNS,a,three,small,actors
5919,mahowald,We served dinner to a three small Americans.,a three small Americans,DT JJ CD NNS,a,three,small,Americans
5920,mahowald,We served dinner to a three small bankers.,a three small bankers,DT JJ CD NNS,a,three,small,bankers
5921,mahowald,We served dinner to a five small soldiers.,a five small soldiers,DT JJ CD NNS,a,five,small,soldiers
5922,mahowald,We served dinner to a five small students.,a five small students,DT JJ CD NNS,a,five,small,students
5923,mahowald,We served dinner to a five small athletes.,a five small athletes,DT JJ CD NNS,a,five,small,athletes
5924,mahowald,We served dinner to a five small pianists.,a five small pianists,DT JJ CD NNS,a,five,small,pianists
5925,mahowald,We served dinner to a five small teammates.,a five small teammates,DT JJ CD NNS,a,five,small,teammates
5926,mahowald,We served dinner to a five small lawyers.,a five small lawyers,DT JJ CD NNS,a,five,small,lawyers
5927,mahowald,We served dinner to a five small doctors.,a five small doctors,DT JJ CD NNS,a,five,small,doctors
5928,mahowald,We served dinner to a five small actors.,a five small actors,DT JJ CD NNS,a,five,small,actors
5929,mahowald,We served dinner to a five small Americans.,a five small Americans,DT JJ CD NNS,a,five,small,Americans
5930,mahowald,We served dinner to a five small bankers.,a five small bankers,DT JJ CD NNS,a,five,small,bankers
5931,mahowald,We served dinner to a twenty small soldiers.,a twenty small soldiers,DT JJ CD NNS,a,twenty,small,soldiers
5932,mahowald,We served dinner to a twenty small students.,a twenty small students,DT JJ CD NNS,a,twenty,small,students
5933,mahowald,We served dinner to a twenty small athletes.,a twenty small athletes,DT JJ CD NNS,a,twenty,small,athletes
5934,mahowald,We served dinner to a twenty small pianists.,a twenty small pianists,DT JJ CD NNS,a,twenty,small,pianists
5935,mahowald,We served dinner to a twenty small teammates.,a twenty small teammates,DT JJ CD NNS,a,twenty,small,teammates
5936,mahowald,We served dinner to a twenty small lawyers.,a twenty small lawyers,DT JJ CD NNS,a,twenty,small,lawyers
5937,mahowald,We served dinner to a twenty small doctors.,a twenty small doctors,DT JJ CD NNS,a,twenty,small,doctors
5938,mahowald,We served dinner to a twenty small actors.,a twenty small actors,DT JJ CD NNS,a,twenty,small,actors
5939,mahowald,We served dinner to a twenty small Americans.,a twenty small Americans,DT JJ CD NNS,a,twenty,small,Americans
5940,mahowald,We served dinner to a twenty small bankers.,a twenty small bankers,DT JJ CD NNS,a,twenty,small,bankers
5941,mahowald,We served dinner to a three round soldiers.,a three round soldiers,DT JJ CD NNS,a,three,round,soldiers
5942,mahowald,We served dinner to a three round students.,a three round students,DT JJ CD NNS,a,three,round,students
5943,mahowald,We served dinner to a three round athletes.,a three round athletes,DT JJ CD NNS,a,three,round,athletes
5944,mahowald,We served dinner to a three round pianists.,a three round pianists,DT JJ CD NNS,a,three,round,pianists
5945,mahowald,We served dinner to a three round teammates.,a three round teammates,DT JJ CD NNS,a,three,round,teammates
5946,mahowald,We served dinner to a three round lawyers.,a three round lawyers,DT JJ CD NNS,a,three,round,lawyers
5947,mahowald,We served dinner to a three round doctors.,a three round doctors,DT JJ CD NNS,a,three,round,doctors
5948,mahowald,We served dinner to a three round actors.,a three round actors,DT JJ CD NNS,a,three,round,actors
5949,mahowald,We served dinner to a three round Americans.,a three round Americans,DT JJ CD NNS,a,three,round,Americans
5950,mahowald,We served dinner to a three round bankers.,a three round bankers,DT JJ CD NNS,a,three,round,bankers
5951,mahowald,We served dinner to a five round soldiers.,a five round soldiers,DT JJ CD NNS,a,five,round,soldiers
5952,mahowald,We served dinner to a five round students.,a five round students,DT JJ CD NNS,a,five,round,students
5953,mahowald,We served dinner to a five round athletes.,a five round athletes,DT JJ CD NNS,a,five,round,athletes
5954,mahowald,We served dinner to a five round pianists.,a five round pianists,DT JJ CD NNS,a,five,round,pianists
5955,mahowald,We served dinner to a five round teammates.,a five round teammates,DT JJ CD NNS,a,five,round,teammates
5956,mahowald,We served dinner to a five round lawyers.,a five round lawyers,DT JJ CD NNS,a,five,round,lawyers
5957,mahowald,We served dinner to a five round doctors.,a five round doctors,DT JJ CD NNS,a,five,round,doctors
5958,mahowald,We served dinner to a five round actors.,a five round actors,DT JJ CD NNS,a,five,round,actors
5959,mahowald,We served dinner to a five round Americans.,a five round Americans,DT JJ CD NNS,a,five,round,Americans
5960,mahowald,We served dinner to a five round bankers.,a five round bankers,DT JJ CD NNS,a,five,round,bankers
5961,mahowald,We served dinner to a twenty round soldiers.,a twenty round soldiers,DT JJ CD NNS,a,twenty,round,soldiers
5962,mahowald,We served dinner to a twenty round students.,a twenty round students,DT JJ CD NNS,a,twenty,round,students
5963,mahowald,We served dinner to a twenty round athletes.,a twenty round athletes,DT JJ CD NNS,a,twenty,round,athletes
5964,mahowald,We served dinner to a twenty round pianists.,a twenty round pianists,DT JJ CD NNS,a,twenty,round,pianists
5965,mahowald,We served dinner to a twenty round teammates.,a twenty round teammates,DT JJ CD NNS,a,twenty,round,teammates
5966,mahowald,We served dinner to a twenty round lawyers.,a twenty round lawyers,DT JJ CD NNS,a,twenty,round,lawyers
5967,mahowald,We served dinner to a twenty round doctors.,a twenty round doctors,DT JJ CD NNS,a,twenty,round,doctors
5968,mahowald,We served dinner to a twenty round actors.,a twenty round actors,DT JJ CD NNS,a,twenty,round,actors
5969,mahowald,We served dinner to a twenty round Americans.,a twenty round Americans,DT JJ CD NNS,a,twenty,round,Americans
5970,mahowald,We served dinner to a twenty round bankers.,a twenty round bankers,DT JJ CD NNS,a,twenty,round,bankers
5971,mahowald,We served dinner to a three lucky soldiers.,a three lucky soldiers,DT JJ CD NNS,a,three,lucky,soldiers
5972,mahowald,We served dinner to a three lucky students.,a three lucky students,DT JJ CD NNS,a,three,lucky,students
5973,mahowald,We served dinner to a three lucky athletes.,a three lucky athletes,DT JJ CD NNS,a,three,lucky,athletes
5974,mahowald,We served dinner to a three lucky pianists.,a three lucky pianists,DT JJ CD NNS,a,three,lucky,pianists
5975,mahowald,We served dinner to a three lucky teammates.,a three lucky teammates,DT JJ CD NNS,a,three,lucky,teammates
5976,mahowald,We served dinner to a three lucky lawyers.,a three lucky lawyers,DT JJ CD NNS,a,three,lucky,lawyers
5977,mahowald,We served dinner to a three lucky doctors.,a three lucky doctors,DT JJ CD NNS,a,three,lucky,doctors
5978,mahowald,We served dinner to a three lucky actors.,a three lucky actors,DT JJ CD NNS,a,three,lucky,actors
5979,mahowald,We served dinner to a three lucky Americans.,a three lucky Americans,DT JJ CD NNS,a,three,lucky,Americans
5980,mahowald,We served dinner to a three lucky bankers.,a three lucky bankers,DT JJ CD NNS,a,three,lucky,bankers
5981,mahowald,We served dinner to a five lucky soldiers.,a five lucky soldiers,DT JJ CD NNS,a,five,lucky,soldiers
5982,mahowald,We served dinner to a five lucky students.,a five lucky students,DT JJ CD NNS,a,five,lucky,students
5983,mahowald,We served dinner to a five lucky athletes.,a five lucky athletes,DT JJ CD NNS,a,five,lucky,athletes
5984,mahowald,We served dinner to a five lucky pianists.,a five lucky pianists,DT JJ CD NNS,a,five,lucky,pianists
5985,mahowald,We served dinner to a five lucky teammates.,a five lucky teammates,DT JJ CD NNS,a,five,lucky,teammates
5986,mahowald,We served dinner to a five lucky lawyers.,a five lucky lawyers,DT JJ CD NNS,a,five,lucky,lawyers
5987,mahowald,We served dinner to a five lucky doctors.,a five lucky doctors,DT JJ CD NNS,a,five,lucky,doctors
5988,mahowald,We served dinner to a five lucky actors.,a five lucky actors,DT JJ CD NNS,a,five,lucky,actors
5989,mahowald,We served dinner to a five lucky Americans.,a five lucky Americans,DT JJ CD NNS,a,five,lucky,Americans
5990,mahowald,We served dinner to a five lucky bankers.,a five lucky bankers,DT JJ CD NNS,a,five,lucky,bankers
5991,mahowald,We served dinner to a twenty lucky soldiers.,a twenty lucky soldiers,DT JJ CD NNS,a,twenty,lucky,soldiers
5992,mahowald,We served dinner to a twenty lucky students.,a twenty lucky students,DT JJ CD NNS,a,twenty,lucky,students
5993,mahowald,We served dinner to a twenty lucky athletes.,a twenty lucky athletes,DT JJ CD NNS,a,twenty,lucky,athletes
5994,mahowald,We served dinner to a twenty lucky pianists.,a twenty lucky pianists,DT JJ CD NNS,a,twenty,lucky,pianists
5995,mahowald,We served dinner to a twenty lucky teammates.,a twenty lucky teammates,DT JJ CD NNS,a,twenty,lucky,teammates
5996,mahowald,We served dinner to a twenty lucky lawyers.,a twenty lucky lawyers,DT JJ CD NNS,a,twenty,lucky,lawyers
5997,mahowald,We served dinner to a twenty lucky doctors.,a twenty lucky doctors,DT JJ CD NNS,a,twenty,lucky,doctors
5998,mahowald,We served dinner to a twenty lucky actors.,a twenty lucky actors,DT JJ CD NNS,a,twenty,lucky,actors
5999,mahowald,We served dinner to a twenty lucky Americans.,a twenty lucky Americans,DT JJ CD NNS,a,twenty,lucky,Americans
6000,mahowald,We served dinner to a twenty lucky bankers.,a twenty lucky bankers,DT JJ CD NNS,a,twenty,lucky,bankers
6001,mahowald,We served dinner to a three talented soldiers.,a three talented soldiers,DT JJ CD NNS,a,three,talented,soldiers
6002,mahowald,We served dinner to a three talented students.,a three talented students,DT JJ CD NNS,a,three,talented,students
6003,mahowald,We served dinner to a three talented athletes.,a three talented athletes,DT JJ CD NNS,a,three,talented,athletes
6004,mahowald,We served dinner to a three talented pianists.,a three talented pianists,DT JJ CD NNS,a,three,talented,pianists
6005,mahowald,We served dinner to a three talented teammates.,a three talented teammates,DT JJ CD NNS,a,three,talented,teammates
6006,mahowald,We served dinner to a three talented lawyers.,a three talented lawyers,DT JJ CD NNS,a,three,talented,lawyers
6007,mahowald,We served dinner to a three talented doctors.,a three talented doctors,DT JJ CD NNS,a,three,talented,doctors
6008,mahowald,We served dinner to a three talented actors.,a three talented actors,DT JJ CD NNS,a,three,talented,actors
6009,mahowald,We served dinner to a three talented Americans.,a three talented Americans,DT JJ CD NNS,a,three,talented,Americans
6010,mahowald,We served dinner to a three talented bankers.,a three talented bankers,DT JJ CD NNS,a,three,talented,bankers
6011,mahowald,We served dinner to a five talented soldiers.,a five talented soldiers,DT JJ CD NNS,a,five,talented,soldiers
6012,mahowald,We served dinner to a five talented students.,a five talented students,DT JJ CD NNS,a,five,talented,students
6013,mahowald,We served dinner to a five talented athletes.,a five talented athletes,DT JJ CD NNS,a,five,talented,athletes
6014,mahowald,We served dinner to a five talented pianists.,a five talented pianists,DT JJ CD NNS,a,five,talented,pianists
6015,mahowald,We served dinner to a five talented teammates.,a five talented teammates,DT JJ CD NNS,a,five,talented,teammates
6016,mahowald,We served dinner to a five talented lawyers.,a five talented lawyers,DT JJ CD NNS,a,five,talented,lawyers
6017,mahowald,We served dinner to a five talented doctors.,a five talented doctors,DT JJ CD NNS,a,five,talented,doctors
6018,mahowald,We served dinner to a five talented actors.,a five talented actors,DT JJ CD NNS,a,five,talented,actors
6019,mahowald,We served dinner to a five talented Americans.,a five talented Americans,DT JJ CD NNS,a,five,talented,Americans
6020,mahowald,We served dinner to a five talented bankers.,a five talented bankers,DT JJ CD NNS,a,five,talented,bankers
6021,mahowald,We served dinner to a twenty talented soldiers.,a twenty talented soldiers,DT JJ CD NNS,a,twenty,talented,soldiers
6022,mahowald,We served dinner to a twenty talented students.,a twenty talented students,DT JJ CD NNS,a,twenty,talented,students
6023,mahowald,We served dinner to a twenty talented athletes.,a twenty talented athletes,DT JJ CD NNS,a,twenty,talented,athletes
6024,mahowald,We served dinner to a twenty talented pianists.,a twenty talented pianists,DT JJ CD NNS,a,twenty,talented,pianists
6025,mahowald,We served dinner to a twenty talented teammates.,a twenty talented teammates,DT JJ CD NNS,a,twenty,talented,teammates
6026,mahowald,We served dinner to a twenty talented lawyers.,a twenty talented lawyers,DT JJ CD NNS,a,twenty,talented,lawyers
6027,mahowald,We served dinner to a twenty talented doctors.,a twenty talented doctors,DT JJ CD NNS,a,twenty,talented,doctors
6028,mahowald,We served dinner to a twenty talented actors.,a twenty talented actors,DT JJ CD NNS,a,twenty,talented,actors
6029,mahowald,We served dinner to a twenty talented Americans.,a twenty talented Americans,DT JJ CD NNS,a,twenty,talented,Americans
6030,mahowald,We served dinner to a twenty talented bankers.,a twenty talented bankers,DT JJ CD NNS,a,twenty,talented,bankers
6031,mahowald,We served dinner to a three graceful soldiers.,a three graceful soldiers,DT JJ CD NNS,a,three,graceful,soldiers
6032,mahowald,We served dinner to a three graceful students.,a three graceful students,DT JJ CD NNS,a,three,graceful,students
6033,mahowald,We served dinner to a three graceful athletes.,a three graceful athletes,DT JJ CD NNS,a,three,graceful,athletes
6034,mahowald,We served dinner to a three graceful pianists.,a three graceful pianists,DT JJ CD NNS,a,three,graceful,pianists
6035,mahowald,We served dinner to a three graceful teammates.,a three graceful teammates,DT JJ CD NNS,a,three,graceful,teammates
6036,mahowald,We served dinner to a three graceful lawyers.,a three graceful lawyers,DT JJ CD NNS,a,three,graceful,lawyers
6037,mahowald,We served dinner to a three graceful doctors.,a three graceful doctors,DT JJ CD NNS,a,three,graceful,doctors
6038,mahowald,We served dinner to a three graceful actors.,a three graceful actors,DT JJ CD NNS,a,three,graceful,actors
6039,mahowald,We served dinner to a three graceful Americans.,a three graceful Americans,DT JJ CD NNS,a,three,graceful,Americans
6040,mahowald,We served dinner to a three graceful bankers.,a three graceful bankers,DT JJ CD NNS,a,three,graceful,bankers
6041,mahowald,We served dinner to a five graceful soldiers.,a five graceful soldiers,DT JJ CD NNS,a,five,graceful,soldiers
6042,mahowald,We served dinner to a five graceful students.,a five graceful students,DT JJ CD NNS,a,five,graceful,students
6043,mahowald,We served dinner to a five graceful athletes.,a five graceful athletes,DT JJ CD NNS,a,five,graceful,athletes
6044,mahowald,We served dinner to a five graceful pianists.,a five graceful pianists,DT JJ CD NNS,a,five,graceful,pianists
6045,mahowald,We served dinner to a five graceful teammates.,a five graceful teammates,DT JJ CD NNS,a,five,graceful,teammates
6046,mahowald,We served dinner to a five graceful lawyers.,a five graceful lawyers,DT JJ CD NNS,a,five,graceful,lawyers
6047,mahowald,We served dinner to a five graceful doctors.,a five graceful doctors,DT JJ CD NNS,a,five,graceful,doctors
6048,mahowald,We served dinner to a five graceful actors.,a five graceful actors,DT JJ CD NNS,a,five,graceful,actors
6049,mahowald,We served dinner to a five graceful Americans.,a five graceful Americans,DT JJ CD NNS,a,five,graceful,Americans
6050,mahowald,We served dinner to a five graceful bankers.,a five graceful bankers,DT JJ CD NNS,a,five,graceful,bankers
6051,mahowald,We served dinner to a twenty graceful soldiers.,a twenty graceful soldiers,DT JJ CD NNS,a,twenty,graceful,soldiers
6052,mahowald,We served dinner to a twenty graceful students.,a twenty graceful students,DT JJ CD NNS,a,twenty,graceful,students
6053,mahowald,We served dinner to a twenty graceful athletes.,a twenty graceful athletes,DT JJ CD NNS,a,twenty,graceful,athletes
6054,mahowald,We served dinner to a twenty graceful pianists.,a twenty graceful pianists,DT JJ CD NNS,a,twenty,graceful,pianists
6055,mahowald,We served dinner to a twenty graceful teammates.,a twenty graceful teammates,DT JJ CD NNS,a,twenty,graceful,teammates
6056,mahowald,We served dinner to a twenty graceful lawyers.,a twenty graceful lawyers,DT JJ CD NNS,a,twenty,graceful,lawyers
6057,mahowald,We served dinner to a twenty graceful doctors.,a twenty graceful doctors,DT JJ CD NNS,a,twenty,graceful,doctors
6058,mahowald,We served dinner to a twenty graceful actors.,a twenty graceful actors,DT JJ CD NNS,a,twenty,graceful,actors
6059,mahowald,We served dinner to a twenty graceful Americans.,a twenty graceful Americans,DT JJ CD NNS,a,twenty,graceful,Americans
6060,mahowald,We served dinner to a twenty graceful bankers.,a twenty graceful bankers,DT JJ CD NNS,a,twenty,graceful,bankers
6061,mahowald,We served dinner to a three fancy soldiers.,a three fancy soldiers,DT JJ CD NNS,a,three,fancy,soldiers
6062,mahowald,We served dinner to a three fancy students.,a three fancy students,DT JJ CD NNS,a,three,fancy,students
6063,mahowald,We served dinner to a three fancy athletes.,a three fancy athletes,DT JJ CD NNS,a,three,fancy,athletes
6064,mahowald,We served dinner to a three fancy pianists.,a three fancy pianists,DT JJ CD NNS,a,three,fancy,pianists
6065,mahowald,We served dinner to a three fancy teammates.,a three fancy teammates,DT JJ CD NNS,a,three,fancy,teammates
6066,mahowald,We served dinner to a three fancy lawyers.,a three fancy lawyers,DT JJ CD NNS,a,three,fancy,lawyers
6067,mahowald,We served dinner to a three fancy doctors.,a three fancy doctors,DT JJ CD NNS,a,three,fancy,doctors
6068,mahowald,We served dinner to a three fancy actors.,a three fancy actors,DT JJ CD NNS,a,three,fancy,actors
6069,mahowald,We served dinner to a three fancy Americans.,a three fancy Americans,DT JJ CD NNS,a,three,fancy,Americans
6070,mahowald,We served dinner to a three fancy bankers.,a three fancy bankers,DT JJ CD NNS,a,three,fancy,bankers
6071,mahowald,We served dinner to a five fancy soldiers.,a five fancy soldiers,DT JJ CD NNS,a,five,fancy,soldiers
6072,mahowald,We served dinner to a five fancy students.,a five fancy students,DT JJ CD NNS,a,five,fancy,students
6073,mahowald,We served dinner to a five fancy athletes.,a five fancy athletes,DT JJ CD NNS,a,five,fancy,athletes
6074,mahowald,We served dinner to a five fancy pianists.,a five fancy pianists,DT JJ CD NNS,a,five,fancy,pianists
6075,mahowald,We served dinner to a five fancy teammates.,a five fancy teammates,DT JJ CD NNS,a,five,fancy,teammates
6076,mahowald,We served dinner to a five fancy lawyers.,a five fancy lawyers,DT JJ CD NNS,a,five,fancy,lawyers
6077,mahowald,We served dinner to a five fancy doctors.,a five fancy doctors,DT JJ CD NNS,a,five,fancy,doctors
6078,mahowald,We served dinner to a five fancy actors.,a five fancy actors,DT JJ CD NNS,a,five,fancy,actors
6079,mahowald,We served dinner to a five fancy Americans.,a five fancy Americans,DT JJ CD NNS,a,five,fancy,Americans
6080,mahowald,We served dinner to a five fancy bankers.,a five fancy bankers,DT JJ CD NNS,a,five,fancy,bankers
6081,mahowald,We served dinner to a twenty fancy soldiers.,a twenty fancy soldiers,DT JJ CD NNS,a,twenty,fancy,soldiers
6082,mahowald,We served dinner to a twenty fancy students.,a twenty fancy students,DT JJ CD NNS,a,twenty,fancy,students
6083,mahowald,We served dinner to a twenty fancy athletes.,a twenty fancy athletes,DT JJ CD NNS,a,twenty,fancy,athletes
6084,mahowald,We served dinner to a twenty fancy pianists.,a twenty fancy pianists,DT JJ CD NNS,a,twenty,fancy,pianists
6085,mahowald,We served dinner to a twenty fancy teammates.,a twenty fancy teammates,DT JJ CD NNS,a,twenty,fancy,teammates
6086,mahowald,We served dinner to a twenty fancy lawyers.,a twenty fancy lawyers,DT JJ CD NNS,a,twenty,fancy,lawyers
6087,mahowald,We served dinner to a twenty fancy doctors.,a twenty fancy doctors,DT JJ CD NNS,a,twenty,fancy,doctors
6088,mahowald,We served dinner to a twenty fancy actors.,a twenty fancy actors,DT JJ CD NNS,a,twenty,fancy,actors
6089,mahowald,We served dinner to a twenty fancy Americans.,a twenty fancy Americans,DT JJ CD NNS,a,twenty,fancy,Americans
6090,mahowald,We served dinner to a twenty fancy bankers.,a twenty fancy bankers,DT JJ CD NNS,a,twenty,fancy,bankers
6091,mahowald,We served dinner to a three friendly soldiers.,a three friendly soldiers,DT JJ CD NNS,a,three,friendly,soldiers
6092,mahowald,We served dinner to a three friendly students.,a three friendly students,DT JJ CD NNS,a,three,friendly,students
6093,mahowald,We served dinner to a three friendly athletes.,a three friendly athletes,DT JJ CD NNS,a,three,friendly,athletes
6094,mahowald,We served dinner to a three friendly pianists.,a three friendly pianists,DT JJ CD NNS,a,three,friendly,pianists
6095,mahowald,We served dinner to a three friendly teammates.,a three friendly teammates,DT JJ CD NNS,a,three,friendly,teammates
6096,mahowald,We served dinner to a three friendly lawyers.,a three friendly lawyers,DT JJ CD NNS,a,three,friendly,lawyers
6097,mahowald,We served dinner to a three friendly doctors.,a three friendly doctors,DT JJ CD NNS,a,three,friendly,doctors
6098,mahowald,We served dinner to a three friendly actors.,a three friendly actors,DT JJ CD NNS,a,three,friendly,actors
6099,mahowald,We served dinner to a three friendly Americans.,a three friendly Americans,DT JJ CD NNS,a,three,friendly,Americans
6100,mahowald,We served dinner to a three friendly bankers.,a three friendly bankers,DT JJ CD NNS,a,three,friendly,bankers
6101,mahowald,We served dinner to a five friendly soldiers.,a five friendly soldiers,DT JJ CD NNS,a,five,friendly,soldiers
6102,mahowald,We served dinner to a five friendly students.,a five friendly students,DT JJ CD NNS,a,five,friendly,students
6103,mahowald,We served dinner to a five friendly athletes.,a five friendly athletes,DT JJ CD NNS,a,five,friendly,athletes
6104,mahowald,We served dinner to a five friendly pianists.,a five friendly pianists,DT JJ CD NNS,a,five,friendly,pianists
6105,mahowald,We served dinner to a five friendly teammates.,a five friendly teammates,DT JJ CD NNS,a,five,friendly,teammates
6106,mahowald,We served dinner to a five friendly lawyers.,a five friendly lawyers,DT JJ CD NNS,a,five,friendly,lawyers
6107,mahowald,We served dinner to a five friendly doctors.,a five friendly doctors,DT JJ CD NNS,a,five,friendly,doctors
6108,mahowald,We served dinner to a five friendly actors.,a five friendly actors,DT JJ CD NNS,a,five,friendly,actors
6109,mahowald,We served dinner to a five friendly Americans.,a five friendly Americans,DT JJ CD NNS,a,five,friendly,Americans
6110,mahowald,We served dinner to a five friendly bankers.,a five friendly bankers,DT JJ CD NNS,a,five,friendly,bankers
6111,mahowald,We served dinner to a twenty friendly soldiers.,a twenty friendly soldiers,DT JJ CD NNS,a,twenty,friendly,soldiers
6112,mahowald,We served dinner to a twenty friendly students.,a twenty friendly students,DT JJ CD NNS,a,twenty,friendly,students
6113,mahowald,We served dinner to a twenty friendly athletes.,a twenty friendly athletes,DT JJ CD NNS,a,twenty,friendly,athletes
6114,mahowald,We served dinner to a twenty friendly pianists.,a twenty friendly pianists,DT JJ CD NNS,a,twenty,friendly,pianists
6115,mahowald,We served dinner to a twenty friendly teammates.,a twenty friendly teammates,DT JJ CD NNS,a,twenty,friendly,teammates
6116,mahowald,We served dinner to a twenty friendly lawyers.,a twenty friendly lawyers,DT JJ CD NNS,a,twenty,friendly,lawyers
6117,mahowald,We served dinner to a twenty friendly doctors.,a twenty friendly doctors,DT JJ CD NNS,a,twenty,friendly,doctors
6118,mahowald,We served dinner to a twenty friendly actors.,a twenty friendly actors,DT JJ CD NNS,a,twenty,friendly,actors
6119,mahowald,We served dinner to a twenty friendly Americans.,a twenty friendly Americans,DT JJ CD NNS,a,twenty,friendly,Americans
6120,mahowald,We served dinner to a twenty friendly bankers.,a twenty friendly bankers,DT JJ CD NNS,a,twenty,friendly,bankers
6121,mahowald,We served dinner to a three collegial soldiers.,a three collegial soldiers,DT JJ CD NNS,a,three,collegial,soldiers
6122,mahowald,We served dinner to a three collegial students.,a three collegial students,DT JJ CD NNS,a,three,collegial,students
6123,mahowald,We served dinner to a three collegial athletes.,a three collegial athletes,DT JJ CD NNS,a,three,collegial,athletes
6124,mahowald,We served dinner to a three collegial pianists.,a three collegial pianists,DT JJ CD NNS,a,three,collegial,pianists
6125,mahowald,We served dinner to a three collegial teammates.,a three collegial teammates,DT JJ CD NNS,a,three,collegial,teammates
6126,mahowald,We served dinner to a three collegial lawyers.,a three collegial lawyers,DT JJ CD NNS,a,three,collegial,lawyers
6127,mahowald,We served dinner to a three collegial doctors.,a three collegial doctors,DT JJ CD NNS,a,three,collegial,doctors
6128,mahowald,We served dinner to a three collegial actors.,a three collegial actors,DT JJ CD NNS,a,three,collegial,actors
6129,mahowald,We served dinner to a three collegial Americans.,a three collegial Americans,DT JJ CD NNS,a,three,collegial,Americans
6130,mahowald,We served dinner to a three collegial bankers.,a three collegial bankers,DT JJ CD NNS,a,three,collegial,bankers
6131,mahowald,We served dinner to a five collegial soldiers.,a five collegial soldiers,DT JJ CD NNS,a,five,collegial,soldiers
6132,mahowald,We served dinner to a five collegial students.,a five collegial students,DT JJ CD NNS,a,five,collegial,students
6133,mahowald,We served dinner to a five collegial athletes.,a five collegial athletes,DT JJ CD NNS,a,five,collegial,athletes
6134,mahowald,We served dinner to a five collegial pianists.,a five collegial pianists,DT JJ CD NNS,a,five,collegial,pianists
6135,mahowald,We served dinner to a five collegial teammates.,a five collegial teammates,DT JJ CD NNS,a,five,collegial,teammates
6136,mahowald,We served dinner to a five collegial lawyers.,a five collegial lawyers,DT JJ CD NNS,a,five,collegial,lawyers
6137,mahowald,We served dinner to a five collegial doctors.,a five collegial doctors,DT JJ CD NNS,a,five,collegial,doctors
6138,mahowald,We served dinner to a five collegial actors.,a five collegial actors,DT JJ CD NNS,a,five,collegial,actors
6139,mahowald,We served dinner to a five collegial Americans.,a five collegial Americans,DT JJ CD NNS,a,five,collegial,Americans
6140,mahowald,We served dinner to a five collegial bankers.,a five collegial bankers,DT JJ CD NNS,a,five,collegial,bankers
6141,mahowald,We served dinner to a twenty collegial soldiers.,a twenty collegial soldiers,DT JJ CD NNS,a,twenty,collegial,soldiers
6142,mahowald,We served dinner to a twenty collegial students.,a twenty collegial students,DT JJ CD NNS,a,twenty,collegial,students
6143,mahowald,We served dinner to a twenty collegial athletes.,a twenty collegial athletes,DT JJ CD NNS,a,twenty,collegial,athletes
6144,mahowald,We served dinner to a twenty collegial pianists.,a twenty collegial pianists,DT JJ CD NNS,a,twenty,collegial,pianists
6145,mahowald,We served dinner to a twenty collegial teammates.,a twenty collegial teammates,DT JJ CD NNS,a,twenty,collegial,teammates
6146,mahowald,We served dinner to a twenty collegial lawyers.,a twenty collegial lawyers,DT JJ CD NNS,a,twenty,collegial,lawyers
6147,mahowald,We served dinner to a twenty collegial doctors.,a twenty collegial doctors,DT JJ CD NNS,a,twenty,collegial,doctors
6148,mahowald,We served dinner to a twenty collegial actors.,a twenty collegial actors,DT JJ CD NNS,a,twenty,collegial,actors
6149,mahowald,We served dinner to a twenty collegial Americans.,a twenty collegial Americans,DT JJ CD NNS,a,twenty,collegial,Americans
6150,mahowald,We served dinner to a twenty collegial bankers.,a twenty collegial bankers,DT JJ CD NNS,a,twenty,collegial,bankers
6151,mahowald,We served dinner to a three hopeful soldiers.,a three hopeful soldiers,DT JJ CD NNS,a,three,hopeful,soldiers
6152,mahowald,We served dinner to a three hopeful students.,a three hopeful students,DT JJ CD NNS,a,three,hopeful,students
6153,mahowald,We served dinner to a three hopeful athletes.,a three hopeful athletes,DT JJ CD NNS,a,three,hopeful,athletes
6154,mahowald,We served dinner to a three hopeful pianists.,a three hopeful pianists,DT JJ CD NNS,a,three,hopeful,pianists
6155,mahowald,We served dinner to a three hopeful teammates.,a three hopeful teammates,DT JJ CD NNS,a,three,hopeful,teammates
6156,mahowald,We served dinner to a three hopeful lawyers.,a three hopeful lawyers,DT JJ CD NNS,a,three,hopeful,lawyers
6157,mahowald,We served dinner to a three hopeful doctors.,a three hopeful doctors,DT JJ CD NNS,a,three,hopeful,doctors
6158,mahowald,We served dinner to a three hopeful actors.,a three hopeful actors,DT JJ CD NNS,a,three,hopeful,actors
6159,mahowald,We served dinner to a three hopeful Americans.,a three hopeful Americans,DT JJ CD NNS,a,three,hopeful,Americans
6160,mahowald,We served dinner to a three hopeful bankers.,a three hopeful bankers,DT JJ CD NNS,a,three,hopeful,bankers
6161,mahowald,We served dinner to a five hopeful soldiers.,a five hopeful soldiers,DT JJ CD NNS,a,five,hopeful,soldiers
6162,mahowald,We served dinner to a five hopeful students.,a five hopeful students,DT JJ CD NNS,a,five,hopeful,students
6163,mahowald,We served dinner to a five hopeful athletes.,a five hopeful athletes,DT JJ CD NNS,a,five,hopeful,athletes
6164,mahowald,We served dinner to a five hopeful pianists.,a five hopeful pianists,DT JJ CD NNS,a,five,hopeful,pianists
