sentence_idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
2390094,"an estimated 250,000 people",ARTICLE VBN CD NNS,an,estimated,"250,000",people,1,0.4048202614379085
2395075,an estimated 25 million animals,ARTICLE VBN CD CD NNS,An,estimated,25 million,animals,1,0.4035947712418301
2396100,a brief two days,ARTICLE JJ CD NNS,a,brief,two,days,1,0.31699346405228757
2399598,an estimated 300 druze,ARTICLE VBN CD NNPS,an,estimated,300,druze,1,0.41013071895424835
2399747,an estimated 55 persons,ARTICLE VBN CD NNS,an,estimated,55,persons,1,0.42769607843137253
2405776,an estimated 182 persons,ARTICLE VBN CD NNS,an,estimated,182,persons,1,0.3954248366013072
2406429,an estimated 80–200 civilian men,ARTICLE VBN CD JJ NNS,an,estimated,80–200,civilian men,1,0.43790849673202614
2406722,an estimated 193 persons,ARTICLE VBN CD NNS,an,estimated,193,persons,1,0.39624183006535946
2413806,a combined 16 national championships,ARTICLE VBN CD JJ NNS,a,combined,16,national championships,1,0.35130718954248363
2424361,a bloody camcorder twelve hundred quid,ARTICLE JJ NN CD CD NNS,a,bloody camcorder,twelve hundred,quid,1,0.3137254901960784
2428775,an extremely short three bars,ARTICLE RB JJ CD NNS,an,extremely short,three,bars,1,0.4795751633986928
2430329,a career - high 92 games,ARTICLE NN HYPH JJ CD NNS,a,career - high,92,games,1,0.3366013071895425
2439551,a good two hours,ARTICLE JJ CD NNS,a,good,two,hours,3,0.125
2445174,a dependent variable and one or more explanatory variables,ARTICLE JJ NN CC CD CC FEW JJ NNS,a,dependent variable and,one or more,explanatory variables,1,0.36887254901960786
2449003,an extremely precise three - dimensional map of stars,ARTICLE RB JJ CD HYPH JJ NN IN NNS,an,extremely precise,three -,dimensional map of stars,1,0.4791666666666667
2451476,a great many tender feelings,ARTICLE JJ FEW JJ NNS,a,great,many,tender feelings,2,0.20915032679738563
2455980,a great many giants,ARTICLE JJ FEW NNPS,a,great,many,giants,2,0.19526143790849673
2457414,a great many thousand pygmies,ARTICLE JJ FEW CD NNPS,a,great,many thousand,pygmies,2,0.21650326797385622
2457911,a great many centuries,ARTICLE JJ FEW NNS,a,great,many,centuries,2,0.19362745098039216
2462626,"an estimated 134,804 people",ARTICLE VBN CD NNS,an,estimated,"134,804",people,1,0.39133986928104575
2463027,a vast many rows,ARTICLE JJ FEW NNS,a,vast,many,rows,2,0.2434640522875817
2463454,a great many trumpeters,ARTICLE JJ FEW NNS,a,great,many,trumpeters,2,0.2099673202614379
2464408,a great many hurricanes,ARTICLE JJ FEW NNS,a,great,many,hurricanes,2,0.1968954248366013
2465434,a further three years,ARTICLE JJ CD NNS,a,further,three,years,4,0.08905228758169935
2468540,a great many yards,ARTICLE JJ FEW NNS,a,great,many,yards,2,0.21405228758169934
2470027,a great many flowers,ARTICLE JJ FEW NNS,a,great,many,flowers,3,0.12622549019607843
2472026,a vast many tender fears,ARTICLE JJ FEW JJ NNS,a,vast,many,tender fears,2,0.24428104575163398
2473160,a great many other accomplishments,ARTICLE JJ FEW JJ NNS,a,great,many,other accomplishments,2,0.20506535947712418
2473592,a great many little children,ARTICLE JJ FEW JJ NNS,a,great,many,little children,2,0.20016339869281047
2475207,a great many misfortunes,ARTICLE JJ FEW NNS,a,great,many,misfortunes,2,0.20261437908496732
2475675,a great many tears,ARTICLE JJ FEW NNS,a,great,many,tears,2,0.20833333333333334
2479487,a faux marriage proposal and many other crimes,ARTICLE JJ NN NN CC FEW JJ NNS,a,faux marriage proposal and,many,other crimes,1,0.4852941176470588
2481012,a great many years,ARTICLE JJ FEW NNS,a,great,many,years,13,0.05800653594771242
2484206,a great many brave deeds,ARTICLE JJ FEW JJ NNS,a,great,many,brave deeds,2,0.19281045751633988
2484396,a good many young men,ARTICLE JJ FEW JJ NNS,a,good,many,young men,2,0.184640522875817
2485352,a great many strange things,ARTICLE JJ FEW JJ NNS,a,great,many,strange things,3,0.13112745098039216
2490261,a great many friends,ARTICLE JJ FEW NNS,a,great,many,friends,8,0.07312091503267974
2494532,a quiet and delightful hundred years,ARTICLE JJ CC JJ CD NNS,a,quiet and delightful,hundred,years,2,0.23284313725490197
2496407,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,14,0.05269607843137255
2496412,a season - high 19 points,ARTICLE NN HYPH JJ CD NNS,a,season - high,19,points,2,0.2361111111111111
2498008,a great many huge flies,ARTICLE JJ FEW JJ NNS,a,great,many,huge flies,4,0.10212418300653595
2498100,a great many species,ARTICLE JJ FEW NNS,a,great,many,species,4,0.10702614379084967
2499821,a good many hours,ARTICLE JJ FEW NNS,a,good,many,hours,4,0.09558823529411764
2504437,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
2506596,a great many strange adventures,ARTICLE JJ FEW JJ NNS,a,great,many,strange adventures,2,0.20751633986928106
2514844,a combined 19 runs,ARTICLE VBN CD NNS,a,combined,19,runs,1,0.3525326797385621
2526452,a career - high 240 strikeouts,ARTICLE NN HYPH JJ CD NNS,a,career - high,240,strikeouts,1,0.3292483660130719
2533880,an additional 18 months,ARTICLE JJ CD NNS,an,additional,18,months,1,0.25735294117647056
2534266,"an estimated 10,000 people",ARTICLE VBN CD NNS,An,estimated,"10,000",people,2,0.1527777777777778
2534273,"an estimated 20,000 people",ARTICLE VBN CD NNS,an,estimated,"20,000",people,1,0.4007352941176471
2535449,a record eight times,ARTICLE RECORD CD NNS,a,record,eight,times,2,0.23366013071895425
2543268,a favorite drink and many german,ARTICLE JJ NN CC FEW NNPS,a,favorite drink and,many,german,1,0.48570261437908496
2554814,a combined 73 goals,ARTICLE VBN CD NNS,a,combined,73,goals,1,0.3553921568627451
2555577,an additional 27 states,ARTICLE JJ CD NNS,an,additional,27,states,1,0.26266339869281047
2557812,"an estimated 90,750 hectares",ARTICLE VBN CD NNS,an,estimated,"90,750",hectares,1,0.44076797385620914
2557958,an additional 26 states,ARTICLE JJ CD NNS,an,additional,26,states,1,0.2622549019607843
2563807,an estimated 32 people,ARTICLE VBN CD NNS,an,estimated,32,people,1,0.4113562091503268
2567209,an additional two destroyers,ARTICLE JJ CD NNS,an,additional,two,destroyers,1,0.28717320261437906
2572096,an additional twenty thousand pounds,ARTICLE JJ CD CD NNS,an,additional,twenty thousand,pounds,1,0.2867647058823529
2581399,"an estimated 60,000 spectators",ARTICLE VBN CD NNS,an,estimated,"60,000",spectators,1,0.4285130718954248
2582459,a classic two selves,ARTICLE JJ CD NNS,a,classic,two,selves,1,0.3451797385620915
2585851,"an estimated 3,000 women",ARTICLE VBN CD NNS,An,estimated,"3,000",women,1,0.40808823529411764
2594236,a great many friends,ARTICLE JJ FEW NNS,a,great,many,friends,8,0.07312091503267974
2594938,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
2597054,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,14,0.05269607843137255
2597831,an extra three marks,ARTICLE JJ CD NNS,an,extra,three,marks,1,0.47263071895424835
2607046,an estimated nine years,ARTICLE VBN CD NNS,an,estimated,nine,years,1,0.4440359477124183
2607055,"an estimated 4,000 elephants",ARTICLE VBN CD NNS,an,estimated,"4,000",elephants,1,0.41544117647058826
2617102,a fixed approximation ratio formula_99 and probabilities,ARTICLE VBN NN NN CD CC NNS,a,fixed approximation ratio,formula_99 and,probabilities,1,0.4910130718954248
2618100,an additional 8 carriages,ARTICLE JJ CD NNS,an,additional,8,carriages,1,0.272875816993464
2630042,a record seven times,ARTICLE RECORD CD NNS,a,record,seven,times,3,0.13970588235294118
2638028,a career - high 707 yards,ARTICLE NN HYPH JJ CD NNS,a,career - high,707,yards,1,0.335375816993464
2638063,a career - high 156 yards,ARTICLE NN HYPH JJ CD NNS,a,career - high,156,yards,1,0.32598039215686275
2638141,a career - high 115 rushing yards,ARTICLE NN HYPH JJ CD NN NNS,a,career - high,115,rushing yards,1,0.3247549019607843
2638168,a career - high 9 touchdowns,ARTICLE NN HYPH JJ CD NNS,a,career - high,9,touchdowns,1,0.33619281045751637
2638173,a career - high six special teams,ARTICLE NN HYPH JJ CD JJ NNS,a,career - high,six,special teams,1,0.33782679738562094
2645640,a great many other people,ARTICLE JJ FEW JJ NNS,a,great,many,other people,7,0.07598039215686274
2650448,a further three years,ARTICLE JJ CD NNS,a,further,three,years,4,0.08905228758169935
2656775,an awful lot more cars,ARTICLE JJ NN FEW NNS,an,awful lot,more,cars,1,0.3055555555555556
2661317,"an estimated 250,000 resort visitsand",ARTICLE VBN CD NN NNS,an,estimated,"250,000",resort visitsand,1,0.40522875816993464
2664578,"an estimated 26,000 students",ARTICLE VBN CD NNS,an,estimated,"26,000",students,1,0.40645424836601307
2664594,"an estimated 61,000 people",ARTICLE VBN CD NNS,an,estimated,"61,000",people,1,0.4305555555555556
2664595,"an estimated 182,000 canadians",ARTICLE VBN CD NNPS,an,estimated,"182,000",canadians,1,0.3958333333333333
2664668,"an estimated 2,250 students",ARTICLE VBN CD NNS,an,estimated,"2,250",students,1,0.3974673202614379
2664684,"an estimated 34,000 students",ARTICLE VBN CD NNS,an,estimated,"34,000",students,1,0.4125816993464052
2664698,an estimated 850 students,ARTICLE VBN CD NNS,an,estimated,850,students,1,0.4387254901960784
2679776,a co - ed high school and two primary schools,ARTICLE JJ JJ JJ JJ NN CC CD JJ NNS,A,co - ed high school and,two,primary schools,1,0.34763071895424835
2684207,an extra six hundred meetings,ARTICLE JJ CD CD NNS,an,extra,six hundred,meetings,1,0.46895424836601307
2687188,an estimated 150 radio stations,ARTICLE VBN CD NN NNS,an,estimated,150,radio stations,2,0.15522875816993464
2687200,an estimated 150 radio stations,ARTICLE VBN CD NN NNS,An,estimated,150,radio stations,2,0.15522875816993464
2698643,an astonishing 26 million shells,ARTICLE JJ CD CD NNS,an,astonishing,26 million,shells,1,0.29697712418300654
2699241,an astonishing 340 million marks-,ARTICLE JJ CD CD NNS,an,astonishing,340 million,marks-,1,0.2973856209150327
2715936,an extra 22 marks,ARTICLE JJ CD NNS,an,extra,22,marks,1,0.45588235294117646
2723061,a good many miles,ARTICLE JJ FEW NNS,a,good,many,miles,5,0.08006535947712418
2732333,a record eight times,ARTICLE RECORD CD NNS,a,record,eight,times,2,0.23366013071895425
2734879,a - very - many -,ARTICLE JJ RB JJ FEW NNS,a,- very -,many,-,1,0.24836601307189543
2744152,a career - high three touchdowns,ARTICLE NN HYPH JJ CD NNS,a,career - high,three,touchdowns,2,0.14787581699346405
2760341,an estimated 18 months,ARTICLE VBN CD NNS,an,estimated,18,months,1,0.3946078431372549
2762857,a career - best 22 tackles,ARTICLE NN HYPH JJ CD NNS,a,career - best,22,tackles,1,0.3235294117647059
2762897,a career - high 25 tackles,ARTICLE NN HYPH JJ CD NNS,a,career - high,25,tackles,1,0.32965686274509803
2778592,an extra 4 or 5 days,ARTICLE JJ CD CC CD NNS,An,extra,4 or 5,days,1,0.4571078431372549
2781666,an additional 2000 copies,ARTICLE JJ CD NNS,an,additional,2000,copies,1,0.26062091503267976
2782669,a further two goals,ARTICLE JJ CD NNS,a,further,two,goals,3,0.11887254901960784
2789896,an annual 7 days,ARTICLE JJ CD NNS,An,annual,7,days,1,0.2928921568627451
2802223,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,4,0.0923202614379085
2840408,"an estimated 41,000 people",ARTICLE VBN CD NNS,An,estimated,"41,000",people,1,0.4187091503267974
2841992,"an additional 2,894 acres",ARTICLE JJ CD NNS,an,additional,"2,894",acres,1,0.2589869281045752
2842877,an additional two weeks,ARTICLE JJ CD NNS,an,additional,two,weeks,1,0.28799019607843135
2862795,an estimated 10 times,ARTICLE VBN CD NNS,an,estimated,10,times,1,0.3827614379084967
2872487,"an estimated 80,000 people",ARTICLE VBN CD NNS,an,estimated,"80,000",people,1,0.4362745098039216
2872524,"an estimated 20,000 christians",ARTICLE VBN CD NNPS,an,estimated,"20,000",christians,1,0.3999183006535948
2872714,an additional 200 cannons,ARTICLE JJ CD NNS,an,additional,200,cannons,1,0.2602124183006536
2874117,a further two million pounds,ARTICLE JJ CD CD NNS,a,further,two million,pounds,2,0.1715686274509804
2877987,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
2879622,an additional approximately 600 deaths,ARTICLE JJ RB CD NNS,An,additional approximately,600,deaths,1,0.2883986928104575
2884803,a bare six inches,ARTICLE JJ CD NNS,a,bare,six,inches,1,0.309640522875817
2888078,an anti - tetanus injection 2 weeks,ARTICLE JJ JJ JJ NN CD NNS,an,anti - tetanus injection,2,weeks,1,0.29411764705882354
2900203,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
2903534,"an estimated 30,000 central",ARTICLE VBN CD NNPS,an,estimated,"30,000",central,1,0.4097222222222222
2905044,"a bricked wall 0,5 metres",ARTICLE JJ NN CD NNS,a,bricked wall,"0,5",metres,1,0.3161764705882353
2905063,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
2914788,"an approximate 25,000 homes",ARTICLE JJ CD NNS,an,approximate,"25,000",homes,1,0.2957516339869281
2916162,a busy and well developed shopping district and several shopping malls,ARTICLE JJ CC RB VBN NN NN CC FEW NN NNS,a,busy and well developed shopping district and,several,shopping malls,1,0.32189542483660133
2916350,an estimated 86 billion neurons,ARTICLE VBN CD CD NNS,an,estimated,86 billion,neurons,1,0.43913398692810457
2918434,"an estimated 45,000 vehicles",ARTICLE VBN CD NNS,an,estimated,"45,000",vehicles,1,0.42034313725490197
2918996,a fast pace and many articles,ARTICLE JJ NN CC FEW NNS,a,fast pace and,many,articles,1,0.4848856209150327
2919097,an additional 4–6 years,ARTICLE JJ CD NNS,an,additional,4–6,years,1,0.2687908496732026
2919800,an additional 1 to 7 years,ARTICLE JJ CD TO CD NNS,an,additional,1 to 7,years,1,0.2508169934640523
2935825,an extra four hours,ARTICLE JJ CD NNS,an,extra,four,hours,2,0.16013071895424835
2940717,"an estimated 300,000 people",ARTICLE VBN CD NNS,An,estimated,"300,000",people,1,0.4105392156862745
2949990,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,9,0.06658496732026144
2950899,a great many other things,ARTICLE JJ FEW JJ NNS,a,great,many,other things,4,0.10375816993464053
2950915,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
2954133,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
2961059,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
2965907,a good six months,ARTICLE JJ CD NNS,a,good,six,months,5,0.0821078431372549
2981168,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,14,0.05269607843137255
2982195,a great many voices,ARTICLE JJ FEW NNS,a,great,many,voices,2,0.2107843137254902
2983814,an additional thousand tanks,ARTICLE JJ CD NNS,an,additional,thousand,tanks,1,0.28431372549019607
2984298,a full six months,ARTICLE JJ CD NNS,a,full,six,months,2,0.16339869281045752
2984556,a great many questions,ARTICLE JJ FEW NNS,a,great,many,questions,3,0.12867647058823528
2987162,an estimated 170 million people,ARTICLE VBN CD CD NNS,an,estimated,170 million,people,1,0.39419934640522875
3015957,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
3027052,an amazing six years,ARTICLE JJ CD NNS,an,amazing,six,years,2,0.14624183006535948
3029129,an amazing six years,ARTICLE JJ CD NNS,an,amazing,six,years,2,0.14624183006535948
3042776,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
3055516,a bare five hundred feet,ARTICLE JJ CD CD NNS,a,bare,five hundred,feet,1,0.3084150326797386
3056142,a great many other people,ARTICLE JJ FEW JJ NNS,a,great,many,other people,7,0.07598039215686274
3059131,an average 2 or 3 days,ARTICLE JJ CD CC CD NNS,an,average,2 or 3,days,1,0.30392156862745096
3063524,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
3067838,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,14,0.05269607843137255
3069414,a great many other people,ARTICLE JJ FEW JJ NNS,a,great,many,other people,7,0.07598039215686274
3073969,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
3075164,an estimated 432 species,ARTICLE VBN CD NNS,An,estimated,432,species,1,0.4195261437908497
3084801,a good many years,ARTICLE JJ FEW NNS,A,good,many,years,21,0.04125816993464052
3098980,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
3105847,an additional 349 migrant arrivals,ARTICLE JJ CD NN NNS,an,additional,349,migrant arrivals,1,0.26715686274509803
3111372,a good many things,ARTICLE JJ FEW NNS,a,good,many,things,14,0.046977124183006536
3117296,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
3118218,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,21,0.04125816993464052
3120668,a great many other people,ARTICLE JJ FEW JJ NNS,a,great,many,other people,7,0.07598039215686274
3130982,an extra few pints,ARTICLE JJ FEW NNS,an,extra,few,pints,1,0.46282679738562094
3141335,an extra few seconds,ARTICLE JJ FEW NNS,an,extra,few,seconds,1,0.4632352941176471
3142775,an additional thirty two bytes,ARTICLE JJ CD CD NNS,an,additional,thirty two,bytes,1,0.2839052287581699
3144205,an extra three characters,ARTICLE JJ CD NNS,an,extra,three,characters,1,0.47181372549019607
3165923,a great many inventions,ARTICLE JJ FEW NNS,a,great,many,inventions,2,0.1977124183006536
3174479,a certain fourteen points,ARTICLE JJ CD NNS,A,certain,fourteen,points,1,0.3415032679738562
3196906,an estimated 37.7 million items,ARTICLE VBN CD CD NNS,an,estimated,37.7 million,items,1,0.41421568627450983
3198839,a clenched fist several times,ARTICLE VBN NN FEW NNS,a,clenched fist,several,times,1,0.3459967320261438
3213927,a mere 20 years,ARTICLE JJ CD NNS,a,mere,20,years,2,0.22303921568627452
3231860,an extra hundred pounds,ARTICLE JJ CD NNS,an,extra,hundred,pounds,1,0.4652777777777778
3254862,an estimated 300 million gamers,ARTICLE VBN CD CD NNS,an,estimated,300 million,gamers,2,0.15604575163398693
3254865,an estimated 300 million gamers,ARTICLE VBN CD CD NNS,an,estimated,300 million,gamers,2,0.15604575163398693
3315146,an american grade i stakes,ARTICLE JJ NN CD NNS,an,american grade,i,stakes,1,0.29125816993464054
3329320,an estimated 42 billion tons,ARTICLE VBN CD CD NNS,an,estimated,42 billion,tons,1,0.41911764705882354
3333566,"an estimated 100,000 commuters",ARTICLE VBN CD NNS,an,estimated,"100,000",commuters,2,0.15359477124183007
3333614,"an estimated 100,000 commuters",ARTICLE VBN CD NNS,an,estimated,"100,000",commuters,2,0.15359477124183007
3354595,an extra twenty minutes,ARTICLE JJ CD NNS,an,extra,twenty,minutes,1,0.47467320261437906
3366129,an additional 30 - minutes,ARTICLE JJ CD HYPH NNS,an,additional,30 -,minutes,1,0.2659313725490196
3420442,a record five times,ARTICLE RECORD CD NNS,a,record,five,times,2,0.23447712418300654
3444408,an estimated two hundred thousand birds,ARTICLE VBN CD CD CD NNS,An,estimated,two hundred thousand,birds,1,0.44730392156862747
3444557,a crude telescope four hundred years,ARTICLE JJ NN CD CD NNS,a,crude telescope,four hundred,years,1,0.3647875816993464
3444957,an extra four hundred million dollars,ARTICLE JJ CD CD CD NNS,an,extra,four hundred million,dollars,1,0.46486928104575165
3452805,an estimated 400 danish nazis,ARTICLE VBN CD JJ NNPS,an,estimated,400,danish nazis,1,0.4178921568627451
3456831,an additional ten hectares,ARTICLE JJ CD NNS,an,additional,ten,hectares,2,0.1454248366013072
3456837,an additional ten hectares,ARTICLE JJ CD NNS,an,additional,ten,hectares,2,0.1454248366013072
3459717,an appropriate hundred and twenty two hectares,ARTICLE JJ CD CC CD CD NNS,an,appropriate,hundred and twenty two,hectares,1,0.2949346405228758
3466267,"an estimated 957,600 residents",ARTICLE VBN CD NNS,an,estimated,"957,600",residents,1,0.4415849673202614
3470266,an additional five hundred pounds,ARTICLE JJ CD CD NNS,an,additional,five hundred,pounds,1,0.27655228758169936
3474253,an extra one two twelfths,ARTICLE JJ CD CD NNS,an,extra,one two,twelfths,1,0.4673202614379085
3476553,a steady sixty miles,ARTICLE JJ CD NNS,a,steady,sixty,miles,3,0.1409313725490196
3476569,a steady sixty miles,ARTICLE JJ CD NNS,a,steady,sixty,miles,3,0.1409313725490196
3477257,a steady sixty miles,ARTICLE JJ CD NNS,a,steady,sixty,miles,3,0.1409313725490196
3494502,a cumulated 300 ects credits,ARTICLE VBN CD NN NNS,a,cumulated,300,ects credits,5,0.07802287581699346
3502929,"an estimated 100,000 people",ARTICLE VBN CD NNS,an,estimated,"100,000",people,2,0.15441176470588236
3507533,a hard couple days,ARTICLE JJ FEW NNS,a,hard,couple,days,3,0.1323529411764706
3507536,a hard couple years,ARTICLE JJ FEW NNS,a,hard,couple,years,3,0.13357843137254902
3511019,a hard couple days,ARTICLE JJ FEW NNS,a,hard,couple,days,3,0.1323529411764706
3511022,a hard couple years,ARTICLE JJ FEW NNS,a,hard,couple,years,3,0.13357843137254902
3514623,a hard couple days,ARTICLE JJ FEW NNS,a,hard,couple,days,3,0.1323529411764706
3514626,a hard couple years,ARTICLE JJ FEW NNS,a,hard,couple,years,3,0.13357843137254902
3546185,an estimated 30 movies,ARTICLE VBN CD NNS,an,estimated,30,movies,1,0.4089052287581699
3547497,an estimated 30 million people,ARTICLE VBN CD CD NNS,An,estimated,30 million,people,1,0.40931372549019607
3556434,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
3560950,an extra 30 minutes,ARTICLE JJ CD NNS,an,extra,30,minutes,3,0.11519607843137254
3561804,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
3562339,an extra two hours,ARTICLE JJ CD NNS,an,extra,two,hours,2,0.16094771241830066
3568479,a mere three years,ARTICLE JJ CD NNS,a,mere,three,years,2,0.22794117647058823
3571304,a good ten years,ARTICLE JJ CD NNS,a,good,ten,years,5,0.08415032679738563
3572688,an extra two bucks,ARTICLE JJ CD NNS,an,extra,two,bucks,1,0.4758986928104575
3610158,an estimated 4 to 5 million people,ARTICLE VBN CD TO CD CD NNS,an,estimated,4 to 5 million,people,1,0.4150326797385621
3628487,an estimated one million years,ARTICLE VBN CD CD NNS,an,estimated,one million,years,1,0.4452614379084967
3642270,a combined 12 seasons,ARTICLE VBN CD NNS,a,combined,12,seasons,2,0.1503267973856209
3643350,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
3644866,a fair few stormy conversations,ARTICLE JJ FEW JJ NNS,a,fair,few,stormy conversations,1,0.4820261437908497
3655086,a combined 11 seasons,ARTICLE JJ CD NNS,a,combined,11,seasons,1,0.3500816993464052
3661246,an annual 3.5 million visitors,ARTICLE JJ CD CD NNS,an,annual,3.5 million,visitors,1,0.29248366013071897
3666724,an additional 3 volumes,ARTICLE JJ CD NNS,An,additional,3,volumes,1,0.2638888888888889
3689687,an extra 2 points,ARTICLE JJ CD NNS,an,extra,2,points,1,0.4542483660130719
3692884,an estimated 120 tales,ARTICLE VBN CD NNS,an,estimated,120,tales,1,0.3901143790849673
3697117,an estimated 800 mourners,ARTICLE VBN CD NNS,An,estimated,800,mourners,1,0.4375
3706835,a combined 16 seasons,ARTICLE JJ CD NNS,a,combined,16,seasons,1,0.35171568627450983
3718634,an extra five minutes,ARTICLE JJ CD NNS,an,extra,five,minutes,2,0.15931372549019607
3741348,a at least four times,ARTICLE IN JJS CD NNS,a,at least,four,times,1,0.3002450980392157
3757099,a good many people,ARTICLE JJ FEW NNS,a,good,many,people,12,0.06290849673202614
3801435,a maximum five points,ARTICLE JJ CD NNS,a,maximum,five,points,3,0.13725490196078433
3808252,a maximum five points,ARTICLE JJ CD NNS,a,maximum,five,points,3,0.13725490196078433
3809938,a steady eighty miles,ARTICLE JJ CD NNS,a,steady,eighty,miles,2,0.24183006535947713
3810115,a steady eighty miles,ARTICLE JJ CD NNS,A,steady,eighty,miles,2,0.24183006535947713
3815115,an extra 30 seconds,ARTICLE JJ CD NNS,An,extra,30,seconds,3,0.11642156862745098
3815119,an extra 30 seconds,ARTICLE JJ CD NNS,An,extra,30,seconds,3,0.11642156862745098
3819596,a maximum five points,ARTICLE JJ CD NNS,a,maximum,five,points,3,0.13725490196078433
3841026,an estimated 200 million albums,ARTICLE VBN CD CD NNS,an,estimated,200 million,albums,1,0.4019607843137255
3845881,an estimated 10 to 30 tons,ARTICLE VBN CD TO CD NNS,an,estimated,10 to 30,tons,1,0.3839869281045752
3847444,an estimated 125 million opioid pills,ARTICLE VBN CD CD NN NNS,an,estimated,125 million,opioid pills,1,0.39052287581699346
3863410,an extra few minutes,ARTICLE JJ FEW NNS,an,extra,few,minutes,1,0.4624183006535948
3870956,"an estimated 3,446 black people",ARTICLE VBN CD JJ NNS,an,estimated,"3,446",black people,1,0.4084967320261438
3882292,an additional four hundred and thirty dwellings,ARTICLE JJ CD CD CC CD NNS,an,additional,four hundred and thirty,dwellings,1,0.27941176470588236
3892515,a good ten years,ARTICLE JJ CD NNS,a,good,ten,years,5,0.08415032679738563
3898698,a bad few weeks,ARTICLE JJ FEW NNS,a,bad,few,weeks,1,0.30637254901960786
3900927,a full two minutes,ARTICLE JJ CD NNS,a,full,two,minutes,3,0.11764705882352941
3933093,a great many miles,ARTICLE JJ FEW NNS,a,great,many,miles,2,0.20179738562091504
3936086,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
3949314,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
3960380,a cylindrical bar magnet three - quarters,ARTICLE JJ NN NN CD HYPH NNS,A,cylindrical bar magnet,three -,quarters,1,0.36560457516339867
3960576,a brief ten days,ARTICLE JJ CD NNS,a,brief,ten,days,1,0.3165849673202614
3997403,an estimated 500 million people,ARTICLE VBN CD CD NNS,An,estimated,500 million,people,1,0.4252450980392157
4030833,an additional 3 points,ARTICLE JJ CD NNS,an,additional,3,points,1,0.26348039215686275
4084634,a rough couple days,ARTICLE JJ FEW NNS,a,rough,couple,days,4,0.11029411764705882
4103667,"an estimated 32,000 residences",ARTICLE VBN CD NNS,an,estimated,"32,000",residences,1,0.4117647058823529
4104376,a full three days,ARTICLE JJ CD NNS,a,full,three,days,2,0.1642156862745098
4111459,an extra 1.3 million cars,ARTICLE JJ CD CD NNS,an,extra,1.3 million,cars,1,0.4522058823529412
4124375,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,9,0.06658496732026144
4124384,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,9,0.06658496732026144
4128266,a bare four miles,ARTICLE JJ CD NNS,a,bare,four,miles,1,0.3088235294117647
4135646,"an estimated 80,000 spectators",ARTICLE VBN CD NNS,An,estimated,"80,000",spectators,2,0.1568627450980392
4155255,"an estimated 1,000,000 species",ARTICLE VBN CD NNS,an,estimated,"1,000,000",species,1,0.38112745098039214
4177532,a full 17 years,ARTICLE JJ CD NNS,a,full,17,years,1,0.49959150326797386
4177534,a full six months,ARTICLE JJ CD NNS,a,full,six,months,2,0.16339869281045752
4186767,a clear ten years,ARTICLE JJ CD NNS,a,clear,ten,years,2,0.14950980392156862
4202178,a great many times,ARTICLE JJ FEW NNS,a,great,many,times,14,0.05269607843137255
4206698,an estimated 7–12 million slaves,ARTICLE VBN CD CD NNS,an,estimated,7–12 million,slaves,1,0.434640522875817
4206738,an estimated 5.5 million people,ARTICLE VBN CD CD NNS,an,estimated,5.5 million,people,1,0.42320261437908496
4213178,an early age 3–6 years,ARTICLE JJ NN CD NNS,an,early age,3–6,years,1,0.3758169934640523
4213622,an exact ten minutes,ARTICLE JJ CD NNS,an,exact,ten,minutes,1,0.4493464052287582
