idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
8405203,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,270,0.25531045751633985
8561934,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,270,0.25531045751633985
8896317,a good 20 minutes,ARTICLE JJ CD NNS,a,good,20,minutes,270,0.25531045751633985
8903651,a good many questions,ARTICLE JJ FEW NNS,a,good,many,questions,270,0.25531045751633985
9002671,a good five months,ARTICLE JJ CD NNS,a,good,five,months,270,0.25531045751633985
9003585,a good five months,ARTICLE JJ CD NNS,a,good,five,months,270,0.25531045751633985
9035633,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,270,0.25531045751633985
9075956,a good three minutes,ARTICLE JJ CD NNS,a,good,three,minutes,270,0.25531045751633985
9076677,a good three minutes,ARTICLE JJ CD NNS,a,good,three,minutes,270,0.25531045751633985
9113247,a good eight months,ARTICLE JJ CD NNS,a,good,eight,months,270,0.25531045751633985
9395829,a good 20 minutes,ARTICLE JJ CD NNS,a,good,20,minutes,270,0.25531045751633985
9418182,a good three hours,ARTICLE JJ CD NNS,a,good,three,hours,270,0.25531045751633985
9454971,a good 30 minutes,ARTICLE JJ CD NNS,a,good,30,minutes,270,0.25531045751633985
9566729,a good 12 feet,ARTICLE JJ CD NNS,a,good,12,feet,270,0.25531045751633985
9579261,a good 10 minutes,ARTICLE JJ CD NNS,a,good,10,minutes,270,0.25531045751633985
9580072,a good 10 minutes,ARTICLE JJ CD NNS,a,good,10,minutes,270,0.25531045751633985
9607968,a good six months,ARTICLE JJ CD NNS,a,good,six,months,270,0.25531045751633985
9645517,a good 30 days,ARTICLE JJ CD NNS,a,good,30,days,270,0.25531045751633985
9686893,a good few months,ARTICLE JJ FEW NNS,A,good,few,months,270,0.25531045751633985
9818980,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,270,0.25531045751633985
9820238,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,270,0.25531045751633985
9904297,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,270,0.25531045751633985
10219626,a good 12 minutes,ARTICLE JJ CD NNS,a,good,12,minutes,270,0.25531045751633985
10325979,a good few hours,ARTICLE JJ FEW NNS,a,good,few,hours,270,0.25531045751633985
10404357,a good many more years,ARTICLE JJ FEW FEW NNS,a,good,many more,years,270,0.25531045751633985
10447601,a good many years,ARTICLE JJ FEW NNS,A,good,many,years,270,0.25531045751633985
10451374,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,270,0.25531045751633985
10685417,"a good ten , 15 years","ARTICLE JJ CD , CD NNS",a,good,"ten , 15",years,270,0.25531045751633985
10687116,"a good ten , 15 years","ARTICLE JJ CD , CD NNS",a,good,"ten , 15",years,270,0.25531045751633985
10822543,a good two years,ARTICLE JJ CD NNS,A,good,two,years,270,0.25531045751633985
11242761,a good many boxes,ARTICLE JJ FEW NNS,A,good,many,boxes,270,0.25531045751633985
11290080,a good 30 seconds,ARTICLE JJ CD NNS,a,good,30,seconds,270,0.25531045751633985
11362630,a good four feet,ARTICLE JJ CD NNS,a,good,four,feet,270,0.25531045751633985
11451260,a good 50 years,ARTICLE JJ CD NNS,a,good,50,years,270,0.25531045751633985
56953,an estimated 400 people,ARTICLE VBN CD NNS,an,estimated,400,people,178,0.32802287581699346
58320,an estimated 20 % of children,ARTICLE VBN CD NN IN NNS,An,estimated,20,% of children,178,0.32802287581699346
167186,"an estimated 1,700 people",ARTICLE VBN CD NNS,An,estimated,"1,700",people,178,0.32802287581699346
167399,"an estimated 100,000 people",ARTICLE VBN CD NNS,an,estimated,"100,000",people,178,0.32802287581699346
220990,an estimated five million bricks,ARTICLE VBN CD CD NNS,an,estimated,five million,bricks,178,0.32802287581699346
232264,"an estimated 600,000 daily passengers",ARTICLE VBN CD JJ NNS,an,estimated,"600,000",daily passengers,178,0.32802287581699346
232367,"an estimated 500,000 riders",ARTICLE VBN CD NNS,an,estimated,"500,000",riders,178,0.32802287581699346
269338,"an estimated 110,000 tons",ARTICLE VBN CD NNS,an,estimated,"110,000",tons,178,0.32802287581699346
269339,"an estimated 8,300 premature deaths",ARTICLE VBN CD JJ NNS,an,estimated,"8,300",premature deaths,178,0.32802287581699346
269340,"an estimated 360,000 asthma attacks",ARTICLE VBN CD NN NNS,an,estimated,"360,000",asthma attacks,178,0.32802287581699346
271759,"an estimated 250,000 shearwater burrows",ARTICLE VBN CD NN NNS,an,estimated,"250,000",shearwater burrows,178,0.32802287581699346
326636,"an estimated 90,000 african slaves",ARTICLE VBN CD JJ NNS,an,estimated,"90,000",african slaves,178,0.32802287581699346
332341,an estimated 523 japanese soldiers,ARTICLE VBN CD JJ NNS,an,estimated,523,japanese soldiers,178,0.32802287581699346
335274,an estimated 100–240 black people,ARTICLE VBN CD JJ NNS,an,estimated,100–240,black people,178,0.32802287581699346
354309,an estimated 81 million total viewers,ARTICLE VBN CD CD JJ NNS,An,estimated,81 million,total viewers,178,0.32802287581699346
363222,"an estimated 4,694 times",ARTICLE JJ CD NNS,an,estimated,"4,694",times,178,0.32802287581699346
368422,an estimated 1600 students,ARTICLE VBN CD NNS,an,estimated,1600,students,178,0.32802287581699346
414367,"an estimated 50,000 spectators",ARTICLE VBN CD NNS,an,estimated,"50,000",spectators,178,0.32802287581699346
425642,"an estimated 4,000 people",ARTICLE VBN CD NNS,an,estimated,"4,000",people,178,0.32802287581699346
575112,an estimated 15 % of citizens,ARTICLE VBN CD NN IN NNS,An,estimated,15,% of citizens,178,0.32802287581699346
630595,an estimated 250 million phonograph records,ARTICLE VBN CD CD NN NNS,an,estimated,250 million,phonograph records,178,0.32802287581699346
655855,an estimated 500 settlers,ARTICLE VBN CD NNS,An,estimated,500,settlers,178,0.32802287581699346
679288,an estimated 660 000 deaths,ARTICLE VBN CD CD NNS,an,estimated,660 000,deaths,178,0.32802287581699346
691359,"an estimated one hundred and sixty three , six forty pounds","ARTICLE VBN CD CD CC CD CD , CD CD NNS",an,estimated,"one hundred and sixty three , six forty",pounds,178,0.32802287581699346
735855,an estimated 500 children,ARTICLE VBN CD NNS,An,estimated,500,children,178,0.32802287581699346
933324,an estimated 65 % of customers,ARTICLE VBN CD NN IN NNS,an,estimated,65,% of customers,178,0.32802287581699346
984670,"an estimated 700,000 people",ARTICLE VBN CD NNS,An,estimated,"700,000",people,178,0.32802287581699346
1061041,an estimated four million times,ARTICLE VBN CD CD NNS,an,estimated,four million,times,178,0.32802287581699346
1077122,"an estimated 10,000 illegal aliens",ARTICLE VBN CD JJ NNS,an,estimated,"10,000",illegal aliens,178,0.32802287581699346
1105876,"an estimated 5,000 jews",ARTICLE VBN CD NNPS,an,estimated,"5,000",jews,178,0.32802287581699346
1125271,an estimated 20 acres,ARTICLE VBN CD NNS,an,estimated,20,acres,178,0.32802287581699346
1139340,an estimated 90 german soldiers,ARTICLE VBN CD JJ NNS,an,estimated,90,german soldiers,178,0.32802287581699346
1152914,an estimated five million people,ARTICLE VBN CD CD NNS,An,estimated,five million,people,178,0.32802287581699346
1264321,"an estimated 2,998,235 people",ARTICLE VBN CD NNS,an,estimated,"2,998,235",people,178,0.32802287581699346
1279650,"an estimated 700,000 apple trees",ARTICLE VBN CD NN NNS,an,estimated,"700,000",apple trees,178,0.32802287581699346
1364520,an estimated two thirds,ARTICLE VBN CD NNS,an,estimated,two,thirds,178,0.32802287581699346
1385650,an estimated 80 % of schools,ARTICLE VBN CD NN IN NNS,An,estimated,80,% of schools,178,0.32802287581699346
1391015,"an estimated 250,000 adherents",ARTICLE VBN CD NNS,an,estimated,"250,000",adherents,178,0.32802287581699346
1399312,an estimated three years,ARTICLE VBN CD NNS,an,estimated,three,years,178,0.32802287581699346
1407457,an estimated 70 million people,ARTICLE VBN CD CD NNS,an,estimated,70 million,people,178,0.32802287581699346
1422770,"an estimated 5,350 tons",ARTICLE VBN CD NNS,an,estimated,"5,350",tons,178,0.32802287581699346
1448322,"an estimated 343,000 people",ARTICLE VBN CD NNS,An,estimated,"343,000",people,178,0.32802287581699346
1449796,"an estimated 38,000 bushes",ARTICLE VBN CD NNS,an,estimated,"38,000",bushes,178,0.32802287581699346
1455166,"an estimated 4,560,000 viewers",ARTICLE VBN CD NNS,an,estimated,"4,560,000",viewers,178,0.32802287581699346
1607332,an estimated 95 million people,ARTICLE VBN CD CD NNS,an,estimated,95 million,people,178,0.32802287581699346
1657466,an estimated 49 thousand cases,ARTICLE VBN CD CD NNS,an,estimated,49 thousand,cases,178,0.32802287581699346
1794386,an estimated 100 to 120 thousand jews,ARTICLE VBN CD TO CD CD NNPS,An,estimated,100 to 120 thousand,jews,178,0.32802287581699346
1817395,an estimated three minutes,ARTICLE VBN CD NNS,an,estimated,three,minutes,178,0.32802287581699346
1818451,an estimated 800 jewish people,ARTICLE VBN CD JJ NNS,an,estimated,800,jewish people,178,0.32802287581699346
1839792,an estimated 10 million brazilians,ARTICLE VBN CD CD NNPS,an,estimated,10 million,brazilians,178,0.32802287581699346
1846580,an estimated 600 indigenous people,ARTICLE VBN CD JJ NNS,an,estimated,600,indigenous people,178,0.32802287581699346
1864284,an estimated 5.2 million speakers,ARTICLE VBN CD CD NNS,an,estimated,5.2 million,speakers,178,0.32802287581699346
1870280,an estimated 217 mosques,ARTICLE VBN CD NNS,an,estimated,217,mosques,178,0.32802287581699346
1873866,an estimated 130 churches,ARTICLE VBN CD NNS,an,estimated,130,churches,178,0.32802287581699346
1875470,"an estimated 33,000 sculptures",ARTICLE VBN CD NNS,an,estimated,"33,000",sculptures,178,0.32802287581699346
1888143,an estimated 111.3 million people,ARTICLE VBN CD CD NNS,An,estimated,111.3 million,people,178,0.32802287581699346
1888284,an estimated 167 million people,ARTICLE VBN CD CD NNS,An,estimated,167 million,people,178,0.32802287581699346
1888409,an estimated 114.4 million people,ARTICLE VBN CD CD NNS,An,estimated,114.4 million,people,178,0.32802287581699346
1888480,an estimated 10.4 million viewers,ARTICLE VBN CD CD NNS,an,estimated,10.4 million,viewers,178,0.32802287581699346
1891880,an estimated 275 k people,ARTICLE VBN CD CD NNS,an,estimated,275 k,people,178,0.32802287581699346
1966371,an estimated 600 globulars,ARTICLE VBN CD NNS,an,estimated,600,globulars,178,0.32802287581699346
2079926,an estimated 360 casualties,ARTICLE VBN CD NNS,an,estimated,360,casualties,178,0.32802287581699346
2106675,an estimated 1.4 times,ARTICLE VBN CD NNS,an,estimated,1.4,times,178,0.32802287581699346
2115824,an estimated 10 casualties,ARTICLE VBN CD NNS,an,estimated,10,casualties,178,0.32802287581699346
2168097,an estimated 140 people,ARTICLE VBN CD NNS,An,estimated,140,people,178,0.32802287581699346
2180261,an estimated 10 000 to 15 000 men,ARTICLE VBN CD CD TO CD CD NNS,an,estimated,10 000 to 15 000,men,178,0.32802287581699346
2309503,an estimated 70 billion tons,ARTICLE VBN CD CD NNS,an,estimated,70 billion,tons,178,0.32802287581699346
2324733,"an estimated 11,756 people",ARTICLE VBN CD NNS,an,estimated,"11,756",people,178,0.32802287581699346
2351694,an estimated 78.3 million americans,ARTICLE VBN CD CD NNPS,an,estimated,78.3 million,americans,178,0.32802287581699346
2372952,"an estimated 2,700 black bears",ARTICLE VBN CD JJ NNS,an,estimated,"2,700",black bears,178,0.32802287581699346
2377548,"an estimated 10,000 taiwanese",ARTICLE VBN CD NNPS,an,estimated,"10,000",taiwanese,178,0.32802287581699346
2389278,"an estimated 500,530 residents",ARTICLE VBN CD NNS,an,estimated,"500,530",residents,178,0.32802287581699346
2390094,"an estimated 250,000 people",ARTICLE VBN CD NNS,an,estimated,"250,000",people,178,0.32802287581699346
2395075,an estimated 25 million animals,ARTICLE VBN CD CD NNS,An,estimated,25 million,animals,178,0.32802287581699346
2399598,an estimated 300 druze,ARTICLE VBN CD NNPS,an,estimated,300,druze,178,0.32802287581699346
2399747,an estimated 55 persons,ARTICLE VBN CD NNS,an,estimated,55,persons,178,0.32802287581699346
2405776,an estimated 182 persons,ARTICLE VBN CD NNS,an,estimated,182,persons,178,0.32802287581699346
2406429,an estimated 80–200 civilian men,ARTICLE VBN CD JJ NNS,an,estimated,80–200,civilian men,178,0.32802287581699346
2406722,an estimated 193 persons,ARTICLE VBN CD NNS,an,estimated,193,persons,178,0.32802287581699346
2462626,"an estimated 134,804 people",ARTICLE VBN CD NNS,an,estimated,"134,804",people,178,0.32802287581699346
2534266,"an estimated 10,000 people",ARTICLE VBN CD NNS,An,estimated,"10,000",people,178,0.32802287581699346
2534273,"an estimated 20,000 people",ARTICLE VBN CD NNS,an,estimated,"20,000",people,178,0.32802287581699346
2557812,"an estimated 90,750 hectares",ARTICLE VBN CD NNS,an,estimated,"90,750",hectares,178,0.32802287581699346
2563807,an estimated 32 people,ARTICLE VBN CD NNS,an,estimated,32,people,178,0.32802287581699346
2581399,"an estimated 60,000 spectators",ARTICLE VBN CD NNS,an,estimated,"60,000",spectators,178,0.32802287581699346
2585851,"an estimated 3,000 women",ARTICLE VBN CD NNS,An,estimated,"3,000",women,178,0.32802287581699346
2607046,an estimated nine years,ARTICLE VBN CD NNS,an,estimated,nine,years,178,0.32802287581699346
2607055,"an estimated 4,000 elephants",ARTICLE VBN CD NNS,an,estimated,"4,000",elephants,178,0.32802287581699346
2661317,"an estimated 250,000 resort visitsand",ARTICLE VBN CD NN NNS,an,estimated,"250,000",resort visitsand,178,0.32802287581699346
2664578,"an estimated 26,000 students",ARTICLE VBN CD NNS,an,estimated,"26,000",students,178,0.32802287581699346
2664594,"an estimated 61,000 people",ARTICLE VBN CD NNS,an,estimated,"61,000",people,178,0.32802287581699346
2664595,"an estimated 182,000 canadians",ARTICLE VBN CD NNPS,an,estimated,"182,000",canadians,178,0.32802287581699346
2664668,"an estimated 2,250 students",ARTICLE VBN CD NNS,an,estimated,"2,250",students,178,0.32802287581699346
2664684,"an estimated 34,000 students",ARTICLE VBN CD NNS,an,estimated,"34,000",students,178,0.32802287581699346
2664698,an estimated 850 students,ARTICLE VBN CD NNS,an,estimated,850,students,178,0.32802287581699346
2687188,an estimated 150 radio stations,ARTICLE VBN CD NN NNS,an,estimated,150,radio stations,178,0.32802287581699346
2687200,an estimated 150 radio stations,ARTICLE VBN CD NN NNS,An,estimated,150,radio stations,178,0.32802287581699346
2760341,an estimated 18 months,ARTICLE VBN CD NNS,an,estimated,18,months,178,0.32802287581699346
2840408,"an estimated 41,000 people",ARTICLE VBN CD NNS,An,estimated,"41,000",people,178,0.32802287581699346
2862795,an estimated 10 times,ARTICLE VBN CD NNS,an,estimated,10,times,178,0.32802287581699346
2872487,"an estimated 80,000 people",ARTICLE VBN CD NNS,an,estimated,"80,000",people,178,0.32802287581699346
2872524,"an estimated 20,000 christians",ARTICLE VBN CD NNPS,an,estimated,"20,000",christians,178,0.32802287581699346
2903534,"an estimated 30,000 central",ARTICLE VBN CD NNPS,an,estimated,"30,000",central,178,0.32802287581699346
2916350,an estimated 86 billion neurons,ARTICLE VBN CD CD NNS,an,estimated,86 billion,neurons,178,0.32802287581699346
2918434,"an estimated 45,000 vehicles",ARTICLE VBN CD NNS,an,estimated,"45,000",vehicles,178,0.32802287581699346
2940717,"an estimated 300,000 people",ARTICLE VBN CD NNS,An,estimated,"300,000",people,178,0.32802287581699346
2987162,an estimated 170 million people,ARTICLE VBN CD CD NNS,an,estimated,170 million,people,178,0.32802287581699346
3075164,an estimated 432 species,ARTICLE VBN CD NNS,An,estimated,432,species,178,0.32802287581699346
3196906,an estimated 37.7 million items,ARTICLE VBN CD CD NNS,an,estimated,37.7 million,items,178,0.32802287581699346
3254862,an estimated 300 million gamers,ARTICLE VBN CD CD NNS,an,estimated,300 million,gamers,178,0.32802287581699346
3254865,an estimated 300 million gamers,ARTICLE VBN CD CD NNS,an,estimated,300 million,gamers,178,0.32802287581699346
3329320,an estimated 42 billion tons,ARTICLE VBN CD CD NNS,an,estimated,42 billion,tons,178,0.32802287581699346
3333566,"an estimated 100,000 commuters",ARTICLE VBN CD NNS,an,estimated,"100,000",commuters,178,0.32802287581699346
3333614,"an estimated 100,000 commuters",ARTICLE VBN CD NNS,an,estimated,"100,000",commuters,178,0.32802287581699346
3444408,an estimated two hundred thousand birds,ARTICLE VBN CD CD CD NNS,An,estimated,two hundred thousand,birds,178,0.32802287581699346
3452805,an estimated 400 danish nazis,ARTICLE VBN CD JJ NNPS,an,estimated,400,danish nazis,178,0.32802287581699346
3466267,"an estimated 957,600 residents",ARTICLE VBN CD NNS,an,estimated,"957,600",residents,178,0.32802287581699346
3502929,"an estimated 100,000 people",ARTICLE VBN CD NNS,an,estimated,"100,000",people,178,0.32802287581699346
3546185,an estimated 30 movies,ARTICLE VBN CD NNS,an,estimated,30,movies,178,0.32802287581699346
3547497,an estimated 30 million people,ARTICLE VBN CD CD NNS,An,estimated,30 million,people,178,0.32802287581699346
3610158,an estimated 4 to 5 million people,ARTICLE VBN CD TO CD CD NNS,an,estimated,4 to 5 million,people,178,0.32802287581699346
3628487,an estimated one million years,ARTICLE VBN CD CD NNS,an,estimated,one million,years,178,0.32802287581699346
3692884,an estimated 120 tales,ARTICLE VBN CD NNS,an,estimated,120,tales,178,0.32802287581699346
3697117,an estimated 800 mourners,ARTICLE VBN CD NNS,An,estimated,800,mourners,178,0.32802287581699346
3841026,an estimated 200 million albums,ARTICLE VBN CD CD NNS,an,estimated,200 million,albums,178,0.32802287581699346
3845881,an estimated 10 to 30 tons,ARTICLE VBN CD TO CD NNS,an,estimated,10 to 30,tons,178,0.32802287581699346
3847444,an estimated 125 million opioid pills,ARTICLE VBN CD CD NN NNS,an,estimated,125 million,opioid pills,178,0.32802287581699346
3870956,"an estimated 3,446 black people",ARTICLE VBN CD JJ NNS,an,estimated,"3,446",black people,178,0.32802287581699346
3997403,an estimated 500 million people,ARTICLE VBN CD CD NNS,An,estimated,500 million,people,178,0.32802287581699346
4103667,"an estimated 32,000 residences",ARTICLE VBN CD NNS,an,estimated,"32,000",residences,178,0.32802287581699346
4135646,"an estimated 80,000 spectators",ARTICLE VBN CD NNS,An,estimated,"80,000",spectators,178,0.32802287581699346
4155255,"an estimated 1,000,000 species",ARTICLE VBN CD NNS,an,estimated,"1,000,000",species,178,0.32802287581699346
4206698,an estimated 7–12 million slaves,ARTICLE VBN CD CD NNS,an,estimated,7–12 million,slaves,178,0.32802287581699346
4206738,an estimated 5.5 million people,ARTICLE VBN CD CD NNS,an,estimated,5.5 million,people,178,0.32802287581699346
4261129,"an estimated 8,500 infections",ARTICLE VBN CD NNS,an,estimated,"8,500",infections,178,0.32802287581699346
4306860,an estimated 509 million songs,ARTICLE VBN CD CD NNS,an,estimated,509 million,songs,178,0.32802287581699346
4316301,"an estimated 5,205 households",ARTICLE VBN CD NNS,an,estimated,"5,205",households,178,0.32802287581699346
4316351,"an estimated 251,974 people",ARTICLE VBN CD NNS,an,estimated,"251,974",people,178,0.32802287581699346
4318965,an estimated 23 tons,ARTICLE VBN CD NNS,an,estimated,23,tons,178,0.32802287581699346
4403317,an estimated 1196 passengers,ARTICLE VBN CD NNS,an,estimated,1196,passengers,178,0.32802287581699346
4413407,"an estimated 20,000 prisoners",ARTICLE VBN CD NNS,an,estimated,"20,000",prisoners,178,0.32802287581699346
4420269,an estimated five million pounds,ARTICLE VBN CD CD NNS,an,estimated,five million,pounds,178,0.32802287581699346
4488295,"an estimated 502,629 residents",ARTICLE VBN CD NNS,an,estimated,"502,629",residents,178,0.32802287581699346
4522766,"an estimated 1,000 official entries",ARTICLE VBN CD JJ NNS,An,estimated,"1,000",official entries,178,0.32802287581699346
4573736,"an estimated 10,000 people",ARTICLE VBN CD NNS,an,estimated,"10,000",people,178,0.32802287581699346
4680902,"an estimated 80,000 total species",ARTICLE VBN CD JJ NNS,an,estimated,"80,000",total species,178,0.32802287581699346
4703233,"an estimated 151,000 to 600,000 or more iraqis",ARTICLE VBN CD TO CD CC FEW NNPS,An,estimated,"151,000 to 600,000 or more",iraqis,178,0.32802287581699346
4723381,an estimated 450 million independents,ARTICLE VBN CD CD NNS,an,estimated,450 million,independents,178,0.32802287581699346
4737510,an estimated five million annual visitors,ARTICLE VBN CD CD JJ NNS,an,estimated,five million,annual visitors,178,0.32802287581699346
4744730,"an estimated 2,200 races",ARTICLE VBN CD NNS,an,estimated,"2,200",races,178,0.32802287581699346
4829000,an estimated 1 million filipinos,ARTICLE VBN CD CD NNPS,An,estimated,1 million,filipinos,178,0.32802287581699346
4896489,an estimated 70 billion servings,ARTICLE VBN CD CD NNS,An,estimated,70 billion,servings,178,0.32802287581699346
4957120,an estimated 264 people,ARTICLE VBN CD NNS,an,estimated,264,people,178,0.32802287581699346
4970861,"an estimated 100,000 climbers",ARTICLE VBN CD NNS,an,estimated,"100,000",climbers,178,0.32802287581699346
4971272,"an estimated 438,000 species",ARTICLE VBN CD NNS,an,estimated,"438,000",species,178,0.32802287581699346
4998214,an estimated 180 million people,ARTICLE VBN CD CD NNS,An,estimated,180 million,people,178,0.32802287581699346
5132842,"an estimated 100,000 lives",ARTICLE VBN CD NNS,An,estimated,"100,000",lives,178,0.32802287581699346
5237213,an estimated 270 million kilograms,ARTICLE VBN CD CD NNS,An,estimated,270 million,kilograms,178,0.32802287581699346
5250667,"an estimated 80,000 spectators",ARTICLE VBN CD NNS,an,estimated,"80,000",spectators,178,0.32802287581699346
5265827,an estimated 1 billion people,ARTICLE VBN CD CD NNS,An,estimated,1 billion,people,178,0.32802287581699346
5268676,"an estimated 31,000 students",ARTICLE VBN CD NNS,an,estimated,"31,000",students,178,0.32802287581699346
5294235,"an estimated 100,000 marks",ARTICLE VBN CD NNS,an,estimated,"100,000",marks,178,0.32802287581699346
5294774,"an estimated 20,000,000 to 30,000,000 people",ARTICLE VBN CD TO CD NNS,An,estimated,"20,000,000 to 30,000,000",people,178,0.32802287581699346
5318331,"an estimated 4,400 to 200,000 people",ARTICLE VBN CD TO CD NNS,An,estimated,"4,400 to 200,000",people,178,0.32802287581699346
5326047,"an estimated 9,500 people",ARTICLE VBN CD NNS,an,estimated,"9,500",people,178,0.32802287581699346
5465828,an estimated 15 tons,ARTICLE VBN CD NNS,an,estimated,15,tons,178,0.32802287581699346
5579057,"an estimated 2,500 slaves",ARTICLE VBN CD NNS,an,estimated,"2,500",slaves,178,0.32802287581699346
5638279,"an estimated 50,000 prisoners",ARTICLE VBN CD NNS,An,estimated,"50,000",prisoners,178,0.32802287581699346
5803888,"an estimated 20,000 curies",ARTICLE VBN CD NNS,an,estimated,"20,000",curies,178,0.32802287581699346
6061519,an estimated 24.6 miles,ARTICLE VBN CD NNS,an,estimated,24.6,miles,178,0.32802287581699346
6111294,"an estimated 2,000 children",ARTICLE VBN CD NNS,an,estimated,"2,000",children,178,0.32802287581699346
6365675,an estimated one million children,ARTICLE VBN CD CD NNS,an,estimated,one million,children,178,0.32802287581699346
6476883,"an estimated 40,000 men",ARTICLE VBN CD NNS,An,estimated,"40,000",men,178,0.32802287581699346
6796973,"an estimated 6,000 machines",ARTICLE VBN CD NNS,an,estimated,"6,000",machines,178,0.32802287581699346
7086644,an estimated 70 sextillion stars,ARTICLE VBN CD NN NNS,an,estimated,70,sextillion stars,178,0.32802287581699346
8097791,an estimated 12 million opium addicts,ARTICLE VBN CD CD NN NNS,an,estimated,12 million,opium addicts,178,0.32802287581699346
10130230,an estimated 600 journalists,ARTICLE VBN CD NNS,An,estimated,600,journalists,178,0.32802287581699346
10927108,an estimated seven million illegal immigrants,ARTICLE VBN CD CD JJ NNS,an,estimated,seven million,illegal immigrants,178,0.32802287581699346
12856,a further two men,ARTICLE JJ CD NNS,a,further,two,men,142,0.3860294117647059
14321,a further five victories,ARTICLE JJ CD NNS,A,further,five,victories,142,0.3860294117647059
25036,a further three schools,ARTICLE JJ CD NNS,a,further,three,schools,142,0.3860294117647059
25474,a further three schools,ARTICLE JJ CD NNS,a,further,three,schools,142,0.3860294117647059
88015,a further six weeks,ARTICLE JJ CD NNS,a,further,six,weeks,142,0.3860294117647059
105793,"a further 75,000 immigrants",ARTICLE JJR CD NNS,a,further,"75,000",immigrants,142,0.3860294117647059
110319,"a further 250,000 copies",ARTICLE JJ CD NNS,a,further,"250,000",copies,142,0.3860294117647059
117952,a further three charges,ARTICLE JJ CD NNS,a,further,three,charges,142,0.3860294117647059
182028,a further ten frames,ARTICLE JJ CD NNS,a,further,ten,frames,142,0.3860294117647059
308631,a further nine years,ARTICLE JJ CD NNS,a,further,nine,years,142,0.3860294117647059
328094,a further 124 officers,ARTICLE JJ CD NNS,a,further,124,officers,142,0.3860294117647059
328308,a further 878 army officers,ARTICLE JJR CD NN NNS,a,further,878,army officers,142,0.3860294117647059
347369,a further 15000 ha,ARTICLE JJ CD NNS,A,further,15000,ha,142,0.3860294117647059
434755,a further three fifties,ARTICLE JJ CD NNS,a,further,three,fifties,142,0.3860294117647059
495188,a further 700 years,ARTICLE JJ CD NNS,a,further,700,years,142,0.3860294117647059
580230,"a further 23,000 men",ARTICLE JJR CD NNS,a,further,"23,000",men,142,0.3860294117647059
581321,"a further 46,750 tons",ARTICLE JJ CD NNS,a,further,"46,750",tons,142,0.3860294117647059
629698,a further 11 goals,ARTICLE JJ CD NNS,a,further,11,goals,142,0.3860294117647059
647892,a further four years,ARTICLE JJ CD NNS,a,further,four,years,142,0.3860294117647059
661854,a further eight motor coaches,ARTICLE JJ CD NN NNS,a,further,eight,motor coaches,142,0.3860294117647059
707979,a further 168 men,ARTICLE JJ CD NNS,a,further,168,men,142,0.3860294117647059
797089,a further 360 people,ARTICLE JJ CD NNS,a,further,360,people,142,0.3860294117647059
971044,a further three seats,ARTICLE JJ CD NNS,a,further,three,seats,142,0.3860294117647059
1083946,a further seven taxa,ARTICLE JJ CD NNS,A,further,seven,taxa,142,0.3860294117647059
1084798,a further two seasons,ARTICLE JJ CD NNS,a,further,two,seasons,142,0.3860294117647059
1085428,a further 33 points,ARTICLE JJ CD NNS,a,further,33,points,142,0.3860294117647059
1104938,a further 15 games,ARTICLE JJ CD NNS,a,further,15,games,142,0.3860294117647059
1127481,a further six consecutive seasons,ARTICLE JJ CD JJ NNS,a,further,six,consecutive seasons,142,0.3860294117647059
1127485,a further two seasons,ARTICLE JJ CD NNS,a,further,two,seasons,142,0.3860294117647059
1127488,a further 27 goals,ARTICLE JJ CD NNS,a,further,27,goals,142,0.3860294117647059
1149912,a further 25 dependent translators,ARTICLE JJR CD JJ NNS,a,further,25,dependent translators,142,0.3860294117647059
1156125,a further three years,ARTICLE JJ CD NNS,a,further,three,years,142,0.3860294117647059
1177730,a further four victories,ARTICLE JJ CD NNS,a,further,four,victories,142,0.3860294117647059
1177744,a further three victories,ARTICLE JJ CD NNS,a,further,three,victories,142,0.3860294117647059
1184006,a further 13 victories,ARTICLE JJ CD NNS,a,further,13,victories,142,0.3860294117647059
1196176,a further 36 hectares,ARTICLE JJR CD NNS,a,further,36,hectares,142,0.3860294117647059
1225595,a further three lengths,ARTICLE JJ CD NNS,a,further,three,lengths,142,0.3860294117647059
1249753,a further 21 appearances,ARTICLE JJ CD NNS,a,further,21,appearances,142,0.3860294117647059
1251794,a further two months,ARTICLE JJ CD NNS,a,further,two,months,142,0.3860294117647059
1428678,"a further 4,830 germans",ARTICLE JJ CD NNPS,a,further,"4,830",germans,142,0.3860294117647059
1437605,a further 35 partners,ARTICLE JJR CD NNS,a,further,35,partners,142,0.3860294117647059
1481999,a further two goals,ARTICLE JJ CD NNS,a,further,two,goals,142,0.3860294117647059
1575856,a further two years,ARTICLE JJ CD NNS,a,further,two,years,142,0.3860294117647059
1581586,a further two weeks,ARTICLE JJ CD NNS,a,further,two,weeks,142,0.3860294117647059
1583842,a further 9 members,ARTICLE JJ CD NNS,A,further,9,members,142,0.3860294117647059
