idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
1896189,a successful two days,ARTICLE JJ CD NNS,a,successful,two,days,174,0.2883986928104575
1909361,another scant two miles,ARTICLE JJ CD NNS,another,scant,two,miles,174,0.2883986928104575
1931491,an additional two years,ARTICLE JJ CD NNS,an,additional,two,years,174,0.2883986928104575
1950760,a full two weeks,ARTICLE JJ CD NNS,a,full,two,weeks,174,0.2883986928104575
2031887,an additional two shovels,ARTICLE JJ CD NNS,an,additional,two,shovels,174,0.2883986928104575
2064983,a single parent and two grandparents,ARTICLE JJ NN CC CD NNS,a,single parent and,two,grandparents,174,0.2883986928104575
2086934,a good two inches,ARTICLE JJ CD NNS,a,good,two,inches,174,0.2883986928104575
2087316,a faded plaid two inches,ARTICLE JJ NN CD NNS,a,faded plaid,two,inches,174,0.2883986928104575
2104037,a second ring two feet,ARTICLE JJ NN CD NNS,a,second ring,two,feet,174,0.2883986928104575
2112412,a further two spells,ARTICLE JJ CD NNS,a,further,two,spells,174,0.2883986928104575
2128587,a second round two weeks,ARTICLE JJ NN CD NNS,a,second round,two,weeks,174,0.2883986928104575
2131869,a central cupola and two rear dormers,ARTICLE JJ NN CC CD JJ NNS,a,central cupola and,two,rear dormers,174,0.2883986928104575
2134340,a further two defeats,ARTICLE JJ CD NNS,a,further,two,defeats,174,0.2883986928104575
2138893,a fierce engagement two days,ARTICLE JJ NN CD NNS,a,fierce engagement,two,days,174,0.2883986928104575
2195921,an unfortunate love affair two years,ARTICLE JJ NN NN CD NNS,an,unfortunate love affair,two,years,174,0.2883986928104575
2396100,a brief two days,ARTICLE JJ CD NNS,a,brief,two,days,174,0.2883986928104575
2439551,a good two hours,ARTICLE JJ CD NNS,a,good,two,hours,174,0.2883986928104575
2505814,a further two premierships,ARTICLE JJ CD NNS,a,further,two,premierships,174,0.2883986928104575
2567209,an additional two destroyers,ARTICLE JJ CD NNS,an,additional,two,destroyers,174,0.2883986928104575
2582459,a classic two selves,ARTICLE JJ CD NNS,a,classic,two,selves,174,0.2883986928104575
2586023,a modern village hall and two croquet pitches,ARTICLE JJ NN NN CC CD NN NNS,a,modern village hall and,two,croquet pitches,174,0.2883986928104575
2591087,a scant two months,ARTICLE JJ CD NNS,a,scant,two,months,174,0.2883986928104575
2612251,a similar aged seed two years,ARTICLE JJ VBN NN CD NNS,a,similar aged seed,two,years,174,0.2883986928104575
2679776,a co - ed high school and two primary schools,ARTICLE JJ JJ JJ JJ NN CC CD JJ NNS,A,co - ed high school and,two,primary schools,174,0.2883986928104575
2764042,a great two years,ARTICLE JJ CD NNS,a,great,two,years,174,0.2883986928104575
2782669,a further two goals,ARTICLE JJ CD NNS,a,further,two,goals,174,0.2883986928104575
2826802,a tiny voice two feet,ARTICLE JJ NN CD NNS,a,tiny voice,two,feet,174,0.2883986928104575
2842877,an additional two weeks,ARTICLE JJ CD NNS,an,additional,two,weeks,174,0.2883986928104575
2930806,a further two days,ARTICLE JJ CD NNS,a,further,two,days,174,0.2883986928104575
2972841,a professional recruitment consultant and two people,ARTICLE JJ NN NN CC CD NNS,a,professional recruitment consultant and,two,people,174,0.2883986928104575
3094636,a long time and two arms,ARTICLE JJ NN CC CD NNS,A,long time and,two,arms,174,0.2883986928104575
3109991,a good rest and two square meals,ARTICLE JJ NN CC CD JJ NNS,a,good rest and,two,square meals,174,0.2883986928104575
3118943,a further two meetings,ARTICLE JJ CD NNS,a,further,two,meetings,174,0.2883986928104575
3180838,an international outcry two months,ARTICLE JJ NN CD NNS,an,international outcry,two,months,174,0.2883986928104575
3245595,a magical two minutes,ARTICLE JJ CD NNS,a,magical,two,minutes,174,0.2883986928104575
3350713,a further two series,ARTICLE JJ CD NNS,a,further,two,series,174,0.2883986928104575
3445909,a political outcast two years,ARTICLE JJ NN CD NNS,a,political outcast,two,years,174,0.2883986928104575
3562339,an extra two hours,ARTICLE JJ CD NNS,an,extra,two,hours,174,0.2883986928104575
3572688,an extra two bucks,ARTICLE JJ CD NNS,an,extra,two,bucks,174,0.2883986928104575
3639197,a vertical diameter and two rings,ARTICLE JJ NN CC CD NNS,a,vertical diameter and,two,rings,174,0.2883986928104575
3670853,a long two miles,ARTICLE JJ CD NNS,A,long,two,miles,174,0.2883986928104575
3678852,a good two days,ARTICLE JJ CD NNS,a,good,two,days,174,0.2883986928104575
3868067,an short set and two songs,ARTICLE JJ NN CC CD NNS,an,short set and,two,songs,174,0.2883986928104575
3900927,a full two minutes,ARTICLE JJ CD NNS,a,full,two,minutes,174,0.2883986928104575
4075159,a goody two boobs,ARTICLE JJ CD NNS,a,goody,two,boobs,174,0.2883986928104575
4082809,a pleasant rest and two restaurants,ARTICLE JJ NN CC CD NNS,a,pleasant rest and,two,restaurants,174,0.2883986928104575
4282794,a further two weeks,ARTICLE JJ CD NNS,a,further,two,weeks,174,0.2883986928104575
4374539,a full - length body and two companions,ARTICLE JJ HYPH NN NN CC CD NNS,a,full - length body and,two,companions,174,0.2883986928104575
4402163,an extra two years,ARTICLE JJ CD NNS,an,extra,two,years,174,0.2883986928104575
4469168,a dignitary shuttle and two protocol droids,ARTICLE JJ NN CC CD NN NNS,a,dignitary shuttle and,two,protocol droids,174,0.2883986928104575
4519859,a short two miles,ARTICLE JJ CD NNS,A,short,two,miles,174,0.2883986928104575
4541988,a sudden two years,ARTICLE JJ CD NNS,a,sudden,two,years,174,0.2883986928104575
4609825,a 13th - century chapel and two private castles,ARTICLE JJ HYPH NN NN CC CD JJ NNS,a,13th - century chapel and,two,private castles,174,0.2883986928104575
4640438,a royal casino and two beach resorts,ARTICLE JJ NN CC CD NN NNS,a,royal casino and,two,beach resorts,174,0.2883986928104575
4679083,another great battle two years,ARTICLE JJ NN CD NNS,another,great battle,two,years,174,0.2883986928104575
4718475,a at least two years,ARTICLE RB JJS CD NNS,a,at least,two,years,174,0.2883986928104575
4727055,an extra two hours,ARTICLE JJ CD NNS,an,extra,two,hours,174,0.2883986928104575
4890850,a serial port and two floppy disk drives,ARTICLE JJ NN CC CD JJ NN NNS,a,serial port and,two,floppy disk drives,174,0.2883986928104575
4937665,a pressurized cabin and two decks,ARTICLE JJ NN CC CD NNS,a,pressurized cabin and,two,decks,174,0.2883986928104575
4938847,a shattered knee and two toes,ARTICLE VBN NN CC CD NNS,a,shattered knee and,two,toes,174,0.2883986928104575
4955878,a little further on two soldiers,ARTICLE JJ RB RB CD NNS,A,little further on,two,soldiers,174,0.2883986928104575
4996663,a long table and two benches,ARTICLE JJ NN CC CD NNS,a,long table and,two,benches,174,0.2883986928104575
5125925,a scant two weeks,ARTICLE JJ CD NNS,a,scant,two,weeks,174,0.2883986928104575
5375598,a handsome and sedate mansion two squares,ARTICLE JJ CC JJ NN CD NNS,a,handsome and sedate mansion,two,squares,174,0.2883986928104575
5382827,a light breakfast and two hearty meals,ARTICLE JJ NN CC CD JJ NNS,a,light breakfast and,two,hearty meals,174,0.2883986928104575
5468389,a further two units,ARTICLE JJ CD NNS,a,further,two,units,174,0.2883986928104575
5470461,a serious gall bladder operation two days,ARTICLE JJ NN NN NN CD NNS,a,serious gall bladder operation,two,days,174,0.2883986928104575
5703760,an easy two marks,ARTICLE JJ CD NNS,an,easy,two,marks,174,0.2883986928104575
5706890,a good two weeks,ARTICLE JJ CD NNS,a,good,two,weeks,174,0.2883986928104575
5731143,a paltry two days,ARTICLE JJ CD NNS,a,paltry,two,days,174,0.2883986928104575
5762399,a further two goals,ARTICLE JJ CD NNS,a,further,two,goals,174,0.2883986928104575
5795304,a brilliant first two hands,ARTICLE JJ JJ CD NNS,a,brilliant first,two,hands,174,0.2883986928104575
5931365,a happy two weeks,ARTICLE JJ CD NNS,a,happy,two,weeks,174,0.2883986928104575
6055433,an extra space or two spaces,ARTICLE JJ NN CC CD NNS,an,extra space or,two,spaces,174,0.2883986928104575
6353833,a little two days,ARTICLE JJ CD NNS,a,little,two,days,174,0.2883986928104575
6413107,a young and charming wife and two pretty children,ARTICLE JJ CC JJ NN CC CD JJ NNS,a,young and charming wife and,two,pretty children,174,0.2883986928104575
6436633,a stern chain and two side chains,ARTICLE JJ NN CC CD NN NNS,a,stern chain and,two,side chains,174,0.2883986928104575
6548651,a broken arm two boys,ARTICLE VBN NN CD NNS,a,broken arm,two,boys,174,0.2883986928104575
6608980,a s er two slates,ARTICLE JJ UH CD NNS,a,s er,two,slates,174,0.2883986928104575
6670693,"a fre , two free pizzas","ARTICLE JJ , CD JJ NNS",a,"fre ,",two,free pizzas,174,0.2883986928104575
6787248,a long and two shorts,ARTICLE JJ CC CD NNS,a,long and,two,shorts,174,0.2883986928104575
6787250,a long and two shorts,ARTICLE JJ CC CD NNS,a,long and,two,shorts,174,0.2883986928104575
6787271,a long and two shorts,ARTICLE JJ CC CD NNS,a,long and,two,shorts,174,0.2883986928104575
6896478,a mental hospital two weeks,ARTICLE JJ NN CD NNS,a,mental hospital,two,weeks,174,0.2883986928104575
6956849,a good two weeks,ARTICLE JJ CD NNS,a,good,two,weeks,174,0.2883986928104575
6959695,a full two minutes,ARTICLE JJ CD NNS,a,full,two,minutes,174,0.2883986928104575
7118070,a whole two months,ARTICLE JJ CD NNS,a,whole,two,months,174,0.2883986928104575
7136354,a married daughter and two children,ARTICLE JJ NN CC CD NNS,a,married daughter and,two,children,174,0.2883986928104575
7265987,another good two hours,ARTICLE JJ CD NNS,Another,good,two,hours,174,0.2883986928104575
7282458,a caused two pieces,ARTICLE VBN CD NNS,a,caused,two,pieces,174,0.2883986928104575
7401850,a noded two binary trees,ARTICLE VBN CD JJ NNS,a,noded,two,binary trees,174,0.2883986928104575
7463085,a long two months,ARTICLE JJ CD NNS,a,long,two,months,174,0.2883986928104575
7884610,a lousy two weeks,ARTICLE JJ CD NNS,a,lousy,two,weeks,174,0.2883986928104575
7885527,a lousy two weeks,ARTICLE JJ CD NNS,a,lousy,two,weeks,174,0.2883986928104575
7985349,a tense two weeks,ARTICLE JJ CD NNS,a,tense,two,weeks,174,0.2883986928104575
8069349,a long two weeks,ARTICLE JJ CD NNS,a,long,two,weeks,174,0.2883986928104575
8087329,"a sudden , two years","ARTICLE JJ , CD NNS",a,"sudden ,",two,years,174,0.2883986928104575
8105995,a significant breakthrough two nights,ARTICLE JJ NN CD NNS,a,significant breakthrough,two,nights,174,0.2883986928104575
8239980,a special very two years,ARTICLE JJ RB CD NNS,a,special very,two,years,174,0.2883986928104575
8269457,a full two weeks,ARTICLE JJ CD NNS,a,full,two,weeks,174,0.2883986928104575
8571513,a bearded man and two women,ARTICLE JJ NN CC CD NNS,a,bearded man and,two,women,174,0.2883986928104575
8707798,an inept pilot and two officers,ARTICLE JJ NN CC CD NNS,an,inept pilot and,two,officers,174,0.2883986928104575
8832614,a great present two mediums,ARTICLE JJ NN CD NNS,a,great present,two,mediums,174,0.2883986928104575
8833014,a great present two mediums,ARTICLE JJ NN CD NNS,a,great present,two,mediums,174,0.2883986928104575
9007562,a central line kit and two pacing catheters,ARTICLE JJ NN NN CC CD NN NNS,a,central line kit and,two,pacing catheters,174,0.2883986928104575
9144994,an extra naan and two glasses,ARTICLE JJ NN CC CD NNS,an,extra naan and,two,glasses,174,0.2883986928104575
9280687,a stable guy and two kids,ARTICLE JJ NN CC CD NNS,a,stable guy and,two,kids,174,0.2883986928104575
9303987,a pretty bad car accident two weeks,ARTICLE RB JJ NN NN CD NNS,a,pretty bad car accident,two,weeks,174,0.2883986928104575
9319290,a pretty bad car accident two weeks,ARTICLE RB JJ NN NN CD NNS,a,pretty bad car accident,two,weeks,174,0.2883986928104575
9594469,an old man and two boys,ARTICLE JJ NN CC CD NNS,An,old man and,two,boys,174,0.2883986928104575
9594470,an old man and two boys,ARTICLE JJ NN CC CD NNS,An,old man and,two,boys,174,0.2883986928104575
9856608,a fun two months,ARTICLE JJ CD NNS,a,fun,two,months,174,0.2883986928104575
9900327,an additional two years,ARTICLE JJ CD NNS,an,additional,two,years,174,0.2883986928104575
9901371,an additional two years,ARTICLE JJ CD NNS,an,additional,two,years,174,0.2883986928104575
9987719,a lousy marriage and two kids,ARTICLE JJ NN CC CD NNS,A,lousy marriage and,two,kids,174,0.2883986928104575
10046491,a mere two weeks,ARTICLE JJ CD NNS,a,mere,two,weeks,174,0.2883986928104575
10374170,a full two minutes,ARTICLE JJ CD NNS,a,full,two,minutes,174,0.2883986928104575
10684204,a grueling two weeks,ARTICLE JJ CD NNS,a,grueling,two,weeks,174,0.2883986928104575
10738805,a strange two days,ARTICLE JJ CD NNS,a,strange,two,days,174,0.2883986928104575
10822543,a good two years,ARTICLE JJ CD NNS,A,good,two,years,174,0.2883986928104575
11055439,a further two enormous wind cycles,ARTICLE JJ CD JJ NN NNS,a,further,two,enormous wind cycles,174,0.2883986928104575
11280392,a full two hours,ARTICLE JJ CD NNS,a,full,two,hours,174,0.2883986928104575
11444832,a frightening two hours,ARTICLE JJ CD NNS,a,frightening,two,hours,174,0.2883986928104575
11505154,an unsolved robbery two weeks,ARTICLE JJ NN CD NNS,an,unsolved robbery,two,weeks,174,0.2883986928104575
11505994,an unsolved robbery two weeks,ARTICLE JJ NN CD NNS,an,unsolved robbery,two,weeks,174,0.2883986928104575
11506871,an unsolved robbery two weeks,ARTICLE JJ NN CD NNS,an,unsolved robbery,two,weeks,174,0.2883986928104575
11594915,a very long two hours,ARTICLE RB JJ CD NNS,a,very long,two,hours,174,0.2883986928104575
11628369,"a long , hard two weeks","ARTICLE JJ , JJ CD NNS",a,"long , hard",two,weeks,174,0.2883986928104575
18115,a full three days,ARTICLE JJ CD NNS,a,full,three,days,127,0.3402777777777778
25036,a further three schools,ARTICLE JJ CD NNS,a,further,three,schools,127,0.3402777777777778
25474,a further three schools,ARTICLE JJ CD NNS,a,further,three,schools,127,0.3402777777777778
58949,an old woman and three maidens,ARTICLE JJ NN CC CD NNS,an,old woman and,three,maidens,127,0.3402777777777778
100994,a little girl three years,ARTICLE JJ NN CD NNS,a,little girl,three,years,127,0.3402777777777778
102464,an old woman and three maidens,ARTICLE JJ NN CC CD NNS,an,old woman and,three,maidens,127,0.3402777777777778
117952,a further three charges,ARTICLE JJ CD NNS,a,further,three,charges,127,0.3402777777777778
121316,a certain fatal three days,ARTICLE JJ JJ CD NNS,a,certain fatal,three,days,127,0.3402777777777778
140934,a great festival three days,ARTICLE JJ NN CD NNS,a,great festival,three,days,127,0.3402777777777778
279427,"a sudden , three themes","ARTICLE JJ , CD NNS",a,"sudden ,",three,themes,127,0.3402777777777778
362374,an additional three years,ARTICLE JJ CD NNS,an,additional,three,years,127,0.3402777777777778
366993,a scant three yards,ARTICLE JJ CD NNS,a,scant,three,yards,127,0.3402777777777778
434755,a further three fifties,ARTICLE JJ CD NNS,a,further,three,fifties,127,0.3402777777777778
444509,a great kingdom and three sons,ARTICLE JJ NN CC CD NNS,a,great kingdom and,three,sons,127,0.3402777777777778
464743,a giant triangle and three squares,ARTICLE JJ NN CC CD NNS,a,giant triangle and,three,squares,127,0.3402777777777778
476521,a grim papa and three grimmer maiden aunts,ARTICLE JJ NN CC CD JJR NN NNS,a,grim papa and,three,grimmer maiden aunts,127,0.3402777777777778
563535,a little provincial town three months,ARTICLE JJ JJ NN CD NNS,a,little provincial town,three,months,127,0.3402777777777778
622773,a difficult question sentence answer sentence question sentence length three marks,ARTICLE JJ NN NN NN NN NN NN NN CD NNS,a,difficult question sentence answer sentence question sentence length,three,marks,127,0.3402777777777778
733988,a full three years,ARTICLE JJ CD NNS,a,full,three,years,127,0.3402777777777778
785670,a crucial three points,ARTICLE JJ CD NNS,a,crucial,three,points,127,0.3402777777777778
876055,a mere three years,ARTICLE JJ CD NNS,a,mere,three,years,127,0.3402777777777778
971044,a further three seats,ARTICLE JJ CD NNS,a,further,three,seats,127,0.3402777777777778
1046039,a really nice three hours,ARTICLE RB JJ CD NNS,a,really nice,three,hours,127,0.3402777777777778
1057216,a court - appointed guardian three years,ARTICLE NN HYPH VBN NN CD NNS,a,court - appointed guardian,three,years,127,0.3402777777777778
1085659,a season - high three combined tackles,ARTICLE NN HYPH JJ CD VBN NNS,a,season - high,three,combined tackles,127,0.3402777777777778
1156125,a further three years,ARTICLE JJ CD NNS,a,further,three,years,127,0.3402777777777778
1177744,a further three victories,ARTICLE JJ CD NNS,a,further,three,victories,127,0.3402777777777778
1205026,a white blaze and three white feet,ARTICLE JJ NN CC CD JJ NNS,a,white blaze and,three,white feet,127,0.3402777777777778
1225595,a further three lengths,ARTICLE JJ CD NNS,a,further,three,lengths,127,0.3402777777777778
1256782,an american ship and three british ships,ARTICLE JJ NN CC CD JJ NNS,an,american ship and,three,british ships,127,0.3402777777777778
1263995,an awful three years,ARTICLE JJ CD NNS,an,awful,three,years,127,0.3402777777777778
1264078,a white star three times,ARTICLE JJ NN CD NNS,a,white star,three,times,127,0.3402777777777778
1266036,an extra three laps,ARTICLE JJ CD NNS,an,extra,three,laps,127,0.3402777777777778
1310978,a symmetrical three bays,ARTICLE JJ CD NNS,a,symmetrical,three,bays,127,0.3402777777777778
1342394,a grim papa and three grimmer maiden aunts,ARTICLE JJ NN CC CD JJR NN NNS,a,grim papa and,three,grimmer maiden aunts,127,0.3402777777777778
1369257,a full lectureship three years,ARTICLE JJ NN CD NNS,a,full lectureship,three,years,127,0.3402777777777778
1399312,an estimated three years,ARTICLE VBN CD NNS,an,estimated,three,years,127,0.3402777777777778
1493174,a cold deck three times,ARTICLE JJ NN CD NNS,a,cold deck,three,times,127,0.3402777777777778
1530645,a record three times,ARTICLE RECORD CD NNS,a,record,three,times,127,0.3402777777777778
1568800,a scant three quarters,ARTICLE JJ CD NNS,a,scant,three,quarters,127,0.3402777777777778
1620198,an additional three awards,ARTICLE JJ CD NNS,an,additional,three,awards,127,0.3402777777777778
1667230,a further three times,ARTICLE JJ CD NNS,a,further,three,times,127,0.3402777777777778
1667405,an additional three times,ARTICLE JJ CD NNS,an,additional,three,times,127,0.3402777777777778
1674793,an unnamed potential backer three days,ARTICLE JJ JJ NN CD NNS,an,unnamed potential backer,three,days,127,0.3402777777777778
1746336,a happy three weeks,ARTICLE JJ CD NNS,a,happy,three,weeks,127,0.3402777777777778
1775785,a further three years,ARTICLE JJ CD NNS,A,further,three,years,127,0.3402777777777778
1817395,an estimated three minutes,ARTICLE VBN CD NNS,an,estimated,three,minutes,127,0.3402777777777778
1820898,another full year and three months,ARTICLE JJ NN CC CD NNS,another,full year and,three,months,127,0.3402777777777778
1899943,a new color so three x,ARTICLE JJ NN CC CD NNS,a,new color so,three,x,127,0.3402777777777778
1911041,an old chap but three tables,ARTICLE JJ NN CC CD NNS,an,old chap but,three,tables,127,0.3402777777777778
1954207,a further three appearances,ARTICLE JJ CD NNS,a,further,three,appearances,127,0.3402777777777778
2025590,a grander effort three decades,ARTICLE JJR NN CD NNS,a,grander effort,three,decades,127,0.3402777777777778
2082082,a new artwork and three extra songs,ARTICLE JJ NN CC CD JJ NNS,a,new artwork and,three,extra songs,127,0.3402777777777778
2148355,a career - high three touchdowns,ARTICLE NN HYPH JJ CD NNS,a,career - high,three,touchdowns,127,0.3402777777777778
2293024,a mere three pounds,ARTICLE JJ CD NNS,A,mere,three,pounds,127,0.3402777777777778
2302859,a technical officer and three other personnel,ARTICLE JJ NN CC CD JJ NNS,a,technical officer and,three,other personnel,127,0.3402777777777778
2366504,an unprecedented three consecutive covers,ARTICLE JJ CD JJ NNS,an,unprecedented,three,consecutive covers,127,0.3402777777777778
2384169,a career - high three points,ARTICLE NN HYPH JJ CD NNS,a,career - high,three,points,127,0.3402777777777778
2428775,an extremely short three bars,ARTICLE RB JJ CD NNS,an,extremely short,three,bars,127,0.3402777777777778
2458356,a further three countries,ARTICLE JJ CD NNS,a,further,three,countries,127,0.3402777777777778
2465434,a further three years,ARTICLE JJ CD NNS,a,further,three,years,127,0.3402777777777778
2498115,a successful three years,ARTICLE JJ CD NNS,a,successful,three,years,127,0.3402777777777778
2594980,a further three premierships,ARTICLE JJ CD NNS,a,further,three,premierships,127,0.3402777777777778
2597831,an extra three marks,ARTICLE JJ CD NNS,an,extra,three,marks,127,0.3402777777777778
2650448,a further three years,ARTICLE JJ CD NNS,a,further,three,years,127,0.3402777777777778
2702790,an old lady and three children,ARTICLE JJ NN CC CD NNS,an,old lady and,three,children,127,0.3402777777777778
2744152,a career - high three touchdowns,ARTICLE NN HYPH JJ CD NNS,a,career - high,three,touchdowns,127,0.3402777777777778
2747034,a personal best three sacks,ARTICLE JJ JJS CD NNS,a,personal best,three,sacks,127,0.3402777777777778
2777372,a little dyestuff and three yards,ARTICLE JJ NN CC CD NNS,A,little dyestuff and,three,yards,127,0.3402777777777778
2801569,a further three wild river areas,ARTICLE JJ CD JJ NN NNS,a,further,three,wild river areas,127,0.3402777777777778
2803064,a sudden war three years,ARTICLE JJ NN CD NNS,a,sudden war,three,years,127,0.3402777777777778
3046396,a nice house three chimneys,ARTICLE JJ NN CD NNS,a,nice house,three,chimneys,127,0.3402777777777778
3122690,an inside leaden shell three inches,ARTICLE JJ JJ NN CD NNS,an,inside leaden shell,three,inches,127,0.3402777777777778
3144205,an extra three characters,ARTICLE JJ CD NNS,an,extra,three,characters,127,0.3402777777777778
3458145,a political prisoner three times,ARTICLE JJ NN CD NNS,a,political prisoner,three,times,127,0.3402777777777778
3568479,a mere three years,ARTICLE JJ CD NNS,a,mere,three,years,127,0.3402777777777778
3584246,a further three centuries,ARTICLE JJ CD NNS,a,further,three,centuries,127,0.3402777777777778
3661845,a painful three months,ARTICLE JJ CD NNS,a,painful,three,months,127,0.3402777777777778
3913537,a third and third three twelfths,ARTICLE JJ CC JJ CD NNS,A,third and third,three,twelfths,127,0.3402777777777778
3945489,a good three years,ARTICLE JJ CD NNS,a,good,three,years,127,0.3402777777777778
4047044,a second - place choice three points,ARTICLE JJ HYPH NN NN CD NNS,a,second - place choice,three,points,127,0.3402777777777778
4104376,a full three days,ARTICLE JJ CD NNS,a,full,three,days,127,0.3402777777777778
4130652,a full three weeks,ARTICLE JJ CD NNS,a,full,three,weeks,127,0.3402777777777778
4214737,an african - american boy three years,ARTICLE JJ HYPH JJ NN CD NNS,an,african - american boy,three,years,127,0.3402777777777778
4231390,a used pair three sizes,ARTICLE VBN NN CD NNS,a,used pair,three,sizes,127,0.3402777777777778
4679092,a wonderful three years,ARTICLE JJ CD NNS,a,wonderful,three,years,127,0.3402777777777778
4854287,a botanical garden and three green houses,ARTICLE JJ NN CC CD JJ NNS,a,botanical garden and,three,green houses,127,0.3402777777777778
4926788,a large yellow brick house three blocks,ARTICLE JJ JJ NN NN CD NNS,a,large yellow brick house,three,blocks,127,0.3402777777777778
4937071,a further three songs,ARTICLE JJ CD NNS,A,further,three,songs,127,0.3402777777777778
4942265,an additional three resupply flights,ARTICLE JJ CD NN NNS,an,additional,three,resupply flights,127,0.3402777777777778
5449892,a broad paved terrace three steps,ARTICLE JJ VBN NN CD NNS,A,broad paved terrace,three,steps,127,0.3402777777777778
5728204,a further three minutes,ARTICLE JJ CD NNS,a,further,three,minutes,127,0.3402777777777778
6165381,a usual three inches,ARTICLE JJ CD NNS,a,usual,three,inches,127,0.3402777777777778
6313071,a steady three metres,ARTICLE JJ CD NNS,a,steady,three,metres,127,0.3402777777777778
6313430,a fixed three metres,ARTICLE VBN CD NNS,a,fixed,three,metres,127,0.3402777777777778
6534918,a new deadline three weeks,ARTICLE JJ NN CD NNS,a,new deadline,three,weeks,127,0.3402777777777778
6752954,a little boy three years,ARTICLE JJ NN CD NNS,a,little boy,three,years,127,0.3402777777777778
7221973,a central passage and three chambers,ARTICLE JJ NN CC CD NNS,a,central passage and,three,chambers,127,0.3402777777777778
7225644,a central passage and three chambers,ARTICLE JJ NN CC CD NNS,a,central passage and,three,chambers,127,0.3402777777777778
7634420,a human embryo three weeks,ARTICLE JJ NN CD NNS,a,human embryo,three,weeks,127,0.3402777777777778
8117762,a large storage facility three blocks,ARTICLE JJ NN NN CD NNS,a,large storage facility,three,blocks,127,0.3402777777777778
8277401,a whole three days,ARTICLE JJ CD NNS,a,whole,three,days,127,0.3402777777777778
8296536,a full - time job and three kids,ARTICLE JJ HYPH NN NN CC CD NNS,a,full - time job and,three,kids,127,0.3402777777777778
8302892,a part - time cleaning job three days,ARTICLE JJ HYPH NN NN NN CD NNS,a,part - time cleaning job,three,days,127,0.3402777777777778
9075956,a good three minutes,ARTICLE JJ CD NNS,a,good,three,minutes,127,0.3402777777777778
9076677,a good three minutes,ARTICLE JJ CD NNS,a,good,three,minutes,127,0.3402777777777778
9144995,an extra three pounds,ARTICLE JJ CD NNS,an,extra,three,pounds,127,0.3402777777777778
9418182,a good three hours,ARTICLE JJ CD NNS,a,good,three,hours,127,0.3402777777777778
9505173,a real estate broker three years,ARTICLE JJ NN NN CD NNS,a,real estate broker,three,years,127,0.3402777777777778
9814951,a second language three nights,ARTICLE JJ NN CD NNS,a,second language,three,nights,127,0.3402777777777778
9816248,a second language three nights,ARTICLE JJ NN CD NNS,a,second language,three,nights,127,0.3402777777777778
9907736,a high school three blocks,ARTICLE JJ NN CD NNS,a,high school,three,blocks,127,0.3402777777777778
9982201,a full three inches,ARTICLE JJ CD NNS,a,full,three,inches,127,0.3402777777777778
9996137,a broken leg three years,ARTICLE JJ NN CD NNS,a,broken leg,three,years,127,0.3402777777777778
9999593,a young lady and three kids,ARTICLE JJ NN CC CD NNS,a,young lady and,three,kids,127,0.3402777777777778
10215188,a whole three seconds,ARTICLE JJ CD NNS,a,whole,three,seconds,127,0.3402777777777778
10215990,a whole three seconds,ARTICLE JJ CD NNS,a,whole,three,seconds,127,0.3402777777777778
10355080,a naturalized citizen three years,ARTICLE JJ NN CD NNS,a,naturalized citizen,three,years,127,0.3402777777777778
10355895,a naturalized citizen three years,ARTICLE JJ NN CD NNS,a,naturalized citizen,three,years,127,0.3402777777777778
10704104,a pregnant wife and three children,ARTICLE JJ NN CC CD NNS,a,pregnant wife and,three,children,127,0.3402777777777778
10797806,a similar operation three trailers,ARTICLE JJ NN CD NNS,a,similar operation,three,trailers,127,0.3402777777777778
10971975,a memorable three days,ARTICLE JJ CD NNS,a,memorable,three,days,127,0.3402777777777778
11000167,an unarmed man three times,ARTICLE JJ NN CD NNS,an,unarmed man,three,times,127,0.3402777777777778
11072734,a good bed and three meals,ARTICLE JJ NN CC CD NNS,a,good bed and,three,meals,127,0.3402777777777778
11096911,a nice house and three great kids,ARTICLE JJ NN CC CD JJ NNS,a,nice house and,three,great kids,127,0.3402777777777778
11153927,a british tourist three days,ARTICLE JJ NN CD NNS,a,british tourist,three,days,127,0.3402777777777778
11384155,a really rough three months,ARTICLE RB JJ CD NNS,a,really rough,three,months,127,0.3402777777777778
14321,a further five victories,ARTICLE JJ CD NNS,A,further,five,victories,67,0.36764705882352944
388434,a dead spider five times,ARTICLE JJ NN CD NNS,a,dead spider,five,times,67,0.36764705882352944
414709,a record five times,ARTICLE RECORD CD NNS,a,record,five,times,67,0.36764705882352944
437232,an unprecedented five consecutive grand,ARTICLE JJ CD JJ NNPS,an,unprecedented,five,consecutive grand,67,0.36764705882352944
772627,a perfect five stars,ARTICLE JJ CD NNS,a,perfect,five,stars,67,0.36764705882352944
772629,a perfect five stars,ARTICLE JJ CD NNS,a,perfect,five,stars,67,0.36764705882352944
772742,a perfect five stars,ARTICLE JJ CD NNS,a,perfect,five,stars,67,0.36764705882352944
889514,a mere five minutes,ARTICLE JJ CD NNS,a,mere,five,minutes,67,0.36764705882352944
1049746,an additional five awards,ARTICLE JJ CD NNS,an,additional,five,awards,67,0.36764705882352944
1096680,an outstanding second half fightback and five unanswered tries,ARTICLE JJ JJ NN NN CC CD JJ NNS,an,outstanding second half fightback and,five,unanswered tries,67,0.36764705882352944
