source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV
babylm_sents,"So do you ever see the town picking back up again, and getting a few more factories in the ?",3817038,a few more factories,DT JJ CD NNS,a,few,more,factories,NA
babylm_sents,"Dan and Kathy, the hole remains a tiny 27 inches wide from 181 feet all the way to the bottom.",3838031,a tiny 27 inches,DT JJ CD NNS,a,tiny,27,inches,NA
babylm_sents,"But, overall, I'd say you've had an outstanding few months.",3856002,an outstanding few months,DT JJ CD NNS,an,outstanding,few,months,NA
babylm_sents,yeah i guess it's worth an extra few minutes .,3863410,an extra few minutes,DT JJ CD NNS,an,extra,few,minutes,NA
babylm_sents,"It is quite possible clearly that that number could be reduced, during the consultation process on the on the local plan, I think that's an important point because of the issue of windfall that was mentioned by Mr Davis, and was raised yesterday, reference to historic trends in the city of York do show that erm we have exceeded structure plan targets by substantial amounts, I think the figure is is forty percent or or more, er the County Council could confirm that, slightly difficult calculation to do because I'm sure you'll be aware that to our eternal shame, the City Council has not to date adopted a formal local plan, with reference erm to your question on day one er as to whether or not we might calculate contribution of windfalls in the past, we have looked at the nineteen eighty seven residential land availability er study, which was agreed with the house builders, adjacent districts, and of course the County, and in the five year period of that study, by comparison with the sites that we agreed in the study, an additional four hundred and thirty dwellings came forward and were completed on sites that had not been identified in the study, now I'd I would say very clearly that that level of windfalls erm would not continue in the future and it could not be a reliable basis for erm looking at windfall contributions in the city in the future, clearly the supply of development land in the city is a is a finite resource, er given given the constraints that are current holding, and although some additional windfalls to the two hundred I'd suggested in my H One  may come forward, on the other hand I suspect some of the sites suggested in the draft local plan could fall out of the equation.",3882292,an additional four hundred and thirty dwellings,DT JJ CD CD CC CD NNS,an,additional,four & hundred & thirty,dwellings,NA
babylm_sents,thought it was all intended to put a few more frills on houses for,3884592,a few more frills,DT JJ CD NNS,a,few,more,frills,NA
babylm_sents,His writings fill a staggering 27 volumes.,3889136,a staggering 27 volumes,DT JJ CD NNS,a,staggering,27,volumes,NA
babylm_sents,"the wrinkles of the stomach, so I should think it's a good seven inches.",3893758,a good seven inches,DT JJ CD NNS,a,good,seven,inches,NA
babylm_sents,Pretty good  this week  but had a bad few weeks as well so  not setting the world alight  yet.,3898698,a bad few weeks,DT JJ CD NNS,a,bad,few,weeks,NA
babylm_sents,"Now, Quagmire's video got, like, a half million views and I don't know why.",3911745,a half million views,DT JJ CD NNS,a,half,million,views,NA
babylm_sents,A third and third three twelfths and a fourth.,3913537,a third and third three twelfths,DT JJ CC JJ CD NNS,A,third & third,three,twelfths,NA
babylm_sents,A hard one nine twelfths .,3913829,a hard one nine twelfths,DT JJ CD CD NNS,A,hard,one & nine,twelfths,NA
babylm_sents,"So that's, like, a full seven days.",3920890,a full seven days,DT JJ CD NNS,a,full,seven,days,NA
babylm_sents,"Well, there are a few more theories, and we will treat them in the next lecture, as well.",3930289,a few more theories,DT JJ CD NNS,a,few,more,theories,NA
babylm_sents,Owens (and star QB Tony Romo) enjoyed a good three years.,3945489,a good three years,DT JJ CD NNS,a,good,three,years,NA
babylm_sents,All this splendid work had occupied but a brief ten days.,3960576,a brief ten days,DT JJ CD NNS,a,brief,ten,days,NA
babylm_sents,"The indictment was filed on November 15, 1947; the hearings lasted from January 6, 1948 until November 18 that year, and then the judges took a whole five months to compile their 833-page judgment, which they presented on April 11, 1949.",3977504,a whole five months,DT JJ CD NNS,a,whole,five,months,NA
babylm_sents,"The red iPod shuffle, iPod nano, and iPod touch models, and a few more products, are part of the ""(PRODUCT) RED"" program.",4016516,a few more products,DT JJ CD NNS,a,few,more,products,NA
babylm_sents,Talk about a solid first couple of days on the new job.,4023499,a solid first couple of days,DT JJ JJ CD IN NNS,a,solid & first,couple,of & days,NA
babylm_sents,"Now think about this, once we can begin to compute on a few million atoms, we'll be able to break any code that the ClA can manufacture.",4024346,a few million atoms,DT JJ CD NNS,a,few,million,atoms,NA
babylm_sents,"When a player makes a shot, he or she scores 2 points and is then awarded a chance to score an additional 3 points by attempting a series of free-throws.",4030833,an additional 3 points,DT JJ CD NNS,an,additional,3,points,NA
babylm_sents,"Rotten Tomatoes says that 98% of critical reviews were positive (53 out of a total 55 reviews) with an average rating of 3.9/5, stating, ""One of the silent era's most influential masterpieces, Nosferatu's eerie, gothic feel -- and a chilling performance from Max Schreck as the vampire -- set the template for the horror films that followed.""",4045813,a total 55 reviews,DT JJ CD NNS,a,total,55,reviews,NA
babylm_sents,A person who buys a car can buy  a car for a few thousand Shekels or for hundreds of  thousands of Shekels.,4048103,a few thousand shekels,DT JJ CD NNS,a,few,thousand,shekels,NA
babylm_sents,I wish it had been a few more noughts on it !,4051925,a few more noughts,DT JJ CD NNS,a,few,more,noughts,NA
babylm_sents,"Ugh, Tina, you're such a goody two boobs.",4075159,a goody two boobs,DT JJ CD NNS,a,goody,two,boobs,NA
babylm_sents,A good many specimens of his work in this vein,4095469,a good many specimens,DT JJ CD NNS,A,good,many,specimens,NA
babylm_sents,Oh yeah we've got a good few mushrooms there.,4097099,a good few mushrooms,DT JJ CD NNS,a,good,few,mushrooms,NA
babylm_sents,"Leaks of the little-known gas in the UK and the rest of the EU in 2017 were the equivalent of putting an extra 1.3 million cars on the road"".",4111459,an extra 1.3 million cars,DT JJ CD CD NNS,an,extra,1.3 & million,cars,NA
babylm_sents,But er  but a mere twenty pe pence!,4126635,a mere twenty pe pence,DT JJ CD NN NNS,a,mere,twenty,pe & pence,NA
babylm_sents,has only given us a bare four miles.',4128266,a bare four miles,DT JJ CD NNS,a,bare,four,miles,NA
babylm_sents,"about 130 miles to cover to their next depôt, a full three weeks'",4130652,a full three weeks,DT JJ CD NNS,a,full,three,weeks,NA
babylm_sents,"In each issue, a provocatively posed ""Playmate of the Month"" was featured in a pictorial several pages in length at the center of the magazine with an accompanying ""centerfold"" photograph.",4145560,a pictorial several pages,DT JJ CD NNS,a,pictorial,several,pages,NA
babylm_sents,"As an archipelago of 33 islands, Bahrain does not share a land border with any other country, but it does have a 161 km coast line and claims a further 12 nm of territorial sea and a 24 nm contiguous zone.",4170619,a further 12 nm,DT JJ CD NNS,a,further,12,nm,NA
babylm_sents,"Hugo began planning a major novel about social misery and injustice as early as the 1830s, but it would take a full 17 years for ""Les Misérables"", to be realized and finally published in 1862.",4177532,a full 17 years,DT JJ CD NNS,a,full,17,years,NA
babylm_sents,"""There are a great many branches of education.",4180329,a great many branches,DT JJ CD NNS,a,great,many,branches,NA
babylm_sents,"A half dozen natives arose from the floor, sudden fear in their faces",4186753,a half dozen natives,DT JJ CD NNS,A,half,dozen,natives,NA
babylm_sents,"“There are a great many chances for failure,” the general said",4197666,a great many chances,DT JJ CD NNS,a,great,many,chances,NA
babylm_sents,"journey, and there will be a great many dangers to guard against.""",4203351,a great many dangers,DT JJ CD NNS,a,great,many,dangers,NA
babylm_sents,When I was young I had to undergo a great many difficulties ...,4213343,a great many difficulties,DT JJ CD NNS,a,great,many,difficulties,NA
babylm_sents,"It's not an exact ten minutes, it's not an exact six hundred seconds, but what it is, is round about that period of time, after about ten minutes, what you do is you switch off and you go and do something else.",4213622,an exact ten minutes,DT JJ CD NNS,an,exact,ten,minutes,NA
babylm_sents,"I mean whatever x is, on the left-hand side it's going to be 2 times--pick a random number--2 times xŁŹit could be 2.5.",4230288,a random number--2 times,DT JJ CD NNS,a,random,number--2,times,NA
babylm_sents,It takes a few more flipflops and hyper-implementation or slightly larger words in the software implementation.,4232540,a few more flipflops,DT JJ CD NNS,a,few,more,flipflops,NA
babylm_sents,"Richard lived for a further eight years, while Ronald worked as a teacher and farmer.",4243253,a further eight years,DT JJ CD NNS,a,further,eight,years,NA
babylm_sents,"I was  I was looking at the syllabus last night and I was working out how much we've got to do yet and where we are an and I really do feel confident that no matter where you are in your course work situation, that if w if we planned the thing right and we sort it out between now and the summer,tha that we could well get a good few Grade A's in here and obviously work it well.",4251011,a good few grade a 's,DT JJ CD NN NNS NNS,a,good,few,grade & a & 's,NA
babylm_sents,It has an extra twelve tracks.,4255453,an extra twelve tracks,DT JJ CD NNS,an,extra,twelve,tracks,NA
babylm_sents,That still makes a good thirty years.,4265453,a good thirty years,DT JJ CD NNS,a,good,thirty,years,NA
babylm_sents,"Even more striking with automobiles — there was, I don't know, just a few thousand automobiles in China, and only the very very rich, who are the bureaucrats and the  you see have them.",4266773,a few thousand automobiles,DT JJ CD NNS,a,few,thousand,automobiles,NA
babylm_sents,"In addition Mrs  scheme at page forty three provides for a further twenty eight hours a week to be provided in some other way, that it is suggested is parental care, but it seems to me that it would either be parental care or hired care.",4268087,a further twenty eight hours,DT JJ CD CD NNS,a,further,twenty & eight,hours,NA
babylm_sents,"We deal with allocation erm, spatial allocation of resources, which geographers are interested in, and of course we have erm particularly in the nineteen sixties and seventies, when planners were being very actively recruited, we erm did see a great many geographers go into planning, both at national level and, indeed, also in local offices, so you'll find many geographers there.",4293895,a great many geographers,DT JJ CD NNS,a,great,many,geographers,NA
babylm_sents,He's a good two to three decades older than our profile.,4299641,a good two to three decades,DT JJ CD TO CD NNS,a,good,two & three,decades,NA
babylm_sents,It was not Moore's day as Mosconi posted a career highlight; a perfect match—150 balls in a row in one inning.,4301154,a perfect match—150 balls,DT JJ CD NNS,a,perfect,match—150,balls,NA
babylm_sents,"By entering the code ""SwagWittz"" you'll get an extra 70 SwagBucks to start.",4302140,an extra 70 swagbucks,DT JJ CD NNS,an,extra,70,swagbucks,NA
babylm_sents,the heaviest block at Pumapunku is one hundred and thirty tons and most of the stones are much smaller than that so he's off by a whopping six hundred and seventy tons unfortunately we will come to expect this kind of thing from Von Daniken as we progress,4310665,a whopping six hundred and seventy tons,DT JJ CD CD CC CD NNS,a,whopping,six & hundred & seventy,tons,NA
babylm_sents,lunch it does not exist at houma cancun because they are we have mega lipstick structures which just lying about this entire site as if ripped apart by by some sort of a great followers i propose that logic still exists at permaplans and at the scattered state of the complex can easily be explained quoting from archaeologists alexi greenwich quote the high quality of the stones made it attractive building material for houses churches plazas even railways in other words the stones were pulled down and hauled off by locals for building material we have the four hundred year old writings of a visitor to provable group who said that the looting was in full swing even back then he wrote that at this site was closer to town he didn't think they would have been any stones left at all incheon alien says that puma prove who is seventeen thousand years old this is what brand instead of this claim the idea that he would not do is fourteen thousand years old is based on a rather faulty study done in nineteen twenty six since then there's been a huge quantity of work both on the archaeology and the geology of the area and all data indicates that he would not do exist in from around haiti three hundred to five hundred for more information on the faulty study he's referring to here i will quote it link from jason caller veto who has been developing ancient astronaut theories for years in his books and books he said the following about this claim to knock it is not seventeen thousand years old this state derives from the work of arthur pas minsky who tried to apply are keyless trying to be to the site but did so in ways that modern scholars do not recognize as legitimate buczynski propose a date of fifteen thousand bp before president i def thirteen thousand bc e which the geniuses on ancient aliens mis read as fifteen thousand bc adding an extra two thousand years onto parchment skis already flood dates here's what he did wrong buczynski assumed but the kala societe ability would not do was laid out with perfect accuracy to line to the equ knox is and solstice is that he felt but could not prove were important to the do you not to people that's on a certain day the sun was supposed to rise above one rock at the temple and set behind another uh... but which ruptured which is since the current ruins do not aligned with the celestial events accurately he concluded that the ruins must have been built at a time when they would have aligned with that event since the sundance kaya change positions and a predictable rate due to the gradual,4310790,an extra two thousand years,DT JJ CD CD NNS,an,extra,two & thousand,years,NA
babylm_sents,DirecTV believes the move will make the channel available to an additional 8 million subscribers.,4341089,an additional 8 million subscribers,DT JJ CD CD NNS,an,additional,8 & million,subscribers,NA
babylm_sents,Comcast believes an additional 8 million customers will now have access to the channel.,4341097,an additional 8 million customers,DT JJ CD CD NNS,an,additional,8 & million,customers,NA
babylm_sents,"“I passed by there; there were a good many tourists, crowds of young",4363761,a good many tourists,DT JJ CD NNS,a,good,many,tourists,NA
babylm_sents,Doses ranged from 210 to a whopping 800 micrograms.,4366094,a whopping 800 micrograms,DT JJ CD NNS,a,whopping,800,micrograms,NA
babylm_sents,"We're recruiting 10 people in a single-group design, and they received 2 psilocybin sessions in the context of 12 weeks of psychosocial treatment, and then we follow them out for an additional 6 months, so 9 months total.",4366531,an additional 6 months,DT JJ CD NNS,an,additional,6,months,NA
babylm_sents,A new 1000 yuan note was made in 1944.,4377436,a new 1000 yuan,DT JJ CD NNS,A,new,1000,yuan,NA
babylm_sents,"All right, they found a little few things.",4379749,a little few things,DT JJ CD NNS,a,little,few,things,NA
babylm_sents,They worshiped a great many gods.,4397021,a great many gods,DT JJ CD NNS,a,great,many,gods,NA
babylm_sents,Get an extra two years for missing.,4402163,an extra two years,DT JJ CD NNS,an,extra,two,years,NA
babylm_sents,"When the extension Victoria line to Brixton opened in July 1971, a further 72 cars of 1967 tube stock were ordered, which made up 9 trains.",4403079,a further 72 cars,DT JJ CD NNS,a,further,72,cars,NA
babylm_sents,everything you've ever wanted is standing right in front of you i really need to get back to work hey just tell you what christmas is in seven days let's make a merry one promises just think about it,4409718,a merry one promises,DT JJ CD NNS,a,merry,one,promises,NA
babylm_sents,"An additional seven trains an hour would have served the High Barnet branch, but continued via Highgate High-Level and Finsbury Park to Moorgate, a slightly shorter route to the City.",4415263,an additional seven trains,DT JJ CD NNS,An,additional,seven,trains,NA
babylm_sents,I used a great many gestures and,4418804,a great many gestures,DT JJ CD NNS,a,great,many,gestures,NA
babylm_sents,You save a few more coppers don't you?,4474399,a few more coppers,DT JJ CD NNS,a,few,more,coppers,NA
babylm_sents,You'll need come a good few times and give it three four six months.,4483746,a good few times,DT JJ CD NNS,a,good,few,times,NA
babylm_sents,"a few hundred wasps hard at work eating and drinking; then, on the tent",4491197,a few hundred wasps,DT JJ CD NNS,a,few,hundred,wasps,NA
babylm_sents,Better fifty minutes' racing than a dawdling five hours' ride.,4501820,a dawdling five hours,DT JJ CD NNS,a,dawdling,five,hours,NA
babylm_sents,"On the cricket pitch, a bare hundred yards away from the river bank, is",4510291,a bare hundred yards,DT JJ CD NNS,a,bare,hundred,yards,NA
babylm_sents,"A short two miles to the north of Tisbury, in a lovely district of",4519859,a short two miles,DT JJ CD NNS,A,short,two,miles,NA
babylm_sents,"trackway, and brings us in a short four miles to Burghclere, where",4535701,a short four miles,DT JJ CD NNS,a,short,four,miles,NA
babylm_sents,neighbouring Walbury Hill Camp of an additional five feet by these,4536029,an additional five feet,DT JJ CD NNS,an,additional,five,feet,NA
babylm_sents,"Only about a dozen planets have been confirmed in the habitable zone, but the Kepler spacecraft has identified a further 54 candidates.",4540046,a further 54 candidates,DT JJ CD NNS,a,further,54,candidates,NA
babylm_sents,"However, it took a few more decades until the new regulation was universally accepted.",4540522,a few more decades,DT JJ CD NNS,a,few,more,decades,NA
babylm_sents,"Mokujin started to move all of a sudden two years ago, but ceased moving after Ogre was defeated by Jin Kazama.",4541988,a sudden two years,DT JJ CD NNS,a,sudden,two,years,NA
babylm_sents,"In 1961, he received an extra ten years where he had to stay in his home all the time for the murder of ten German Communists in the early 1930s.",4542351,an extra ten years,DT JJ CD NNS,an,extra,ten,years,NA
babylm_sents,"Bicester Rugby Club were in the semi-finals of the Provincial Insurance Cup following an excellent hard four weeks, to go to Gloucester opponents, Hucklecote Old Boys at  this afternoon.",4544254,an excellent hard four weeks,DT JJ JJ CD NNS,an,excellent & hard,four,weeks,NA
babylm_sents,"An extra 500,000 people enter the city during a weekday.",4544795,"an extra 500,000 people",DT JJ CD NNS,An,extra,"500,000",people,NA
babylm_sents,"This allowed the Egyptian army to dig deeper into Sinai, around 12 km, an extra 2 km to the original 10 km plan.",4550464,an extra 2 km,DT JJ CD NNS,an,extra,2,km,NA
babylm_sents,"Bennett also appeared in a few more movies, most notably the cult horror thriller from Italian director Dario Argento's ""Suspiria"".",4579218,a few more movies,DT JJ CD NNS,a,few,more,movies,NA
babylm_sents,"A further 1,300,000 people said they were interested in the event, scheduled for 20 September 2019, and billed as ""Storm Area 51, They Can't Stop All of Us"", an attempt to ""see them aliens.""",4584739,"a further 1,300,000 people",DT JJ CD NNS,A,further,"1,300,000",people,NA
babylm_sents,i'm going to make another wall so that this house can have a few more rooms .,4594246,a few more rooms,DT JJ CD NNS,a,few,more,rooms,NA
babylm_sents,"A great many dogs are so trained, and are therefore in no wise to",4638630,a great many dogs,DT JJ CD NNS,A,great,many,dogs,NA
babylm_sents,He sweated there in the glass cage for a long ten minutes before he had,4650387,a long ten minutes,DT JJ CD NNS,a,long,ten,minutes,NA
babylm_sents,it expects them to lose a staggering twenty million pounds in the first year.,4661764,a staggering twenty million pounds,DT JJ CD CD NNS,a,staggering,twenty & million,pounds,NA
babylm_sents,"An agonising first nine years of life, this was a little boy who had seen things that little boys and little girls should never see.",4666168,an agonising first nine years,DT JJ JJ CD NNS,An,agonising & first,nine,years,NA
babylm_sents,"A Jamaica coalition was most talked about after the 1995 election in Germany when the CDU/CSU only had a few more seats that the SPD, and needed more seats the its usual partner the FDP had in order to have a majority.",4666214,a few more seats,DT JJ CD NNS,a,few,more,seats,NA
babylm_sents,"I shall cover our response to the needs of the voluntary sector, of Eastern Europe, of Africa and I shall say a particular few words about the needs of children, the subject which is of course at the very heart of your work.",4666307,a particular few words,DT JJ CD NNS,a,particular,few,words,NA
babylm_sents,"Village life in this case, is being transformed at the cost of a mere fifteen pounds per villager.",4666968,a mere fifteen pounds,DT JJ CD NNS,a,mere,fifteen,pounds,NA
babylm_sents,Mm had a wonderful three years .,4679092,a wonderful three years,DT JJ CD NNS,a,wonderful,three,years,NA
babylm_sents,Fine China  we had a very poor first four months  but then in May world sales were nine point nine percent ahead of last year  and in the U S A over the last ten weeks we've actually been ahead of nineteen ninety.,4698552,a very poor first four months,DT RB JJ JJ CD NNS,a,poor & first,four,months,very
babylm_sents,He lives at the far end of the parish--a good seven miles,4698804,a good seven miles,DT JJ CD NNS,a,good,seven,miles,NA
babylm_sents,"By an overwhelming 283 votes for to 16 against, the motion for the Slave Trade Act to abolish the Atlantic slave trade was carried in the House of Commons.",4713564,an overwhelming 283 votes,DT JJ CD NNS,an,overwhelming,283,votes,NA
babylm_sents,"We are going to be asking our members to pay a further ten pence a week to maintain front-line services, but they feel they are not getting any.",4714940,a further ten pence,DT JJ CD NNS,a,further,ten,pence,NA
babylm_sents,"Er that is that at least three of the articles are talking to quoting different organisations er suggested that the playhouse theatre trust had been recommended to do something about their marketing er a at least two years ago if not longer ago erm certainly it's my knowledge er they have not employed specialists to that they have not employed a specialist to that indeed since the last er appointed publicity officer left, that person that post has not been er refilled er could I ask the theatre trust why they have chosen not taken that recommendation seriously?",4718475,a at least two years,DT RB JJS CD NNS,a,least,two,years,at
babylm_sents,"We have a tiny 9 feet, a white paper backdrop.",4721327,a tiny 9 feet,DT JJ CD NNS,a,tiny,9,feet,NA
babylm_sents,again after a jolly six weeks.,4731269,a jolly six weeks,DT JJ CD NNS,a,jolly,six,weeks,NA
babylm_sents,"There are 100 possible base points distributed across five major credit categories: Sustainable Sites, Water Efficiency, Energy and Atmosphere, Materials and Resources, Indoor Environmental Quality, plus an additional six points for Innovation in Design and an additional four points for Regional Priority.",4735188,an additional four points,DT JJ CD NNS,an,additional,four,points,NA
babylm_sents,Therefore they had at least a clear five days of peace before them.,4742747,a clear five days,DT JJ CD NNS,a,clear,five,days,NA
babylm_sents,"Richard Frank ""Dick"" Gamble (November 16, 1928 in Moncton, New Brunswick – March 22, 2018 in Pittsford, New York) was a Canadian retired NHL ice hockey left winger that played a combined 9 seasons in the NHL.",4793406,a combined 9 seasons,DT JJ CD NNS,a,combined,9,seasons,NA
babylm_sents,"They have a long, thin, tail a further 20–24 cm in length.",4806273,a further 20–24 cm,DT JJ CD NNS,a,further,20–24,cm,NA
babylm_sents,"Mm we expected to perform in a professional way, particularly after incidents like last week when we had an horrendous twenty four hours and we don't get paid for it",4812220,an horrendous twenty four hours,DT JJ CD CD NNS,an,horrendous,twenty & four,hours,NA
babylm_sents,"(Pilot) ""When you are talking about stick inputs as much of a 16ths of an inch, when you are doing 400mph, a mere 18 inches from the guy next to you...it actually has huge ramifications.",4816733,a mere 18 inches,DT JJ CD NNS,a,mere,18,inches,NA
babylm_sents,"No there seems no logic in taking a, a long barrelled weapon er in as much as the team leader perhaps has a few more responsibilities than the other officers have  and I would be going forward to handcuff  whoever was in that bo er in that bedroom.",4819709,a few more responsibilities,DT JJ CD NNS,a,few,more,responsibilities,NA
babylm_sents,You'll soon be finished after a few more hits.,4836655,a few more hits,DT JJ CD NNS,a,few,more,hits,NA
babylm_sents,"We'd save a nice few quid then, wouldn't we?",4840564,a nice few quid,DT JJ CD NNS,a,nice,few,quid,NA
babylm_sents,"because it'd give Mike an extra few days anyway, could actually have",4889360,an extra few days,DT JJ CD NNS,an,extra,few,days,NA
babylm_sents,So that reaches to the times when universe is a few hundred thousand years old.,4926678,a few hundred thousand years,DT JJ CD CD NNS,a,few,hundred & thousand,years,NA
babylm_sents,Today the IWW has grown back to a few thousand workers and has members in most continents of the world.,4927641,a few thousand workers,DT JJ CD NNS,a,few,thousand,workers,NA
babylm_sents,A further three songs were leaked online in the corresponding days.,4937071,a further three songs,DT JJ CD NNS,A,further,three,songs,NA
babylm_sents,A few more Germans with slight flesh wounds that only required dressing,4940305,a few more germans,DT JJ CD NNPS,A,few,more,germans,NA
babylm_sents,"SpaceX filed with the US regulatory authorities plans to field a constellation of an additional 7,518 satellites in non-geosynchronous orbits to provide communications services"" in an Called the ""V-band low-Earth-orbit (VLEO) constellation"", it would consist of ""7,518 satellites to follow the [earlier] proposed 4,425 satellites that would function in Ka-band and Ku-band"".",4942169,"an additional 7,518 satellites",DT JJ CD NNS,an,additional,"7,518",satellites,NA
babylm_sents,"In 2015, NASA extended the Phase 1 contracts by ordering an additional three resupply flights from SpaceX.",4942265,an additional three resupply flights,DT JJ CD NN NNS,an,additional,three,resupply & flights,NA
babylm_sents,"We should get a good 10,000 years' warning of this, so could plan for the event in some detail.",4952707,"a good 10,000 years",DT JJ CD NNS,a,good,"10,000",years,NA
babylm_sents,"There are other wolf spiders that get a little larger than ""Hogna carolinensis"", one of which is found in the Canary Islands, ""Allohogna singoriensis,"" which reaches a full 40mm.",4961365,a full 40 mm,DT JJ CD NNS,a,full,40,mm,NA
babylm_sents,"Or, in another case we might say, ""Captain Jones's ship can be found by drawing a line from Plymouth Rock to the Blarney Stone, finding a point 700 miles along this line from Plymouth Rock, taking a left turn of 90° upon reaching this point from Plymouth Rock, and then traveling an additional 90 miles.",4965809,an additional 90 miles,DT JJ CD NNS,an,additional,90,miles,NA
babylm_sents,"The Mayor's decided to grant us an extra 75,000 kroner.",5017651,"an extra 75,000 kroner",DT JJ CD NNS,an,extra,"75,000",kroner,NA
babylm_sents,longer the persecution of a good many enemies which he had made on,5061669,a good many enemies,DT JJ CD NNS,a,good,many,enemies,NA
babylm_sents,as we have now a few more lighters and tugs available.,5066314,a few more lighters,DT JJ CD NNS,a,few,more,lighters,NA
babylm_sents,"An extra 50,000 men in the shape of a new army corps is one thing.",5082430,"an extra 50,000 men",DT JJ CD NNS,An,extra,"50,000",men,NA
babylm_sents,reinforced by a good many units which are much less vulnerable to,5089743,a good many units,DT JJ CD NNS,a,good,many,units,NA
babylm_sents,"In Germany, it is said, that a great many damage suits against",5102356,a great many damage suits,DT JJ CD NN NNS,a,great,many,damage & suits,NA
babylm_sents,"it, but as he saw her now, a scant two weeks after the incident of the",5125925,a scant two weeks,DT JJ CD NNS,a,scant,two,weeks,NA
babylm_sents,Stroud has a potential seventy thousand patients in its catchment area.,5135436,a potential seventy thousand patients,DT JJ CD CD NNS,a,potential,seventy & thousand,patients,NA
babylm_sents,"He first started thinking about this in 1838, but it took a full twenty years before his ideas became public.",5167567,a full twenty years,DT JJ CD NNS,a,full,twenty,years,NA
babylm_sents,i see can you have a little more lentils please .,5188949,a little more lentils,DT JJ CD NNS,a,little,more,lentils,NA
babylm_sents,"""The research team... extracted their RNA and, using next-generation sequencing, deciphered the sequence of a staggering six trillion letters present in the invertebrate RNA libraries"".",5190019,a staggering six trillion letters,DT JJ CD CD NNS,a,staggering,six & trillion,letters,NA
babylm_sents,"Let's rest up and hope it carries us over you know, a couple hundred days there or so.",5210803,a couple hundred days,DT JJ CD NNS,a,couple,hundred,days,NA
babylm_sents,I know but an extra four people's not gonna cost that much more is it?,5213164,an extra four people,DT JJ CD NNS,an,extra,four,people,NA
babylm_sents,A few hundred weapons were made in November 1941.,5213283,a few hundred weapons,DT JJ CD NNS,A,few,hundred,weapons,NA
babylm_sents,"The floods were so intense that they could fill up the gorge, which is an impressive 32 meters tall, up to the top.",5214040,an impressive 32 meters,DT JJ CD NNS,an,impressive,32,meters,NA
babylm_sents,"them, even if it takes them an extra ten minutes at the close of the",5216908,an extra ten minutes,DT JJ CD NNS,an,extra,ten,minutes,NA
babylm_sents,"There was a good many Swedes up in his ward, and plenty of",5223522,a good many swedes,DT JJ CD NNPS,a,good,many,swedes,NA
babylm_sents,"They do not have a regular shape, and only have a few billion stars.",5241231,a few billion stars,DT JJ CD NNS,a,few,billion,stars,NA
babylm_sents,that means; it'll mean I got a few thousand acres of land more to,5245185,a few thousand acres,DT JJ CD NNS,a,few,thousand,acres,NA
babylm_sents,"As such, the new queen would have a further seven children including Ferdinand's own successor Charles III.",5245216,a further seven children,DT JJ CD NNS,a,further,seven,children,NA
babylm_sents,"One of the four, dubbed Kepler-69c, is a mere 1.5 times the size of the Earth and around a star like our own Sun – about as near as the current data allow to finding an ""Earth 2.0"".",5249251,a mere 1.5 times,DT JJ CD NNS,a,mere,1.5,times,NA
babylm_sents,"What I'm suggesting really, is let's get it on the agenda for budget review whenever the next meeting is, to be considered in depth, and if that gives an extra couple or three weeks for officers to write the report, fine, if it goes beyond the next policy and resources a week or two won't matter in the scheme of things, it's detailed consideration I'm looking for, rather than a fast fix in ten minutes at the next P and R.",5259646,an extra couple or three weeks,DT JJ NN CC CD NNS,an,extra,three,couple & weeks,NA
babylm_sents,"Until eighteen months ago Wiltshire was the most undermanned force in this country, and that's not our figures, that was the Home Office formula which produced that, and because of that eighteen months ago the Home Secretary actually granted this force an extra sixty- seven policemen and he gave none to anybody else.",5261894,an extra sixty- seven policemen,DT JJ CD CD NNS,an,extra,sixty- & seven,policemen,NA
babylm_sents,And er it's a good ninety nine P's worth.,5283908,a good ninety nine p 's,DT JJ CD CD NNS NNS,a,good,ninety & nine,p & 's,NA
babylm_sents,"But the British, however, only had a few hundred settlers in Oregon.",5290132,a few hundred settlers,DT JJ CD NNS,a,few,hundred,settlers,NA
babylm_sents,"""I Could Fall in Love"" is written in the key of E major and moves at a moderate 86 beats per minute.",5310550,a moderate 86 beats,DT JJ CD NNS,a,moderate,86,beats,NA
babylm_sents,"The alliance army sent troops which consisted of about 5,500 men, 700 French soldiers, and an additional 20 warships.",5313857,an additional 20 warships,DT JJ CD NNS,an,additional,20,warships,NA
babylm_sents,"Jochen Hecht (born June 21, 1977 in Mannheim, West Germany) is a retired ice hockey centre that played a combined 13 seasons in the NHL.",5327290,a combined 13 seasons,DT JJ CD NNS,a,combined,13,seasons,NA
babylm_sents,There were only a few more acts to,5337276,a few more acts,DT JJ CD NNS,a,few,more,acts,NA
babylm_sents,"A half dozen people died, and most of the city was destroyed.",5344154,a half dozen people,DT JJ CD NNS,A,half,dozen,people,NA
babylm_sents,"Together with ""Casineria"", another transitional fossil found in Scotland, it is one of the smallest terapods known, being a mere 20 cm in adult length.",5354520,a mere 20 cm,DT JJ CD NNS,a,mere,20,cm,NA
babylm_sents,likely they may want a few more stulls or other big timbers than they,5354915,a few more stulls,DT JJ CD NNS,a,few,more,stulls,NA
babylm_sents,Mr. Kipling and a good many others have,5360032,a good many others,DT JJ CD NNS,a,good,many,others,NA
