sentence_idx,verb,noun,nv_dep,numeral
3885238,is,dwellings,nsubj,hundred
3885783,is,comprises,nsubj,five
3885792,'s,authorities,nsubj,six
3886041,'s,people,nsubj,thousand
3886331,'s,settlements,nsubj,thousand
3886331,'s,people,nsubj,thousand
3886372,was,rivers,nsubj,two
3886372,is,rivers,nsubj,two
3886411,is,roads,nsubj,two
3890140,is,tenths,nsubj,nine
3890981,becomes,people,nsubj,one
3891294,is,studies,nsubj,one
3892391,is,megabytes,nsubj,thousand
3892391,is,megabytes,nsubj,thousand
3892518,is,years,nsubj,14
3893117,knows,rupees,nsubj,2000
3893378,is,cents,nsubj,ten
3894386,is,thrills,nsubj,100
3897935,is,requirements,nsubj,4
3899490,is,ones,nsubj,two
3900516,is,months,nsubj,60
3903034,has,options,nsubj,two
3903365,causes,plagues,nsubj,ten
3903582,thinks,people,nsubj,"4,000"
3904416,is,hectares,nsubj,100
3906151,passes,points,nsubj,two
3906151,turns,points,nsubj,two
3907131,refuses,months,nsubj,six
3909483,does,lots,nsubj,two
3910070,'s,people,nsubj,three
3910241,is,tutorials,nsubj,"2,000"
3910291,looks,twelfths,nsubj,three
3911287,is,productions,nsubj,1977
3911542,is,sixths,nsubj,two
3911634,s,twelfths,nsubj,four
3912212,varies,lays,nsubj,"200,000"
3912544,shows,positions,nsubj,91
3912942,needs,relations,nsubj,seven
3913224,makes,sixths,nsubj,three
3913540,'s,twelfths,nsubj,four
3913543,equals,twelfths,nsubj,three
3913718,'s,twelfths,nsubj,four
3913747,is,twelfths,nsubj,three
3913905,'s,twelfths,nsubj,nine
3915243,'s,twelfths,nsubj,six
3915243,is,twelfths,nsubj,six
3917193,is,pounds,nsubj,ten
3917711,includes,subjects,nsubj,27
3917795,includes,subjects,nsubj,9
3917827,includes,subjects,nsubj,3
3923056,gives,words,nsubj,three
3923078,is,signs,nsubj,6
3924088,was,children,nsubj,thirty
3927170,was,people,nsubj,million
3929673,reduces,drives,nsubj,three
3929673,allows,drives,nsubj,three
3929970,permits,systems,nsubj,few
3930480,is,babies,nsubj,one
3930480,leaves,babies,nsubj,one
3931099,is,texts,nsubj,few
3931741,refers,variants,nsubj,two
3931741,notes,variants,nsubj,two
3934968,is,gomes,nsubj,7
3935997,is,minutes,nsubj,five
3937737,is,days,nsubj,3
3937962,is,people,nsubj,350
3939947,is,players,nsubj,six
3941978,is,atoms,nsubj,two
3953693,is,isomers,nsubj,two
3954190,has,ears,nsubj,two
3954190,does,ears,nsubj,two
3956118,has,cents,nsubj,five
3959444,is,minutes,nsubj,60
3959541,was,bears,nsubj,2006
3962615,knows,people,nsubj,few
3962615,types,people,nsubj,few
3963874,interviews,students,nsubj,three
3964244,was,stonemasons,nsubj,two
3964842,was,hours,nsubj,12
3966972,is,reasons,nsubj,couple
3967632,is,dawkins,nsubj,13
3973948,is,mechanisms,nsubj,two
3974961,was,men,nsubj,three
3979334,was,ml,nsubj,200
3979453,asks,horns,nsubj,ten
3979453,answers,horns,nsubj,ten
3981443,is,phenotypes,nsubj,two
3982400,is,cars,nsubj,2
3982927,is,dollars,nsubj,trillion
3983808,was,drivers,nsubj,seven
3983829,starts,drivers,nsubj,three
3988593,stays,kilometres,nsubj,"1,500,000"
3989007,is,girls,nsubj,2
3989474,is,islands,nsubj,few
3994247,is,feet,nsubj,15
3994247,comes,feet,nsubj,15
3994993,was,pence,nsubj,ninety
3996577,is,generations,nsubj,few
3996577,thinks,generations,nsubj,few
3998839,is,members,nsubj,"1,500"
4000911,was,wrestlers,nsubj,two
4003698,is,people,nsubj,"1,178,529"
4005856,is,countries,nsubj,few
4005940,is,kilobits,nsubj,56
4005940,was,kilobits,nsubj,56
4006402,is,people,nsubj,two
4006545,is,objects,nsubj,two
4012739,'s,chairs,nsubj,two
4016228,fits,things,nsubj,few
4018285,is,faeces,nsubj,2
4019354,was,states,nsubj,two
4020894,is,players,nsubj,4
4024286,calculates,miles,nsubj,twelve
4024286,is,miles,nsubj,twelve
4024569,was,molecules,nsubj,two
4024730,is,years,nsubj,fifty
4024809,is,years,nsubj,fifty
4024809,means,years,nsubj,fifty
4027147,'s,names,nsubj,few
4028551,replaces,teachers,nsubj,five
4029030,seems,minutes,nsubj,ten
4029108,is,fourths,nsubj,three
4029439,is,pounds,nsubj,forty
4030569,is,teams,nsubj,two
4031666,'s,colours,nsubj,two
4034767,ranges,ranges,nsubj,two
4035225,is,sales,nsubj,two
4035358,has,people,nsubj,million
4035491,is,cities,nsubj,39
4035979,is,rivals,nsubj,forty
4036360,is,adverts,nsubj,thirty
4036372,is,seconds,nsubj,thirty
4036430,'s,companies,nsubj,forty
4036543,is,children,nsubj,two
4037289,is,units,nsubj,3
4037289,is,units,nsubj,3
4037308,is,units,nsubj,2
4039574,is,people,nsubj,two
4040996,sees,months,nsubj,12
4041102,is,shifts,nsubj,7
4041623,ascends,loops,nsubj,two
4042947,refers,years,nsubj,three
4043279,is,km,nsubj,298
4043280,has,rivers,nsubj,two
4043322,says,programs,nsubj,two
4045281,feels,masseuses,nsubj,million
4045776,'s,portions,nsubj,four
4045996,has,players,nsubj,two
4046396,is,crazyfists,nsubj,36
4046397,has,crazyfists,nsubj,36
4047337,was,cars,nsubj,fourteen
4047569,was,years,nsubj,-three
4048276,is,fossils,nsubj,164
4048340,was,people,nsubj,"110,000"
4048835,feels,masseuses,nsubj,million
4052417,is,grams,nsubj,2
4057239,was,girls,nsubj,five
4057709,is,words,nsubj,few
4057842,is,captains,nsubj,two
4060476,is,edits,nsubj,three
4060494,means,changes,nsubj,5
4070209,is,peaks,nsubj,two
4070832,was,engines,nsubj,nine
4072313,wins,titles,nsubj,4
4073048,was,romnes,nsubj,1
4073266,depends,hectares,nsubj,thousand
4073266,is,hectares,nsubj,thousand
4073266,'s,hectares,nsubj,thousand
4073667,goes,dollars,nsubj,billion
4073830,becomes,countries,nsubj,few
4074117,is,romeo,nsubj,41
4075812,takes,times,nsubj,1000
4075825,is,people,nsubj,one
4075825,loves,people,nsubj,one
4079450,does,keys,nsubj,two
4079450,keys,keys,nsubj,two
4079663,was,gunmen,nsubj,two
4081240,means,grooves,nsubj,20
4084277,is,dawes,nsubj,20
4088984,has,miles,nsubj,20.4
4088984,is,miles,nsubj,20.4
4089042,is,years,nsubj,60
4089221,happens,devices,nsubj,two
4089941,suggests,slaves,nsubj,"100,000"
4093153,was,sacagawea,nsubj,1788
4100070,is,broods,nsubj,two
4100752,works,engines,nsubj,four
4105963,is,females,nsubj,100
4105963,weighs,females,nsubj,100
4108151,has,bottles,nsubj,two
4108151,cows,bottles,nsubj,two
4109384,is,meters,nsubj,2
4115658,takes,plates,nsubj,two
4118438,is,things,nsubj,two
4122654,was,men,nsubj,two
4124158,is,arms,nsubj,three
4124325,is,cyclists,nsubj,all
4124583,goes,goverments,nsubj,5:12
4124604,was,marks,nsubj,billion
4125514,is,sites,nsubj,two
4127925,=,miles,nsubj,1
4130039,was,years,nsubj,twelve
4130895,is,laps,nsubj,305
4131034,receives,drivers,nsubj,two
4131935,has,tyres,nsubj,two
4132823,shoots,henchmen,nsubj,five
4135544,turns,straights,nsubj,1/8
4136107,is,games,nsubj,2010
4137242,is,elements,nsubj,two
4140319,is,senators,nsubj,70
4140669,is,people,nsubj,half
4143879,was,cities,nsubj,two
4144302,is,spartans,nsubj,300
4148504,is,tons,nsubj,seven
4150805,means,lights,nsubj,three
4150805,'s,lights,nsubj,three
4151449,is,people,nsubj,"16,500"
4151484,means,people,nsubj,1300
4151805,is,people,nsubj,"700,000"
4152748,is,thirds,nsubj,two
4153580,was,athenians,nsubj,"10,000"
4156255,is,drawings,nsubj,ten
4156832,varies,petals,nsubj,5–9
4158417,is,tracks,nsubj,two
4158544,'s,digits,nsubj,four
4160450,'s,pints,nsubj,two
4160893,is,degrees,nsubj,125
4165023,makes,people,nsubj,billion
4165226,is,people,nsubj,million
4165828,is,people,nsubj,billion
4168756,depends,minutes,nsubj,few
4168763,is,people,nsubj,"2,913,314"
4169433,is,people,nsubj,"250,000"
4170993,'s,properties,nsubj,two
4172697,was,plants,nsubj,three
4174648,is,lads,nsubj,two
4174947,is,pounds,nsubj,hundred
4175227,was,cylinders,nsubj,four
4175327,is,pedals,nsubj,three
4178862,varies,regions,nsubj,two
4179683,'m,centimeters,nsubj,four
4180417,is,2020s,nsubj,twenty
4181593,'s,nations,nsubj,few
4181673,allows,partners,nsubj,two
4182213,'m,pounds,nsubj,six
4184066,runs,starts,nsubj,101
4184353,goes,schools,nsubj,one
4184353,goes,schools,nsubj,one
4184967,is,n'diaye,nsubj,25
4185801,is,species,nsubj,one
4187775,is,déhu,nsubj,24
4189372,helps,diamonds,nsubj,four
4189781,ensures,people,nsubj,few
4189915,is,things,nsubj,two
4191386,fits,pounds,nsubj,hundred
4194353,'s,problems,nsubj,2
4194416,was,tapes,nsubj,ninety
4196442,has,curves,nsubj,2
4196734,claims,words,nsubj,25
4199630,is,people,nsubj,one
4200006,varies,units,nsubj,two
4200027,is,seconds,nsubj,60
4200027,is,minutes,nsubj,60
4202181,was,dogs,nsubj,two
4203727,is,people,nsubj,1000
4204352,means,piles,nsubj,two
4205301,is,rows,nsubj,two
4206732,was,people,nsubj,two
4209495,'s,objectives,nsubj,two
4210068,is,parcels,nsubj,two
4210167,gets,kilos,nsubj,hundred
4210167,sounds,kilos,nsubj,hundred
4210477,is,kilos,nsubj,hundred
4210581,is,items,nsubj,one
4211391,is,hours,nsubj,two
4212077,was,minutes,nsubj,twenty
4212077,is,minutes,nsubj,twenty
4213101,is,areas,nsubj,3
4215630,was,countries,nsubj,12
4216362,has,languages,nsubj,two
4217240,equals,cents,nsubj,100
4217414,is,events,nsubj,two
4218601,is,controls,nsubj,one
4218601,is,controls,nsubj,one
4219016,is,minutes,nsubj,fifteen
4221869,is,people,nsubj,million
4223461,begins,kilopascals,nsubj,50
4223461,has,kilopascals,nsubj,50
4227718,was,ll.d,nsubj,29
4228689,is,thaws,nsubj,27
4228796,is,times,nsubj,10
4230211,is,guns,nsubj,21
4232962,is,times,nsubj,thirteen
4235822,is,categories,nsubj,two
4238718,is,things,nsubj,two
4239912,is,faculties,nsubj,40
4240017,means,dots,nsubj,zero
4240017,means,dots,nsubj,five
4240017,means,dots,nsubj,five
4241630,=,seconds,nsubj,1
4242152,knows,friends,nsubj,two
4243641,is,singles,nsubj,90/98
4245550,suggests,species,nsubj,some
4249040,is,danes,nsubj,12
4250402,gives,days,nsubj,three
4250426,is,bucks,nsubj,500
4251114,is,struthers,nsubj,28
4253175,is,extremes,nsubj,2
4253550,says,subjects,nsubj,two
4255242,continues,kids,nsubj,few
4256599,is,inches,nsubj,eleven
4258819,was,places,nsubj,107
4259075,makes,sites,nsubj,two
4261437,is,tubes,nsubj,two
4261616,allows,opsins,nsubj,four
4261921,was,points,nsubj,five
4261923,was,points,nsubj,five
4264262,has,species,nsubj,"1,400"
4264553,goes,pounds,nsubj,hundred
4264553,goes,pounds,nsubj,hundred
4267208,ignores,keys,nsubj,three
4267623,is,books,nsubj,100
4267771,was,months,nsubj,eighteen
4267851,is,pounds,nsubj,seven
4267851,comes,pounds,nsubj,seven
4267964,envisages,carers,nsubj,three
4267964,envisages,carers,nsubj,three
4268100,determines,carers,nsubj,two
4268187,has,ramps,nsubj,two
4269764,'s,pounds,nsubj,thousand
4269764,is,pounds,nsubj,thousand
4270714,is,mirrors,nsubj,3am
4270730,is,rams,nsubj,20
4271811,is,strangers,nsubj,two
4273723,'s,people,nsubj,eight
4276643,turns,intersects,nsubj,101
4276930,represents,residents,nsubj,thousand
4278261,was,games,nsubj,nine
4278650,was,people,nsubj,seven
4278650,was,people,nsubj,seven
4278786,was,parties,nsubj,three
4282120,lies,networks,nsubj,three
4282296,'m,people,nsubj,couple
4283404,is,suns,nsubj,five
4283873,was,girls,nsubj,two
4285729,is,inhabitants,nsubj,"41,538"
4288628,is,miles,nsubj,4.2
4288774,is,miles,nsubj,2.7
4293760,is,people,nsubj,two
4294933,was,people,nsubj,hundred
4294933,was,people,nsubj,hundred
4295158,is,things,nsubj,two
4295240,was,species,nsubj,one
4298365,means,individuals,nsubj,two
4299159,is,times,nsubj,two
4299268,is,gonçalves,nsubj,13
4301928,covers,kilowatts,nsubj,three
4302893,has,components,nsubj,two
4304232,shows,ships,nsubj,two
4308924,was,firms,nsubj,six
4309117,represents,things,nsubj,two
4310741,is,workers,nsubj,all
4310741,is,workers,nsubj,all
4310741,is,workers,nsubj,all
4310741,'s,workers,nsubj,all
4310932,is,frames,nsubj,fifteen
4311413,was,members,nsubj,ten
4312068,is,12.18.16.2.6,nsubj,3
4313515,is,prophets,nsubj,thousand
4315318,am,days,nsubj,two
4315724,is,members,nsubj,three
4315844,is,miles,nsubj,1.0
4319215,needs,crystals,nsubj,3
4319320,is,stocks,nsubj,two
4321541,wraps,species,nsubj,one
4323227,is,miles,nsubj,933
4325666,was,pages,nsubj,12
4327566,pursues,functions,nsubj,two
4327566,does,functions,nsubj,two
4330831,explains,forces,nsubj,four
4330847,is,searches,nsubj,one
4331604,shows,controllers,nsubj,5200
4333548,was,robles,nsubj,20
4334693,means,birds,nsubj,two
4337134,plays,games,nsubj,six
4338908,was,choules,nsubj,3
4341097,believes,customers,nsubj,million
4342059,means,horns,nsubj,three
4342059,grows,horns,nsubj,three
4342059,dominates,horns,nsubj,three
4342351,describes,horns,nsubj,three
4343519,says,bucks,nsubj,20
4345823,requires,people,nsubj,thousand
4347879,is,years,nsubj,forty
4348236,is,times,nsubj,21/4
4348793,is,bones,nsubj,199
4349214,has,people,nsubj,two
4349703,is,breves,nsubj,28
4350555,means,companies,nsubj,two
4350599,is,nunes,nsubj,30
4352222,shows,subfamilies,nsubj,two
4354510,is,units,nsubj,450
4355115,is,children,nsubj,95
4355164,is,murders,nsubj,three
4356627,is,sugars,nsubj,two
4356945,has,miles,nsubj,forty
4360970,has,m2,nsubj,"230,000"
4361539,makes,states,nsubj,two
4362666,is,people,nsubj,billion
4364226,'s,innovations,nsubj,two
4366188,is,effects,nsubj,6
4372110,is,billiards,nsubj,three
4372125,is,billiards,nsubj,three
4374140,says,people,nsubj,"109,565"
4374241,remains,years,nsubj,thirty
4375627,is,crews,nsubj,two
4375627,was,crews,nsubj,two
4376427,was,lamps,nsubj,seven
4376986,is,strings,nsubj,4
4378471,is,companies,nsubj,two
4379777,was,salads,nsubj,couple
4380277,was,men,nsubj,two
4383900,'s,sides,nsubj,forty
4384715,is,columns,nsubj,4
4384715,is,columns,nsubj,5
4384715,is,columns,nsubj,4
4384715,is,columns,nsubj,5
4385034,was,men,nsubj,two
4385221,is,vectors,nsubj,two
4385896,sprouts,men,nsubj,two
4387498,is,tavares,nsubj,23
4388662,was,crespí,nsubj,1
4391065,inhabits,species,nsubj,one
4392399,is,people,nsubj,eight
4392399,was,people,nsubj,eight
4392531,is,years,nsubj,ten
4400685,has,lines,nsubj,two
4405956,is,lectures,nsubj,two
4409355,is,mechanisms,nsubj,two
4409355,is,forces,nsubj,two
4409511,is,seconds,nsubj,30
4409593,is,weddings,nsubj,one
4409991,is,blocks,nsubj,four
4410651,is,galvão,nsubj,8
4410776,is,guys,nsubj,four
4411256,is,options,nsubj,two
4412191,'s,pigs,nsubj,two
4412191,'s,pigs,nsubj,two
4413647,is,grams,nsubj,28
4413921,is,grams,nsubj,24
4413921,is,grams,nsubj,50
4413921,is,grams,nsubj,24
4413921,is,grams,nsubj,50
4413983,is,grams,nsubj,24
4416370,is,experiences,nsubj,three
4419399,has,witnesses,nsubj,two
4420663,'s,airlines,nsubj,two
4420663,is,airlines,nsubj,two
4421074,is,months,nsubj,four
4421138,argues,companies,nsubj,few
4421996,is,shunters,nsubj,two
4423057,'s,pounds,nsubj,fifty
4424448,'s,pounds,nsubj,ninety
4424978,is,pounds,nsubj,sixty
4428031,is,things,nsubj,three
4428981,is,pods,nsubj,ten
4429395,is,miles,nsubj,ten
4429994,is,sectors,nsubj,three
4430237,is,strings,nsubj,two
4430698,is,hectares,nsubj,five
4431129,is,volumes,nsubj,thousand
4431894,is,ones,nsubj,four
4434557,was,members,nsubj,few
4435671,was,corners,nsubj,four
4435676,was,corners,nsubj,four
4438236,is,developments,nsubj,nine
4439394,is,romeo,nsubj,10
4439700,starts,measurements,nsubj,three
4440469,is,men,nsubj,three
4442112,lives,species,nsubj,one
4442112,means,species,nsubj,one
4442813,is,djalminha,nsubj,9
4443559,'s,kilograms,nsubj,"1,350"
4443559,weights,kilograms,nsubj,"1,350"
4445564,gives,pounds,nsubj,fifty
4446607,is,chromatids,nsubj,two
4448252,says,chronicles,nsubj,2
4448273,has,divisions,nsubj,three
4448273,has,divisions,nsubj,three
4454351,passes,graduates,nsubj,eight
4454379,doubles,retirements,nsubj,thousand
4456605,is,seconds,nsubj,7
4459409,is,feet,nsubj,two
4463389,is,bits,nsubj,two
4467009,is,minutes,nsubj,five
4471322,'s,things,nsubj,two
4472894,is,dollars,nsubj,ninety
4473186,has,rows,nsubj,three
4473937,begins,dollars,nsubj,thousand
4475434,is,minutes,nsubj,30
4475434,means,minutes,nsubj,30
4475434,tops,minutes,nsubj,30
4475550,tastes,consumers,nsubj,few
4475572,is,pounds,nsubj,five
4479332,means,minutes,nsubj,30
4479332,tops,minutes,nsubj,30
4481569,is,years,nsubj,five
4486734,is,speakers,nsubj,one
4486757,is,languages,nsubj,two
4487938,is,minutes,nsubj,30
4487938,means,minutes,nsubj,30
4487938,tops,minutes,nsubj,30
4497547,is,words,nsubj,five
4499730,brings,cases,nsubj,four
4504334,is,cents,nsubj,53
4504417,was,anniversaries,nsubj,two
4506410,was,"9,1",nsubj,1
4506970,is,inches,nsubj,two
4506970,is,inches,nsubj,two
4507599,is,olds,nsubj,21
4509332,hangs,yards,nsubj,thirty
4517236,is,daughters,nsubj,four
4520592,is,gears,nsubj,2
4521444,is,davies,nsubj,27
4526680,starts,balls,nsubj,100
4527206,is,ducks,nsubj,five
4528015,passes,miles,nsubj,three
4530324,is,reads,nsubj,nine
4530376,is,megawatts,nsubj,150
4530839,is,computers,nsubj,three
4530905,is,walls,nsubj,few
4531828,joins,quarters,nsubj,three
4531883,is,cheers,nsubj,three
4532519,was,miles,nsubj,sixty
4533538,was,mules,nsubj,two
4540940,was,people,nsubj,37
4540940,was,houses,nsubj,550
4542978,'s,minutes,nsubj,eleven
4542989,'s,minutes,nsubj,eleven
4543081,is,minutes,nsubj,seventeen
4543452,was,goals,nsubj,two
4544978,'s,minutes,nsubj,eleven
4544978,'s,minutes,nsubj,eleven
4545005,'s,minutes,nsubj,eleven
4547017,is,kroes,nsubj,23
4547093,'s,minutes,nsubj,eighty
4547093,is,minutes,nsubj,eighty
4547484,'s,teams,nsubj,two
4547899,gives,drops,nsubj,two
4548059,is,satellites,nsubj,three
4549024,is,objects,nsubj,two
4549196,was,goals,nsubj,four
4549424,is,mandates,nsubj,30
4549970,says,things,nsubj,few
4550527,was,superpowers,nsubj,two
4551666,'s,things,nsubj,few
4551826,is,people,nsubj,21000
4552106,'s,matches,nsubj,one
4553332,keeps,games,nsubj,six
4553332,'s,games,nsubj,six
4553332,'s,games,nsubj,six
4553352,makes,backs,nsubj,two
4554201,is,kg,nsubj,1
4556791,was,others,nsubj,seven
4557902,was,families,nsubj,100
4559868,was,women,nsubj,56
4563654,was,games,nsubj,29
4564638,is,meters,nsubj,300
4564696,is,people,nsubj,2.800
4566834,is,people,nsubj,few
4568916,takes,finals,nsubj,2
4569095,is,permits,nsubj,"5,000"
4572352,goes,eezs,nsubj,two
4573357,is,castroneves,nsubj,10
4576035,indicates,terms,nsubj,two
4576035,indicates,terms,nsubj,two
4576436,was,countries,nsubj,141
4577004,seems,poems,nsubj,hundred
4578203,is,employees,nsubj,one
4578817,says,men,nsubj,two
4578829,looks,glances,nsubj,one
4580537,was,years,nsubj,4
4580734,is,people,nsubj,"269,343"
4580828,is,pounds,nsubj,hundred
4580836,comes,days,nsubj,30
4580908,goes,months,nsubj,four
4580908,goes,months,nsubj,four
4580908,goes,months,nsubj,five
4581861,is,pounds,nsubj,twenty
4584341,'s,pounds,nsubj,five
4584747,is,pounds,nsubj,thousand
4586081,'s,conclusions,nsubj,three
4586945,needs,areas,nsubj,few
4588003,is,kilometres,nsubj,three
4588084,suggests,species,nsubj,two
4588161,seems,corridors,nsubj,nineteen
4588182,leaves,corridors,nsubj,three
4589578,is,factors,nsubj,half
4590167,constitutes,dwellings,nsubj,two
4592309,'s,marks,nsubj,two
4594125,is,squares,nsubj,nineteen
4595736,was,weeks,nsubj,six
4596019,is,marks,nsubj,two
4597070,is,people,nsubj,10
4597070,was,people,nsubj,10
4597114,is,months,nsubj,two
4605045,is,episodes,nsubj,two
4607115,is,equations,nsubj,two
4607592,is,fours,nsubj,three
4607729,takes,nines,nsubj,seven
4609020,was,people,nsubj,45.8
4611477,is,colleges,nsubj,three
4613276,goes,bits,nsubj,two
4614539,is,people,nsubj,two
4614626,is,seconds,nsubj,75
4614988,begins,spores,nsubj,two
4616226,is,rounds,nsubj,32
4616593,is,rings,nsubj,13
4616862,appears,triangles,nsubj,two
4616875,is,rivers,nsubj,three
4617285,was,fatalis,nsubj,"10,000"
4618142,is,notes,nsubj,two
4622371,supports,implementations,nsubj,80486
4623131,'s,people,nsubj,hundred
4623131,is,people,nsubj,hundred
4625748,was,sheep,nsubj,four
4625748,was,sheep,nsubj,four
4626825,is,predators,nsubj,few
4635905,turns,aspirations,nsubj,one
4636526,―,women,nsubj,two
4637017,gets,gentlemen,nsubj,two
4637488,is,others,nsubj,"1,500"
4637529,is,diskettes,nsubj,1.44
4638116,is,tildes,nsubj,two
4641877,is,cousins,nsubj,four
4643659,is,cents,nsubj,25
4644976,is,things,nsubj,two
4644976,is,things,nsubj,two
4646658,says,students,nsubj,million
4649393,'s,policies,nsubj,one
4650973,turns,types,nsubj,two
4653067,is,roles,nsubj,two
4655815,is,people,nsubj,four
4656129,is,notes,nsubj,two
4656849,is,points,nsubj,five
4657026,is,chambers,nsubj,two
4657964,was,albums,nsubj,9
4663126,was,doctors,nsubj,two
4663560,is,veritas,nsubj,490
4664317,leads,rabbits,nsubj,four
4664503,'s,volunteers,nsubj,one
4666718,was,eighties,nsubj,nineteen
4667648,represents,crowns,nsubj,three
4667648,is,crowns,nsubj,three
4667650,represents,lions,nsubj,two
4667872,comes,men,nsubj,two
4667872,was,men,nsubj,two
4668261,was,composers,nsubj,two
4668952,was,jews,nsubj,46
4669096,is,years,nsubj,1000
4669096,is,years,nsubj,1000
4670063,is,years,nsubj,1000
4670205,is,years,nsubj,1000
4670205,is,years,nsubj,1000
4670998,was,likes,nsubj,six
4673056,says,proverbs,nsubj,14
4677164,seems,grams,nsubj,3
4677164,seems,grams,nsubj,3
4677164,is,grams,nsubj,3
4677398,is,fares,nsubj,four
4677398,is,adults,nsubj,six
4677507,'s,charities,nsubj,fourteen
4679268,was,politicians,nsubj,few
4681135,was,princes,nsubj,two
4681890,is,songs,nsubj,eight
4683179,'s,children,nsubj,hundred
4684365,is,times,nsubj,5
4685383,is,factors,nsubj,two
4685410,'s,roots,nsubj,two
4688153,'s,schemes,nsubj,few
4688177,is,millions,nsubj,two
4688587,is,years,nsubj,three
4688588,is,years,nsubj,five
4689523,sends,children,nsubj,two
4690111,is,parts,nsubj,two
4690448,was,whitecaps,nsubj,thousand
4690565,was,tables,nsubj,dozen
4691160,is,numbers,nsubj,two
4691162,is,numbers,nsubj,two
4691175,is,numbers,nsubj,two
4691284,'s,incidents,nsubj,6
4693298,was,piaf,nsubj,36
4694152,is,cars,nsubj,all
4694518,is,people,nsubj,"96,250"
4696205,goes,thirds,nsubj,two
4697137,'s,franchises,nsubj,few
4702775,was,men,nsubj,two
4703187,is,pictures,nsubj,1492
4703726,is,people,nsubj,two
4703960,is,clubs,nsubj,two
4703960,'s,clubs,nsubj,two
4705311,'s,sets,nsubj,five
4707117,is,analgetics,nsubj,one
4708185,'s,towers,nsubj,two
4708687,'s,days,nsubj,two
4708687,'s,days,nsubj,two
4708687,is,days,nsubj,two
4710194,was,championships,nsubj,three
4710276,is,groups,nsubj,few
4711218,means,dollars,nsubj,million
4711546,is,minutes,nsubj,three
4712560,was,things,nsubj,three
4712595,was,things,nsubj,three
4712709,was,things,nsubj,three
4712830,was,items,nsubj,three
4713421,is,methods,nsubj,two
4714013,is,men,nsubj,three
4715272,is,cars,nsubj,two
4716115,says,scholars,nsubj,70
4716306,is,people,nsubj,million
4716544,was,men,nsubj,one
4717635,was,people,nsubj,few
4718618,'s,chemicals,nsubj,two
4718702,is,labels,nsubj,three
4718738,is,companies,nsubj,one
4719650,is,nucleotides,nsubj,two
4720875,means,people,nsubj,million
4721324,'s,pounds,nsubj,hundred
4723038,is,friends,nsubj,one
4727424,is,pages,nsubj,two
4728934,is,ministers,nsubj,two
4731081,is,years,nsubj,five
4732349,concludes,studies,nsubj,43
4732536,is,rakers,nsubj,6
4733820,is,contreras,nsubj,andrés
4736848,was,women,nsubj,four
4740764,is,districts,nsubj,three
4742365,is,acres,nsubj,21
4743444,lets,groups,nsubj,three
4745874,means,words,nsubj,3
4748348,was,years,nsubj,two
4748348,was,years,nsubj,two
4748496,is,minutes,nsubj,sixteen
4748853,is,minutes,nsubj,549
4748889,looks,hours,nsubj,9.15
4748948,is,hours,nsubj,5
4748956,is,hours,nsubj,6
4749034,is,hours,nsubj,9
4749149,is,minutes,nsubj,9
4749153,is,minutes,nsubj,60
4749169,is,minutes,nsubj,9
4751874,'s,people,nsubj,two
4751915,is,people,nsubj,two
4751924,is,dennings,nsubj,13
4753838,is,gentlemen,nsubj,two
4754565,keeps,rappers,nsubj,few
4756408,is,people,nsubj,"1,000"
4760971,is,valdes,nsubj,5
4761343,comes,people,nsubj,billion
4762682,'s,guys,nsubj,two
4764048,was,simons,nsubj,3
4764134,is,days,nsubj,three
4766568,is,examples,nsubj,three
4767496,is,people,nsubj,"8,785"
4769112,was,ministers,nsubj,three
4773659,is,years,nsubj,four
4775522,is,strings,nsubj,eight
4775522,has,strings,nsubj,eight
4775522,is,strings,nsubj,eight
4783322,was,asres,nsubj,1955
4789032,leaves,species,nsubj,one
4789556,is,margulies,nsubj,8
4790572,lacks,species,nsubj,one
4794003,was,parts,nsubj,two
4795106,is,people,nsubj,billion
4797724,says,bucks,nsubj,ten
4797972,is,minutes,nsubj,30
4797972,is,minutes,nsubj,30
4797972,is,hours,nsubj,24
4798625,'s,nines,nsubj,two
4800262,is,rhames,nsubj,12
4802375,says,bucks,nsubj,ten
4809294,is,meters,nsubj,9.8
4811046,seems,sergeants,nsubj,two
4811141,was,ewers,nsubj,11
4811600,is,months,nsubj,six
4811619,'s,months,nsubj,six
4811619,is,months,nsubj,six
4812311,is,times,nsubj,0
4814162,is,fingers,nsubj,three
4816774,is,forces,nsubj,six
4819860,is,parties,nsubj,two
4821677,is,people,nsubj,two
4823901,is,photos,nsubj,100
4824499,was,feet,nsubj,one
4825230,is,rowers,nsubj,two
4826333,breaks,bears,nsubj,three
4827232,is,pounds,nsubj,two
4834123,stays,taels,nsubj,"100,000"
4835673,was,patients,nsubj,hundred
4835773,was,patients,nsubj,hundred
4836430,estimates,figures,nsubj,ninety
4836515,says,things,nsubj,six
4836515,does,things,nsubj,six
4837441,is,minutes,nsubj,five
4837550,is,minutes,nsubj,five
4837848,is,minutes,nsubj,twenty
4838653,has,associations,nsubj,46
4839784,was,women,nsubj,two
4840886,'s,chairs,nsubj,two
4842254,is,planes,nsubj,two
4842254,is,parts,nsubj,two
4843742,is,people,nsubj,thousand
4843742,is,people,nsubj,thousand
4843742,is,people,nsubj,thousand
4843742,is,people,nsubj,thousand
4843930,=,glasses,nsubj,two
4845724,was,prices,nsubj,igh
4849118,is,years,nsubj,three
