idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
7606,mahowald,We congratulated an astonishing five lawyers.,an astonishing five lawyers,DT JJ CD NNS,an,astonishing,five,lawyers
7607,mahowald,We congratulated an astonishing five doctors.,an astonishing five doctors,DT JJ CD NNS,an,astonishing,five,doctors
7608,mahowald,We congratulated an astonishing five actors.,an astonishing five actors,DT JJ CD NNS,an,astonishing,five,actors
7609,mahowald,We congratulated an astonishing five Americans.,an astonishing five Americans,DT JJ CD NNS,an,astonishing,five,Americans
7610,mahowald,We congratulated an astonishing five bankers.,an astonishing five bankers,DT JJ CD NNS,an,astonishing,five,bankers
7611,mahowald,We congratulated an astonishing twenty soldiers.,an astonishing twenty soldiers,DT JJ CD NNS,an,astonishing,twenty,soldiers
7612,mahowald,We congratulated an astonishing twenty students.,an astonishing twenty students,DT JJ CD NNS,an,astonishing,twenty,students
7613,mahowald,We congratulated an astonishing twenty athletes.,an astonishing twenty athletes,DT JJ CD NNS,an,astonishing,twenty,athletes
7614,mahowald,We congratulated an astonishing twenty pianists.,an astonishing twenty pianists,DT JJ CD NNS,an,astonishing,twenty,pianists
7615,mahowald,We congratulated an astonishing twenty teammates.,an astonishing twenty teammates,DT JJ CD NNS,an,astonishing,twenty,teammates
7616,mahowald,We congratulated an astonishing twenty lawyers.,an astonishing twenty lawyers,DT JJ CD NNS,an,astonishing,twenty,lawyers
7617,mahowald,We congratulated an astonishing twenty doctors.,an astonishing twenty doctors,DT JJ CD NNS,an,astonishing,twenty,doctors
7618,mahowald,We congratulated an astonishing twenty actors.,an astonishing twenty actors,DT JJ CD NNS,an,astonishing,twenty,actors
7619,mahowald,We congratulated an astonishing twenty Americans.,an astonishing twenty Americans,DT JJ CD NNS,an,astonishing,twenty,Americans
7620,mahowald,We congratulated an astonishing twenty bankers.,an astonishing twenty bankers,DT JJ CD NNS,an,astonishing,twenty,bankers
7621,mahowald,We congratulated an incredible three soldiers.,an incredible three soldiers,DT JJ CD NNS,an,incredible,three,soldiers
7622,mahowald,We congratulated an incredible three students.,an incredible three students,DT JJ CD NNS,an,incredible,three,students
7623,mahowald,We congratulated an incredible three athletes.,an incredible three athletes,DT JJ CD NNS,an,incredible,three,athletes
7624,mahowald,We congratulated an incredible three pianists.,an incredible three pianists,DT JJ CD NNS,an,incredible,three,pianists
7625,mahowald,We congratulated an incredible three teammates.,an incredible three teammates,DT JJ CD NNS,an,incredible,three,teammates
7626,mahowald,We congratulated an incredible three lawyers.,an incredible three lawyers,DT JJ CD NNS,an,incredible,three,lawyers
7627,mahowald,We congratulated an incredible three doctors.,an incredible three doctors,DT JJ CD NNS,an,incredible,three,doctors
7628,mahowald,We congratulated an incredible three actors.,an incredible three actors,DT JJ CD NNS,an,incredible,three,actors
7629,mahowald,We congratulated an incredible three Americans.,an incredible three Americans,DT JJ CD NNS,an,incredible,three,Americans
7630,mahowald,We congratulated an incredible three bankers.,an incredible three bankers,DT JJ CD NNS,an,incredible,three,bankers
7631,mahowald,We congratulated an incredible five soldiers.,an incredible five soldiers,DT JJ CD NNS,an,incredible,five,soldiers
7632,mahowald,We congratulated an incredible five students.,an incredible five students,DT JJ CD NNS,an,incredible,five,students
7633,mahowald,We congratulated an incredible five athletes.,an incredible five athletes,DT JJ CD NNS,an,incredible,five,athletes
7634,mahowald,We congratulated an incredible five pianists.,an incredible five pianists,DT JJ CD NNS,an,incredible,five,pianists
7635,mahowald,We congratulated an incredible five teammates.,an incredible five teammates,DT JJ CD NNS,an,incredible,five,teammates
7636,mahowald,We congratulated an incredible five lawyers.,an incredible five lawyers,DT JJ CD NNS,an,incredible,five,lawyers
7637,mahowald,We congratulated an incredible five doctors.,an incredible five doctors,DT JJ CD NNS,an,incredible,five,doctors
7638,mahowald,We congratulated an incredible five actors.,an incredible five actors,DT JJ CD NNS,an,incredible,five,actors
7639,mahowald,We congratulated an incredible five Americans.,an incredible five Americans,DT JJ CD NNS,an,incredible,five,Americans
7640,mahowald,We congratulated an incredible five bankers.,an incredible five bankers,DT JJ CD NNS,an,incredible,five,bankers
7641,mahowald,We congratulated an incredible twenty soldiers.,an incredible twenty soldiers,DT JJ CD NNS,an,incredible,twenty,soldiers
7642,mahowald,We congratulated an incredible twenty students.,an incredible twenty students,DT JJ CD NNS,an,incredible,twenty,students
7643,mahowald,We congratulated an incredible twenty athletes.,an incredible twenty athletes,DT JJ CD NNS,an,incredible,twenty,athletes
7644,mahowald,We congratulated an incredible twenty pianists.,an incredible twenty pianists,DT JJ CD NNS,an,incredible,twenty,pianists
7645,mahowald,We congratulated an incredible twenty teammates.,an incredible twenty teammates,DT JJ CD NNS,an,incredible,twenty,teammates
7646,mahowald,We congratulated an incredible twenty lawyers.,an incredible twenty lawyers,DT JJ CD NNS,an,incredible,twenty,lawyers
7647,mahowald,We congratulated an incredible twenty doctors.,an incredible twenty doctors,DT JJ CD NNS,an,incredible,twenty,doctors
7648,mahowald,We congratulated an incredible twenty actors.,an incredible twenty actors,DT JJ CD NNS,an,incredible,twenty,actors
7649,mahowald,We congratulated an incredible twenty Americans.,an incredible twenty Americans,DT JJ CD NNS,an,incredible,twenty,Americans
7650,mahowald,We congratulated an incredible twenty bankers.,an incredible twenty bankers,DT JJ CD NNS,an,incredible,twenty,bankers
7651,mahowald,We congratulated an impressive three soldiers.,an impressive three soldiers,DT JJ CD NNS,an,impressive,three,soldiers
7652,mahowald,We congratulated an impressive three students.,an impressive three students,DT JJ CD NNS,an,impressive,three,students
7653,mahowald,We congratulated an impressive three athletes.,an impressive three athletes,DT JJ CD NNS,an,impressive,three,athletes
7654,mahowald,We congratulated an impressive three pianists.,an impressive three pianists,DT JJ CD NNS,an,impressive,three,pianists
7655,mahowald,We congratulated an impressive three teammates.,an impressive three teammates,DT JJ CD NNS,an,impressive,three,teammates
7656,mahowald,We congratulated an impressive three lawyers.,an impressive three lawyers,DT JJ CD NNS,an,impressive,three,lawyers
7657,mahowald,We congratulated an impressive three doctors.,an impressive three doctors,DT JJ CD NNS,an,impressive,three,doctors
7658,mahowald,We congratulated an impressive three actors.,an impressive three actors,DT JJ CD NNS,an,impressive,three,actors
7659,mahowald,We congratulated an impressive three Americans.,an impressive three Americans,DT JJ CD NNS,an,impressive,three,Americans
7660,mahowald,We congratulated an impressive three bankers.,an impressive three bankers,DT JJ CD NNS,an,impressive,three,bankers
7661,mahowald,We congratulated an impressive five soldiers.,an impressive five soldiers,DT JJ CD NNS,an,impressive,five,soldiers
7662,mahowald,We congratulated an impressive five students.,an impressive five students,DT JJ CD NNS,an,impressive,five,students
7663,mahowald,We congratulated an impressive five athletes.,an impressive five athletes,DT JJ CD NNS,an,impressive,five,athletes
7664,mahowald,We congratulated an impressive five pianists.,an impressive five pianists,DT JJ CD NNS,an,impressive,five,pianists
7665,mahowald,We congratulated an impressive five teammates.,an impressive five teammates,DT JJ CD NNS,an,impressive,five,teammates
7666,mahowald,We congratulated an impressive five lawyers.,an impressive five lawyers,DT JJ CD NNS,an,impressive,five,lawyers
7667,mahowald,We congratulated an impressive five doctors.,an impressive five doctors,DT JJ CD NNS,an,impressive,five,doctors
7668,mahowald,We congratulated an impressive five actors.,an impressive five actors,DT JJ CD NNS,an,impressive,five,actors
7669,mahowald,We congratulated an impressive five Americans.,an impressive five Americans,DT JJ CD NNS,an,impressive,five,Americans
7670,mahowald,We congratulated an impressive five bankers.,an impressive five bankers,DT JJ CD NNS,an,impressive,five,bankers
7671,mahowald,We congratulated an impressive twenty soldiers.,an impressive twenty soldiers,DT JJ CD NNS,an,impressive,twenty,soldiers
7672,mahowald,We congratulated an impressive twenty students.,an impressive twenty students,DT JJ CD NNS,an,impressive,twenty,students
7673,mahowald,We congratulated an impressive twenty athletes.,an impressive twenty athletes,DT JJ CD NNS,an,impressive,twenty,athletes
7674,mahowald,We congratulated an impressive twenty pianists.,an impressive twenty pianists,DT JJ CD NNS,an,impressive,twenty,pianists
7675,mahowald,We congratulated an impressive twenty teammates.,an impressive twenty teammates,DT JJ CD NNS,an,impressive,twenty,teammates
7676,mahowald,We congratulated an impressive twenty lawyers.,an impressive twenty lawyers,DT JJ CD NNS,an,impressive,twenty,lawyers
7677,mahowald,We congratulated an impressive twenty doctors.,an impressive twenty doctors,DT JJ CD NNS,an,impressive,twenty,doctors
7678,mahowald,We congratulated an impressive twenty actors.,an impressive twenty actors,DT JJ CD NNS,an,impressive,twenty,actors
7679,mahowald,We congratulated an impressive twenty Americans.,an impressive twenty Americans,DT JJ CD NNS,an,impressive,twenty,Americans
7680,mahowald,We congratulated an impressive twenty bankers.,an impressive twenty bankers,DT JJ CD NNS,an,impressive,twenty,bankers
7681,mahowald,We congratulated a disappointing three soldiers.,a disappointing three soldiers,DT JJ CD NNS,a,disappointing,three,soldiers
7682,mahowald,We congratulated a disappointing three students.,a disappointing three students,DT JJ CD NNS,a,disappointing,three,students
7683,mahowald,We congratulated a disappointing three athletes.,a disappointing three athletes,DT JJ CD NNS,a,disappointing,three,athletes
7684,mahowald,We congratulated a disappointing three pianists.,a disappointing three pianists,DT JJ CD NNS,a,disappointing,three,pianists
7685,mahowald,We congratulated a disappointing three teammates.,a disappointing three teammates,DT JJ CD NNS,a,disappointing,three,teammates
7686,mahowald,We congratulated a disappointing three lawyers.,a disappointing three lawyers,DT JJ CD NNS,a,disappointing,three,lawyers
7687,mahowald,We congratulated a disappointing three doctors.,a disappointing three doctors,DT JJ CD NNS,a,disappointing,three,doctors
7688,mahowald,We congratulated a disappointing three actors.,a disappointing three actors,DT JJ CD NNS,a,disappointing,three,actors
7689,mahowald,We congratulated a disappointing three Americans.,a disappointing three Americans,DT JJ CD NNS,a,disappointing,three,Americans
7690,mahowald,We congratulated a disappointing three bankers.,a disappointing three bankers,DT JJ CD NNS,a,disappointing,three,bankers
7691,mahowald,We congratulated a disappointing five soldiers.,a disappointing five soldiers,DT JJ CD NNS,a,disappointing,five,soldiers
7692,mahowald,We congratulated a disappointing five students.,a disappointing five students,DT JJ CD NNS,a,disappointing,five,students
7693,mahowald,We congratulated a disappointing five athletes.,a disappointing five athletes,DT JJ CD NNS,a,disappointing,five,athletes
7694,mahowald,We congratulated a disappointing five pianists.,a disappointing five pianists,DT JJ CD NNS,a,disappointing,five,pianists
7695,mahowald,We congratulated a disappointing five teammates.,a disappointing five teammates,DT JJ CD NNS,a,disappointing,five,teammates
7696,mahowald,We congratulated a disappointing five lawyers.,a disappointing five lawyers,DT JJ CD NNS,a,disappointing,five,lawyers
7697,mahowald,We congratulated a disappointing five doctors.,a disappointing five doctors,DT JJ CD NNS,a,disappointing,five,doctors
7698,mahowald,We congratulated a disappointing five actors.,a disappointing five actors,DT JJ CD NNS,a,disappointing,five,actors
7699,mahowald,We congratulated a disappointing five Americans.,a disappointing five Americans,DT JJ CD NNS,a,disappointing,five,Americans
7700,mahowald,We congratulated a disappointing five bankers.,a disappointing five bankers,DT JJ CD NNS,a,disappointing,five,bankers
7701,mahowald,We congratulated a disappointing twenty soldiers.,a disappointing twenty soldiers,DT JJ CD NNS,a,disappointing,twenty,soldiers
7702,mahowald,We congratulated a disappointing twenty students.,a disappointing twenty students,DT JJ CD NNS,a,disappointing,twenty,students
7703,mahowald,We congratulated a disappointing twenty athletes.,a disappointing twenty athletes,DT JJ CD NNS,a,disappointing,twenty,athletes
7704,mahowald,We congratulated a disappointing twenty pianists.,a disappointing twenty pianists,DT JJ CD NNS,a,disappointing,twenty,pianists
7705,mahowald,We congratulated a disappointing twenty teammates.,a disappointing twenty teammates,DT JJ CD NNS,a,disappointing,twenty,teammates
7706,mahowald,We congratulated a disappointing twenty lawyers.,a disappointing twenty lawyers,DT JJ CD NNS,a,disappointing,twenty,lawyers
7707,mahowald,We congratulated a disappointing twenty doctors.,a disappointing twenty doctors,DT JJ CD NNS,a,disappointing,twenty,doctors
7708,mahowald,We congratulated a disappointing twenty actors.,a disappointing twenty actors,DT JJ CD NNS,a,disappointing,twenty,actors
7709,mahowald,We congratulated a disappointing twenty Americans.,a disappointing twenty Americans,DT JJ CD NNS,a,disappointing,twenty,Americans
7710,mahowald,We congratulated a disappointing twenty bankers.,a disappointing twenty bankers,DT JJ CD NNS,a,disappointing,twenty,bankers
7711,mahowald,We congratulated a surprising three soldiers.,a surprising three soldiers,DT JJ CD NNS,a,surprising,three,soldiers
7712,mahowald,We congratulated a surprising three students.,a surprising three students,DT JJ CD NNS,a,surprising,three,students
7713,mahowald,We congratulated a surprising three athletes.,a surprising three athletes,DT JJ CD NNS,a,surprising,three,athletes
7714,mahowald,We congratulated a surprising three pianists.,a surprising three pianists,DT JJ CD NNS,a,surprising,three,pianists
7715,mahowald,We congratulated a surprising three teammates.,a surprising three teammates,DT JJ CD NNS,a,surprising,three,teammates
7716,mahowald,We congratulated a surprising three lawyers.,a surprising three lawyers,DT JJ CD NNS,a,surprising,three,lawyers
7717,mahowald,We congratulated a surprising three doctors.,a surprising three doctors,DT JJ CD NNS,a,surprising,three,doctors
7718,mahowald,We congratulated a surprising three actors.,a surprising three actors,DT JJ CD NNS,a,surprising,three,actors
7719,mahowald,We congratulated a surprising three Americans.,a surprising three Americans,DT JJ CD NNS,a,surprising,three,Americans
7720,mahowald,We congratulated a surprising three bankers.,a surprising three bankers,DT JJ CD NNS,a,surprising,three,bankers
7721,mahowald,We congratulated a surprising five soldiers.,a surprising five soldiers,DT JJ CD NNS,a,surprising,five,soldiers
7722,mahowald,We congratulated a surprising five students.,a surprising five students,DT JJ CD NNS,a,surprising,five,students
7723,mahowald,We congratulated a surprising five athletes.,a surprising five athletes,DT JJ CD NNS,a,surprising,five,athletes
7724,mahowald,We congratulated a surprising five pianists.,a surprising five pianists,DT JJ CD NNS,a,surprising,five,pianists
7725,mahowald,We congratulated a surprising five teammates.,a surprising five teammates,DT JJ CD NNS,a,surprising,five,teammates
7726,mahowald,We congratulated a surprising five lawyers.,a surprising five lawyers,DT JJ CD NNS,a,surprising,five,lawyers
7727,mahowald,We congratulated a surprising five doctors.,a surprising five doctors,DT JJ CD NNS,a,surprising,five,doctors
7728,mahowald,We congratulated a surprising five actors.,a surprising five actors,DT JJ CD NNS,a,surprising,five,actors
7729,mahowald,We congratulated a surprising five Americans.,a surprising five Americans,DT JJ CD NNS,a,surprising,five,Americans
7730,mahowald,We congratulated a surprising five bankers.,a surprising five bankers,DT JJ CD NNS,a,surprising,five,bankers
7731,mahowald,We congratulated a surprising twenty soldiers.,a surprising twenty soldiers,DT JJ CD NNS,a,surprising,twenty,soldiers
7732,mahowald,We congratulated a surprising twenty students.,a surprising twenty students,DT JJ CD NNS,a,surprising,twenty,students
7733,mahowald,We congratulated a surprising twenty athletes.,a surprising twenty athletes,DT JJ CD NNS,a,surprising,twenty,athletes
7734,mahowald,We congratulated a surprising twenty pianists.,a surprising twenty pianists,DT JJ CD NNS,a,surprising,twenty,pianists
7735,mahowald,We congratulated a surprising twenty teammates.,a surprising twenty teammates,DT JJ CD NNS,a,surprising,twenty,teammates
7736,mahowald,We congratulated a surprising twenty lawyers.,a surprising twenty lawyers,DT JJ CD NNS,a,surprising,twenty,lawyers
7737,mahowald,We congratulated a surprising twenty doctors.,a surprising twenty doctors,DT JJ CD NNS,a,surprising,twenty,doctors
7738,mahowald,We congratulated a surprising twenty actors.,a surprising twenty actors,DT JJ CD NNS,a,surprising,twenty,actors
7739,mahowald,We congratulated a surprising twenty Americans.,a surprising twenty Americans,DT JJ CD NNS,a,surprising,twenty,Americans
7740,mahowald,We congratulated a surprising twenty bankers.,a surprising twenty bankers,DT JJ CD NNS,a,surprising,twenty,bankers
7741,mahowald,We congratulated a devastating three soldiers.,a devastating three soldiers,DT JJ CD NNS,a,devastating,three,soldiers
7742,mahowald,We congratulated a devastating three students.,a devastating three students,DT JJ CD NNS,a,devastating,three,students
7743,mahowald,We congratulated a devastating three athletes.,a devastating three athletes,DT JJ CD NNS,a,devastating,three,athletes
7744,mahowald,We congratulated a devastating three pianists.,a devastating three pianists,DT JJ CD NNS,a,devastating,three,pianists
7745,mahowald,We congratulated a devastating three teammates.,a devastating three teammates,DT JJ CD NNS,a,devastating,three,teammates
7746,mahowald,We congratulated a devastating three lawyers.,a devastating three lawyers,DT JJ CD NNS,a,devastating,three,lawyers
7747,mahowald,We congratulated a devastating three doctors.,a devastating three doctors,DT JJ CD NNS,a,devastating,three,doctors
7748,mahowald,We congratulated a devastating three actors.,a devastating three actors,DT JJ CD NNS,a,devastating,three,actors
7749,mahowald,We congratulated a devastating three Americans.,a devastating three Americans,DT JJ CD NNS,a,devastating,three,Americans
7750,mahowald,We congratulated a devastating three bankers.,a devastating three bankers,DT JJ CD NNS,a,devastating,three,bankers
7751,mahowald,We congratulated a devastating five soldiers.,a devastating five soldiers,DT JJ CD NNS,a,devastating,five,soldiers
7752,mahowald,We congratulated a devastating five students.,a devastating five students,DT JJ CD NNS,a,devastating,five,students
7753,mahowald,We congratulated a devastating five athletes.,a devastating five athletes,DT JJ CD NNS,a,devastating,five,athletes
7754,mahowald,We congratulated a devastating five pianists.,a devastating five pianists,DT JJ CD NNS,a,devastating,five,pianists
7755,mahowald,We congratulated a devastating five teammates.,a devastating five teammates,DT JJ CD NNS,a,devastating,five,teammates
7756,mahowald,We congratulated a devastating five lawyers.,a devastating five lawyers,DT JJ CD NNS,a,devastating,five,lawyers
7757,mahowald,We congratulated a devastating five doctors.,a devastating five doctors,DT JJ CD NNS,a,devastating,five,doctors
7758,mahowald,We congratulated a devastating five actors.,a devastating five actors,DT JJ CD NNS,a,devastating,five,actors
7759,mahowald,We congratulated a devastating five Americans.,a devastating five Americans,DT JJ CD NNS,a,devastating,five,Americans
7760,mahowald,We congratulated a devastating five bankers.,a devastating five bankers,DT JJ CD NNS,a,devastating,five,bankers
7761,mahowald,We congratulated a devastating twenty soldiers.,a devastating twenty soldiers,DT JJ CD NNS,a,devastating,twenty,soldiers
7762,mahowald,We congratulated a devastating twenty students.,a devastating twenty students,DT JJ CD NNS,a,devastating,twenty,students
7763,mahowald,We congratulated a devastating twenty athletes.,a devastating twenty athletes,DT JJ CD NNS,a,devastating,twenty,athletes
7764,mahowald,We congratulated a devastating twenty pianists.,a devastating twenty pianists,DT JJ CD NNS,a,devastating,twenty,pianists
7765,mahowald,We congratulated a devastating twenty teammates.,a devastating twenty teammates,DT JJ CD NNS,a,devastating,twenty,teammates
7766,mahowald,We congratulated a devastating twenty lawyers.,a devastating twenty lawyers,DT JJ CD NNS,a,devastating,twenty,lawyers
7767,mahowald,We congratulated a devastating twenty doctors.,a devastating twenty doctors,DT JJ CD NNS,a,devastating,twenty,doctors
7768,mahowald,We congratulated a devastating twenty actors.,a devastating twenty actors,DT JJ CD NNS,a,devastating,twenty,actors
7769,mahowald,We congratulated a devastating twenty Americans.,a devastating twenty Americans,DT JJ CD NNS,a,devastating,twenty,Americans
7770,mahowald,We congratulated a devastating twenty bankers.,a devastating twenty bankers,DT JJ CD NNS,a,devastating,twenty,bankers
7771,mahowald,We congratulated a pathetic three soldiers.,a pathetic three soldiers,DT JJ CD NNS,a,pathetic,three,soldiers
7772,mahowald,We congratulated a pathetic three students.,a pathetic three students,DT JJ CD NNS,a,pathetic,three,students
7773,mahowald,We congratulated a pathetic three athletes.,a pathetic three athletes,DT JJ CD NNS,a,pathetic,three,athletes
7774,mahowald,We congratulated a pathetic three pianists.,a pathetic three pianists,DT JJ CD NNS,a,pathetic,three,pianists
7775,mahowald,We congratulated a pathetic three teammates.,a pathetic three teammates,DT JJ CD NNS,a,pathetic,three,teammates
7776,mahowald,We congratulated a pathetic three lawyers.,a pathetic three lawyers,DT JJ CD NNS,a,pathetic,three,lawyers
7777,mahowald,We congratulated a pathetic three doctors.,a pathetic three doctors,DT JJ CD NNS,a,pathetic,three,doctors
7778,mahowald,We congratulated a pathetic three actors.,a pathetic three actors,DT JJ CD NNS,a,pathetic,three,actors
7779,mahowald,We congratulated a pathetic three Americans.,a pathetic three Americans,DT JJ CD NNS,a,pathetic,three,Americans
7780,mahowald,We congratulated a pathetic three bankers.,a pathetic three bankers,DT JJ CD NNS,a,pathetic,three,bankers
7781,mahowald,We congratulated a pathetic five soldiers.,a pathetic five soldiers,DT JJ CD NNS,a,pathetic,five,soldiers
7782,mahowald,We congratulated a pathetic five students.,a pathetic five students,DT JJ CD NNS,a,pathetic,five,students
7783,mahowald,We congratulated a pathetic five athletes.,a pathetic five athletes,DT JJ CD NNS,a,pathetic,five,athletes
7784,mahowald,We congratulated a pathetic five pianists.,a pathetic five pianists,DT JJ CD NNS,a,pathetic,five,pianists
7785,mahowald,We congratulated a pathetic five teammates.,a pathetic five teammates,DT JJ CD NNS,a,pathetic,five,teammates
7786,mahowald,We congratulated a pathetic five lawyers.,a pathetic five lawyers,DT JJ CD NNS,a,pathetic,five,lawyers
7787,mahowald,We congratulated a pathetic five doctors.,a pathetic five doctors,DT JJ CD NNS,a,pathetic,five,doctors
7788,mahowald,We congratulated a pathetic five actors.,a pathetic five actors,DT JJ CD NNS,a,pathetic,five,actors
7789,mahowald,We congratulated a pathetic five Americans.,a pathetic five Americans,DT JJ CD NNS,a,pathetic,five,Americans
7790,mahowald,We congratulated a pathetic five bankers.,a pathetic five bankers,DT JJ CD NNS,a,pathetic,five,bankers
7791,mahowald,We congratulated a pathetic twenty soldiers.,a pathetic twenty soldiers,DT JJ CD NNS,a,pathetic,twenty,soldiers
7792,mahowald,We congratulated a pathetic twenty students.,a pathetic twenty students,DT JJ CD NNS,a,pathetic,twenty,students
7793,mahowald,We congratulated a pathetic twenty athletes.,a pathetic twenty athletes,DT JJ CD NNS,a,pathetic,twenty,athletes
7794,mahowald,We congratulated a pathetic twenty pianists.,a pathetic twenty pianists,DT JJ CD NNS,a,pathetic,twenty,pianists
7795,mahowald,We congratulated a pathetic twenty teammates.,a pathetic twenty teammates,DT JJ CD NNS,a,pathetic,twenty,teammates
7796,mahowald,We congratulated a pathetic twenty lawyers.,a pathetic twenty lawyers,DT JJ CD NNS,a,pathetic,twenty,lawyers
7797,mahowald,We congratulated a pathetic twenty doctors.,a pathetic twenty doctors,DT JJ CD NNS,a,pathetic,twenty,doctors
7798,mahowald,We congratulated a pathetic twenty actors.,a pathetic twenty actors,DT JJ CD NNS,a,pathetic,twenty,actors
7799,mahowald,We congratulated a pathetic twenty Americans.,a pathetic twenty Americans,DT JJ CD NNS,a,pathetic,twenty,Americans
7800,mahowald,We congratulated a pathetic twenty bankers.,a pathetic twenty bankers,DT JJ CD NNS,a,pathetic,twenty,bankers
7801,mahowald,We congratulated a remarkable three soldiers.,a remarkable three soldiers,DT JJ CD NNS,a,remarkable,three,soldiers
7802,mahowald,We congratulated a remarkable three students.,a remarkable three students,DT JJ CD NNS,a,remarkable,three,students
7803,mahowald,We congratulated a remarkable three athletes.,a remarkable three athletes,DT JJ CD NNS,a,remarkable,three,athletes
7804,mahowald,We congratulated a remarkable three pianists.,a remarkable three pianists,DT JJ CD NNS,a,remarkable,three,pianists
7805,mahowald,We congratulated a remarkable three teammates.,a remarkable three teammates,DT JJ CD NNS,a,remarkable,three,teammates
7806,mahowald,We congratulated a remarkable three lawyers.,a remarkable three lawyers,DT JJ CD NNS,a,remarkable,three,lawyers
7807,mahowald,We congratulated a remarkable three doctors.,a remarkable three doctors,DT JJ CD NNS,a,remarkable,three,doctors
7808,mahowald,We congratulated a remarkable three actors.,a remarkable three actors,DT JJ CD NNS,a,remarkable,three,actors
7809,mahowald,We congratulated a remarkable three Americans.,a remarkable three Americans,DT JJ CD NNS,a,remarkable,three,Americans
7810,mahowald,We congratulated a remarkable three bankers.,a remarkable three bankers,DT JJ CD NNS,a,remarkable,three,bankers
7811,mahowald,We congratulated a remarkable five soldiers.,a remarkable five soldiers,DT JJ CD NNS,a,remarkable,five,soldiers
7812,mahowald,We congratulated a remarkable five students.,a remarkable five students,DT JJ CD NNS,a,remarkable,five,students
7813,mahowald,We congratulated a remarkable five athletes.,a remarkable five athletes,DT JJ CD NNS,a,remarkable,five,athletes
7814,mahowald,We congratulated a remarkable five pianists.,a remarkable five pianists,DT JJ CD NNS,a,remarkable,five,pianists
7815,mahowald,We congratulated a remarkable five teammates.,a remarkable five teammates,DT JJ CD NNS,a,remarkable,five,teammates
7816,mahowald,We congratulated a remarkable five lawyers.,a remarkable five lawyers,DT JJ CD NNS,a,remarkable,five,lawyers
7817,mahowald,We congratulated a remarkable five doctors.,a remarkable five doctors,DT JJ CD NNS,a,remarkable,five,doctors
7818,mahowald,We congratulated a remarkable five actors.,a remarkable five actors,DT JJ CD NNS,a,remarkable,five,actors
7819,mahowald,We congratulated a remarkable five Americans.,a remarkable five Americans,DT JJ CD NNS,a,remarkable,five,Americans
7820,mahowald,We congratulated a remarkable five bankers.,a remarkable five bankers,DT JJ CD NNS,a,remarkable,five,bankers
7821,mahowald,We congratulated a remarkable twenty soldiers.,a remarkable twenty soldiers,DT JJ CD NNS,a,remarkable,twenty,soldiers
7822,mahowald,We congratulated a remarkable twenty students.,a remarkable twenty students,DT JJ CD NNS,a,remarkable,twenty,students
7823,mahowald,We congratulated a remarkable twenty athletes.,a remarkable twenty athletes,DT JJ CD NNS,a,remarkable,twenty,athletes
7824,mahowald,We congratulated a remarkable twenty pianists.,a remarkable twenty pianists,DT JJ CD NNS,a,remarkable,twenty,pianists
7825,mahowald,We congratulated a remarkable twenty teammates.,a remarkable twenty teammates,DT JJ CD NNS,a,remarkable,twenty,teammates
7826,mahowald,We congratulated a remarkable twenty lawyers.,a remarkable twenty lawyers,DT JJ CD NNS,a,remarkable,twenty,lawyers
7827,mahowald,We congratulated a remarkable twenty doctors.,a remarkable twenty doctors,DT JJ CD NNS,a,remarkable,twenty,doctors
7828,mahowald,We congratulated a remarkable twenty actors.,a remarkable twenty actors,DT JJ CD NNS,a,remarkable,twenty,actors
7829,mahowald,We congratulated a remarkable twenty Americans.,a remarkable twenty Americans,DT JJ CD NNS,a,remarkable,twenty,Americans
7830,mahowald,We congratulated a remarkable twenty bankers.,a remarkable twenty bankers,DT JJ CD NNS,a,remarkable,twenty,bankers
7831,mahowald,We congratulated a mediocre three soldiers.,a mediocre three soldiers,DT JJ CD NNS,a,mediocre,three,soldiers
7832,mahowald,We congratulated a mediocre three students.,a mediocre three students,DT JJ CD NNS,a,mediocre,three,students
7833,mahowald,We congratulated a mediocre three athletes.,a mediocre three athletes,DT JJ CD NNS,a,mediocre,three,athletes
7834,mahowald,We congratulated a mediocre three pianists.,a mediocre three pianists,DT JJ CD NNS,a,mediocre,three,pianists
7835,mahowald,We congratulated a mediocre three teammates.,a mediocre three teammates,DT JJ CD NNS,a,mediocre,three,teammates
7836,mahowald,We congratulated a mediocre three lawyers.,a mediocre three lawyers,DT JJ CD NNS,a,mediocre,three,lawyers
7837,mahowald,We congratulated a mediocre three doctors.,a mediocre three doctors,DT JJ CD NNS,a,mediocre,three,doctors
7838,mahowald,We congratulated a mediocre three actors.,a mediocre three actors,DT JJ CD NNS,a,mediocre,three,actors
7839,mahowald,We congratulated a mediocre three Americans.,a mediocre three Americans,DT JJ CD NNS,a,mediocre,three,Americans
7840,mahowald,We congratulated a mediocre three bankers.,a mediocre three bankers,DT JJ CD NNS,a,mediocre,three,bankers
7841,mahowald,We congratulated a mediocre five soldiers.,a mediocre five soldiers,DT JJ CD NNS,a,mediocre,five,soldiers
7842,mahowald,We congratulated a mediocre five students.,a mediocre five students,DT JJ CD NNS,a,mediocre,five,students
7843,mahowald,We congratulated a mediocre five athletes.,a mediocre five athletes,DT JJ CD NNS,a,mediocre,five,athletes
7844,mahowald,We congratulated a mediocre five pianists.,a mediocre five pianists,DT JJ CD NNS,a,mediocre,five,pianists
