idx,experiment,template,adjclass,numclass,nounclass,rating-sent
5473,human,0,adj-neg,num-num,noun-human,good
5474,human,0,adj-neg,num-num,noun-human,good
5475,human,0,adj-neg,num-num,noun-human,good
5476,human,0,adj-neg,num-num,noun-human,good
5477,human,0,adj-neg,num-num,noun-human,good
5478,human,0,adj-neg,num-num,noun-human,good
5479,human,0,adj-neg,num-num,noun-human,good
5480,human,0,adj-neg,num-num,noun-human,good
5481,human,0,adj-neg,num-num,noun-human,good
5482,human,0,adj-neg,num-num,noun-human,good
5483,human,0,adj-neg,num-num,noun-human,good
5484,human,0,adj-neg,num-num,noun-human,good
5485,human,0,adj-neg,num-num,noun-human,good
5486,human,0,adj-neg,num-num,noun-human,good
5487,human,0,adj-neg,num-num,noun-human,good
5488,human,0,adj-neg,num-num,noun-human,good
5489,human,0,adj-neg,num-num,noun-human,good
5490,human,0,adj-neg,num-num,noun-human,good
5491,human,0,adj-neg,num-num,noun-human,good
5492,human,0,adj-neg,num-num,noun-human,bad
5493,human,0,adj-neg,num-num,noun-human,good
5494,human,0,adj-neg,num-num,noun-human,good
5495,human,0,adj-neg,num-num,noun-human,bad
5496,human,0,adj-neg,num-num,noun-human,good
5497,human,0,adj-neg,num-num,noun-human,good
5498,human,0,adj-neg,num-num,noun-human,good
5499,human,0,adj-neg,num-num,noun-human,good
5500,human,0,adj-neg,num-num,noun-human,good
5501,human,0,adj-neg,num-num,noun-human,good
5502,human,0,adj-neg,num-num,noun-human,good
5503,human,0,adj-neg,num-num,noun-human,good
5504,human,0,adj-neg,num-num,noun-human,good
5505,human,0,adj-neg,num-num,noun-human,good
5506,human,0,adj-neg,num-num,noun-human,good
5507,human,0,adj-neg,num-num,noun-human,good
5508,human,0,adj-neg,num-num,noun-human,good
5509,human,0,adj-neg,num-num,noun-human,good
5510,human,0,adj-neg,num-num,noun-human,good
5511,human,0,adj-neg,num-num,noun-human,good
5512,human,0,adj-neg,num-num,noun-human,good
5513,human,0,adj-neg,num-num,noun-human,good
5514,human,0,adj-neg,num-num,noun-human,good
5515,human,0,adj-neg,num-num,noun-human,good
5516,human,0,adj-neg,num-num,noun-human,good
5517,human,0,adj-neg,num-num,noun-human,good
5518,human,0,adj-neg,num-num,noun-human,good
5519,human,0,adj-neg,num-num,noun-human,good
5520,human,0,adj-neg,num-num,noun-human,good
5521,human,0,adj-neg,num-num,noun-human,bad
5522,human,0,adj-neg,num-num,noun-human,bad
5523,human,0,adj-neg,num-num,noun-human,bad
5524,human,0,adj-neg,num-num,noun-human,good
5525,human,0,adj-neg,num-num,noun-human,bad
5526,human,0,adj-neg,num-num,noun-human,bad
5527,human,0,adj-neg,num-num,noun-human,bad
5528,human,0,adj-neg,num-num,noun-human,bad
5529,human,0,adj-neg,num-num,noun-human,bad
5530,human,0,adj-neg,num-num,noun-human,bad
5531,human,0,adj-neg,num-num,noun-human,good
5532,human,0,adj-neg,num-num,noun-human,bad
5533,human,0,adj-neg,num-num,noun-human,bad
5534,human,0,adj-neg,num-num,noun-human,good
5535,human,0,adj-neg,num-num,noun-human,bad
5536,human,0,adj-neg,num-num,noun-human,good
5537,human,0,adj-neg,num-num,noun-human,good
5538,human,0,adj-neg,num-num,noun-human,good
5539,human,0,adj-neg,num-num,noun-human,bad
5540,human,0,adj-neg,num-num,noun-human,good
5541,human,0,adj-neg,num-num,noun-human,good
5542,human,0,adj-neg,num-num,noun-human,bad
5543,human,0,adj-neg,num-num,noun-human,good
5544,human,0,adj-neg,num-num,noun-human,good
5545,human,0,adj-neg,num-num,noun-human,good
5546,human,0,adj-neg,num-num,noun-human,good
5547,human,0,adj-neg,num-num,noun-human,good
5548,human,0,adj-neg,num-num,noun-human,good
5549,human,0,adj-neg,num-num,noun-human,good
5550,human,0,adj-neg,num-num,noun-human,good
5551,human,0,adj-quant,num-num,noun-human,good
5552,human,0,adj-quant,num-num,noun-human,good
5553,human,0,adj-quant,num-num,noun-human,good
5554,human,0,adj-quant,num-num,noun-human,good
5555,human,0,adj-quant,num-num,noun-human,good
5556,human,0,adj-quant,num-num,noun-human,good
5557,human,0,adj-quant,num-num,noun-human,good
5558,human,0,adj-quant,num-num,noun-human,good
5559,human,0,adj-quant,num-num,noun-human,good
5560,human,0,adj-quant,num-num,noun-human,good
5561,human,0,adj-quant,num-num,noun-human,good
5562,human,0,adj-quant,num-num,noun-human,good
5563,human,0,adj-quant,num-num,noun-human,good
5564,human,0,adj-quant,num-num,noun-human,good
5565,human,0,adj-quant,num-num,noun-human,good
5566,human,0,adj-quant,num-num,noun-human,good
5567,human,0,adj-quant,num-num,noun-human,good
5568,human,0,adj-quant,num-num,noun-human,good
5569,human,0,adj-quant,num-num,noun-human,good
5570,human,0,adj-quant,num-num,noun-human,good
5571,human,0,adj-quant,num-num,noun-human,good
5572,human,0,adj-quant,num-num,noun-human,good
5573,human,0,adj-quant,num-num,noun-human,good
5574,human,0,adj-quant,num-num,noun-human,good
5575,human,0,adj-quant,num-num,noun-human,good
5576,human,0,adj-quant,num-num,noun-human,good
5577,human,0,adj-quant,num-num,noun-human,good
5578,human,0,adj-quant,num-num,noun-human,good
5579,human,0,adj-quant,num-num,noun-human,good
5580,human,0,adj-quant,num-num,noun-human,good
5581,human,0,adj-quant,num-num,noun-human,good
5582,human,0,adj-quant,num-num,noun-human,good
5583,human,0,adj-quant,num-num,noun-human,good
5584,human,0,adj-quant,num-num,noun-human,good
5585,human,0,adj-quant,num-num,noun-human,good
5586,human,0,adj-quant,num-num,noun-human,good
5587,human,0,adj-quant,num-num,noun-human,good
5588,human,0,adj-quant,num-num,noun-human,good
5589,human,0,adj-quant,num-num,noun-human,good
5590,human,0,adj-quant,num-num,noun-human,good
5591,human,0,adj-quant,num-num,noun-human,good
5592,human,0,adj-quant,num-num,noun-human,good
5593,human,0,adj-quant,num-num,noun-human,good
5594,human,0,adj-quant,num-num,noun-human,good
5595,human,0,adj-quant,num-num,noun-human,good
5596,human,0,adj-quant,num-num,noun-human,good
5597,human,0,adj-quant,num-num,noun-human,good
5598,human,0,adj-quant,num-num,noun-human,good
5599,human,0,adj-quant,num-num,noun-human,good
5600,human,0,adj-quant,num-num,noun-human,good
5601,human,0,adj-quant,num-num,noun-human,good
5602,human,0,adj-quant,num-num,noun-human,good
5603,human,0,adj-quant,num-num,noun-human,good
5604,human,0,adj-quant,num-num,noun-human,good
5605,human,0,adj-quant,num-num,noun-human,good
5606,human,0,adj-quant,num-num,noun-human,good
5607,human,0,adj-quant,num-num,noun-human,good
5608,human,0,adj-quant,num-num,noun-human,good
5609,human,0,adj-quant,num-num,noun-human,good
5610,human,0,adj-quant,num-num,noun-human,good
5611,human,0,adj-quant,num-num,noun-human,good
5612,human,0,adj-quant,num-num,noun-human,good
5613,human,0,adj-quant,num-num,noun-human,good
5614,human,0,adj-quant,num-num,noun-human,good
5615,human,0,adj-quant,num-num,noun-human,good
5616,human,0,adj-quant,num-num,noun-human,good
5617,human,0,adj-quant,num-num,noun-human,good
5618,human,0,adj-quant,num-num,noun-human,good
5619,human,0,adj-quant,num-num,noun-human,good
5620,human,0,adj-quant,num-num,noun-human,good
5621,human,0,adj-quant,num-num,noun-human,good
5622,human,0,adj-quant,num-num,noun-human,good
5623,human,0,adj-quant,num-num,noun-human,good
5624,human,0,adj-quant,num-num,noun-human,good
5625,human,0,adj-quant,num-num,noun-human,good
5626,human,0,adj-quant,num-num,noun-human,good
5627,human,0,adj-quant,num-num,noun-human,good
5628,human,0,adj-quant,num-num,noun-human,good
5629,human,0,adj-quant,num-num,noun-human,good
5630,human,0,adj-quant,num-num,noun-human,good
5631,human,0,adj-quant,num-num,noun-human,good
5632,human,0,adj-quant,num-num,noun-human,good
5633,human,0,adj-quant,num-num,noun-human,good
5634,human,0,adj-quant,num-num,noun-human,good
5635,human,0,adj-quant,num-num,noun-human,good
5636,human,0,adj-quant,num-num,noun-human,good
5637,human,0,adj-quant,num-num,noun-human,good
5638,human,0,adj-quant,num-num,noun-human,good
5639,human,0,adj-quant,num-num,noun-human,good
5640,human,0,adj-quant,num-num,noun-human,good
5641,human,0,adj-quant,num-num,noun-human,good
5642,human,0,adj-quant,num-num,noun-human,good
5643,human,0,adj-quant,num-num,noun-human,good
5644,human,0,adj-quant,num-num,noun-human,good
5645,human,0,adj-quant,num-num,noun-human,good
5646,human,0,adj-quant,num-num,noun-human,good
5647,human,0,adj-quant,num-num,noun-human,good
5648,human,0,adj-quant,num-num,noun-human,good
5649,human,0,adj-quant,num-num,noun-human,good
5650,human,0,adj-quant,num-num,noun-human,good
5651,human,0,adj-quant,num-num,noun-human,good
5652,human,0,adj-quant,num-num,noun-human,good
5653,human,0,adj-quant,num-num,noun-human,good
5654,human,0,adj-quant,num-num,noun-human,good
5655,human,0,adj-quant,num-num,noun-human,good
5656,human,0,adj-quant,num-num,noun-human,good
5657,human,0,adj-quant,num-num,noun-human,good
5658,human,0,adj-quant,num-num,noun-human,good
5659,human,0,adj-quant,num-num,noun-human,good
5660,human,0,adj-quant,num-num,noun-human,good
5661,human,0,adj-quant,num-num,noun-human,good
5662,human,0,adj-quant,num-num,noun-human,good
5663,human,0,adj-quant,num-num,noun-human,good
5664,human,0,adj-quant,num-num,noun-human,good
5665,human,0,adj-quant,num-num,noun-human,good
5666,human,0,adj-quant,num-num,noun-human,good
5667,human,0,adj-quant,num-num,noun-human,good
5668,human,0,adj-quant,num-num,noun-human,good
5669,human,0,adj-quant,num-num,noun-human,good
5670,human,0,adj-quant,num-num,noun-human,good
5671,human,0,adj-quant,num-num,noun-human,good
5672,human,0,adj-quant,num-num,noun-human,good
5673,human,0,adj-quant,num-num,noun-human,good
5674,human,0,adj-quant,num-num,noun-human,good
5675,human,0,adj-quant,num-num,noun-human,good
5676,human,0,adj-quant,num-num,noun-human,good
5677,human,0,adj-quant,num-num,noun-human,good
5678,human,0,adj-quant,num-num,noun-human,good
5679,human,0,adj-quant,num-num,noun-human,good
5680,human,0,adj-quant,num-num,noun-human,good
5681,human,0,adj-quant,num-num,noun-human,good
5682,human,0,adj-quant,num-num,noun-human,good
5683,human,0,adj-quant,num-num,noun-human,good
5684,human,0,adj-quant,num-num,noun-human,good
5685,human,0,adj-quant,num-num,noun-human,good
5686,human,0,adj-quant,num-num,noun-human,good
5687,human,0,adj-quant,num-num,noun-human,good
5688,human,0,adj-quant,num-num,noun-human,good
5689,human,0,adj-quant,num-num,noun-human,good
5690,human,0,adj-quant,num-num,noun-human,good
5691,human,0,adj-quant,num-num,noun-human,good
5692,human,0,adj-quant,num-num,noun-human,good
5693,human,0,adj-quant,num-num,noun-human,good
5694,human,0,adj-quant,num-num,noun-human,good
5695,human,0,adj-quant,num-num,noun-human,good
5696,human,0,adj-quant,num-num,noun-human,good
5697,human,0,adj-quant,num-num,noun-human,good
5698,human,0,adj-quant,num-num,noun-human,good
5699,human,0,adj-quant,num-num,noun-human,good
5700,human,0,adj-quant,num-num,noun-human,good
5701,human,0,adj-quant,num-num,noun-human,good
5702,human,0,adj-quant,num-num,noun-human,good
5703,human,0,adj-quant,num-num,noun-human,good
5704,human,0,adj-quant,num-num,noun-human,good
5705,human,0,adj-quant,num-num,noun-human,good
5706,human,0,adj-quant,num-num,noun-human,good
5707,human,0,adj-quant,num-num,noun-human,good
5708,human,0,adj-quant,num-num,noun-human,good
5709,human,0,adj-quant,num-num,noun-human,good
5710,human,0,adj-quant,num-num,noun-human,good
5711,human,0,adj-quant,num-num,noun-human,good
5712,human,0,adj-quant,num-num,noun-human,good
5713,human,0,adj-quant,num-num,noun-human,good
5714,human,0,adj-quant,num-num,noun-human,good
5715,human,0,adj-quant,num-num,noun-human,good
5716,human,0,adj-quant,num-num,noun-human,good
5717,human,0,adj-quant,num-num,noun-human,good
5718,human,0,adj-quant,num-num,noun-human,good
5719,human,0,adj-quant,num-num,noun-human,good
5720,human,0,adj-quant,num-num,noun-human,good
5721,human,0,adj-quant,num-num,noun-human,good
5722,human,0,adj-quant,num-num,noun-human,good
5723,human,0,adj-quant,num-num,noun-human,good
5724,human,0,adj-quant,num-num,noun-human,good
5725,human,0,adj-quant,num-num,noun-human,good
5726,human,0,adj-quant,num-num,noun-human,good
5727,human,0,adj-quant,num-num,noun-human,good
5728,human,0,adj-quant,num-num,noun-human,good
5729,human,0,adj-quant,num-num,noun-human,good
5730,human,0,adj-quant,num-num,noun-human,good
5731,human,0,adj-quant,num-num,noun-human,good
5732,human,0,adj-quant,num-num,noun-human,good
5733,human,0,adj-quant,num-num,noun-human,good
5734,human,0,adj-quant,num-num,noun-human,good
5735,human,0,adj-quant,num-num,noun-human,good
5736,human,0,adj-quant,num-num,noun-human,good
5737,human,0,adj-quant,num-num,noun-human,good
5738,human,0,adj-quant,num-num,noun-human,good
5739,human,0,adj-quant,num-num,noun-human,good
5740,human,0,adj-quant,num-num,noun-human,good
5741,human,0,adj-quant,num-num,noun-human,good
5742,human,0,adj-quant,num-num,noun-human,good
5743,human,0,adj-quant,num-num,noun-human,good
5744,human,0,adj-quant,num-num,noun-human,good
5745,human,0,adj-quant,num-num,noun-human,good
5746,human,0,adj-quant,num-num,noun-human,good
5747,human,0,adj-quant,num-num,noun-human,good
5748,human,0,adj-quant,num-num,noun-human,good
5749,human,0,adj-quant,num-num,noun-human,good
5750,human,0,adj-quant,num-num,noun-human,good
5751,human,0,adj-quant,num-num,noun-human,good
5752,human,0,adj-quant,num-num,noun-human,good
5753,human,0,adj-quant,num-num,noun-human,good
5754,human,0,adj-quant,num-num,noun-human,good
5755,human,0,adj-quant,num-num,noun-human,good
5756,human,0,adj-quant,num-num,noun-human,good
5757,human,0,adj-quant,num-num,noun-human,good
5758,human,0,adj-quant,num-num,noun-human,good
5759,human,0,adj-quant,num-num,noun-human,good
5760,human,0,adj-quant,num-num,noun-human,good
5761,human,0,adj-quant,num-num,noun-human,good
5762,human,0,adj-quant,num-num,noun-human,good
5763,human,0,adj-quant,num-num,noun-human,good
5764,human,0,adj-quant,num-num,noun-human,good
5765,human,0,adj-quant,num-num,noun-human,good
5766,human,0,adj-quant,num-num,noun-human,good
5767,human,0,adj-quant,num-num,noun-human,good
5768,human,0,adj-quant,num-num,noun-human,good
5769,human,0,adj-quant,num-num,noun-human,good
5770,human,0,adj-quant,num-num,noun-human,good
5771,human,0,adj-quant,num-num,noun-human,good
5772,human,0,adj-quant,num-num,noun-human,good
5773,human,0,adj-quant,num-num,noun-human,good
5774,human,0,adj-quant,num-num,noun-human,good
5775,human,0,adj-quant,num-num,noun-human,good
5776,human,0,adj-quant,num-num,noun-human,good
5777,human,0,adj-quant,num-num,noun-human,good
5778,human,0,adj-quant,num-num,noun-human,good
5779,human,0,adj-quant,num-num,noun-human,good
5780,human,0,adj-quant,num-num,noun-human,good
5781,human,0,adj-quant,num-num,noun-human,good
5782,human,0,adj-quant,num-num,noun-human,good
5783,human,0,adj-quant,num-num,noun-human,good
5784,human,0,adj-quant,num-num,noun-human,good
5785,human,0,adj-quant,num-num,noun-human,good
5786,human,0,adj-quant,num-num,noun-human,good
5787,human,0,adj-quant,num-num,noun-human,good
5788,human,0,adj-quant,num-num,noun-human,good
5789,human,0,adj-quant,num-num,noun-human,good
5790,human,0,adj-quant,num-num,noun-human,good
5791,human,0,adj-quant,num-num,noun-human,good
5792,human,0,adj-quant,num-num,noun-human,good
5793,human,0,adj-quant,num-num,noun-human,good
5794,human,0,adj-quant,num-num,noun-human,good
5795,human,0,adj-quant,num-num,noun-human,good
5796,human,0,adj-quant,num-num,noun-human,good
5797,human,0,adj-quant,num-num,noun-human,good
5798,human,0,adj-quant,num-num,noun-human,good
5799,human,0,adj-quant,num-num,noun-human,good
5800,human,0,adj-quant,num-num,noun-human,good
5801,human,0,adj-quant,num-num,noun-human,good
5802,human,0,adj-quant,num-num,noun-human,good
5803,human,0,adj-quant,num-num,noun-human,good
5804,human,0,adj-quant,num-num,noun-human,good
5805,human,0,adj-quant,num-num,noun-human,good
5806,human,0,adj-quant,num-num,noun-human,good
5807,human,0,adj-quant,num-num,noun-human,good
5808,human,0,adj-quant,num-num,noun-human,good
5809,human,0,adj-quant,num-num,noun-human,good
5810,human,0,adj-quant,num-num,noun-human,good
5811,human,0,adj-quant,num-num,noun-human,good
5812,human,0,adj-quant,num-num,noun-human,good
5813,human,0,adj-quant,num-num,noun-human,good
5814,human,0,adj-quant,num-num,noun-human,good
5815,human,0,adj-quant,num-num,noun-human,good
5816,human,0,adj-quant,num-num,noun-human,good
5817,human,0,adj-quant,num-num,noun-human,good
5818,human,0,adj-quant,num-num,noun-human,good
5819,human,0,adj-quant,num-num,noun-human,good
5820,human,0,adj-quant,num-num,noun-human,good
5821,human,0,adj-quant,num-num,noun-human,good
5822,human,0,adj-quant,num-num,noun-human,good
5823,human,0,adj-quant,num-num,noun-human,good
5824,human,0,adj-quant,num-num,noun-human,good
5825,human,0,adj-quant,num-num,noun-human,good
5826,human,0,adj-quant,num-num,noun-human,good
5827,human,0,adj-quant,num-num,noun-human,good
5828,human,0,adj-quant,num-num,noun-human,good
5829,human,0,adj-quant,num-num,noun-human,good
5830,human,0,adj-quant,num-num,noun-human,good
5831,human,0,adj-quant,num-num,noun-human,good
5832,human,0,adj-quant,num-num,noun-human,good
5833,human,0,adj-quant,num-num,noun-human,good
5834,human,0,adj-quant,num-num,noun-human,good
5835,human,0,adj-quant,num-num,noun-human,good
5836,human,0,adj-quant,num-num,noun-human,good
5837,human,0,adj-quant,num-num,noun-human,good
5838,human,0,adj-quant,num-num,noun-human,good
5839,human,0,adj-quant,num-num,noun-human,good
5840,human,0,adj-quant,num-num,noun-human,good
5841,human,0,adj-quant,num-num,noun-human,good
5842,human,0,adj-quant,num-num,noun-human,good
5843,human,0,adj-quant,num-num,noun-human,good
5844,human,0,adj-quant,num-num,noun-human,good
5845,human,0,adj-quant,num-num,noun-human,good
5846,human,0,adj-quant,num-num,noun-human,good
5847,human,0,adj-quant,num-num,noun-human,good
5848,human,0,adj-quant,num-num,noun-human,good
5849,human,0,adj-quant,num-num,noun-human,good
5850,human,0,adj-quant,num-num,noun-human,good
5851,human,0,adj-stubborn,num-num,noun-human,bad
5852,human,0,adj-stubborn,num-num,noun-human,bad
5853,human,0,adj-stubborn,num-num,noun-human,bad
5854,human,0,adj-stubborn,num-num,noun-human,bad
5855,human,0,adj-stubborn,num-num,noun-human,bad
5856,human,0,adj-stubborn,num-num,noun-human,bad
5857,human,0,adj-stubborn,num-num,noun-human,bad
5858,human,0,adj-stubborn,num-num,noun-human,bad
5859,human,0,adj-stubborn,num-num,noun-human,bad
5860,human,0,adj-stubborn,num-num,noun-human,bad
5861,human,0,adj-stubborn,num-num,noun-human,bad
5862,human,0,adj-stubborn,num-num,noun-human,bad
5863,human,0,adj-stubborn,num-num,noun-human,bad
5864,human,0,adj-stubborn,num-num,noun-human,bad
5865,human,0,adj-stubborn,num-num,noun-human,bad
5866,human,0,adj-stubborn,num-num,noun-human,bad
5867,human,0,adj-stubborn,num-num,noun-human,bad
5868,human,0,adj-stubborn,num-num,noun-human,bad
5869,human,0,adj-stubborn,num-num,noun-human,bad
5870,human,0,adj-stubborn,num-num,noun-human,bad
5871,human,0,adj-stubborn,num-num,noun-human,good
5872,human,0,adj-stubborn,num-num,noun-human,bad
5873,human,0,adj-stubborn,num-num,noun-human,bad
5874,human,0,adj-stubborn,num-num,noun-human,good
5875,human,0,adj-stubborn,num-num,noun-human,bad
5876,human,0,adj-stubborn,num-num,noun-human,bad
5877,human,0,adj-stubborn,num-num,noun-human,bad
5878,human,0,adj-stubborn,num-num,noun-human,bad
5879,human,0,adj-stubborn,num-num,noun-human,bad
5880,human,0,adj-stubborn,num-num,noun-human,bad
5881,human,0,adj-stubborn,num-num,noun-human,bad
5882,human,0,adj-stubborn,num-num,noun-human,bad
5883,human,0,adj-stubborn,num-num,noun-human,bad
5884,human,0,adj-stubborn,num-num,noun-human,bad
5885,human,0,adj-stubborn,num-num,noun-human,bad
5886,human,0,adj-stubborn,num-num,noun-human,bad
5887,human,0,adj-stubborn,num-num,noun-human,bad
5888,human,0,adj-stubborn,num-num,noun-human,bad
5889,human,0,adj-stubborn,num-num,noun-human,bad
5890,human,0,adj-stubborn,num-num,noun-human,bad
5891,human,0,adj-stubborn,num-num,noun-human,bad
5892,human,0,adj-stubborn,num-num,noun-human,bad
5893,human,0,adj-stubborn,num-num,noun-human,good
5894,human,0,adj-stubborn,num-num,noun-human,good
5895,human,0,adj-stubborn,num-num,noun-human,bad
5896,human,0,adj-stubborn,num-num,noun-human,good
5897,human,0,adj-stubborn,num-num,noun-human,bad
5898,human,0,adj-stubborn,num-num,noun-human,good
5899,human,0,adj-stubborn,num-num,noun-human,bad
5900,human,0,adj-stubborn,num-num,noun-human,good
5901,human,0,adj-stubborn,num-num,noun-human,bad
5902,human,0,adj-stubborn,num-num,noun-human,bad
5903,human,0,adj-stubborn,num-num,noun-human,bad
5904,human,0,adj-stubborn,num-num,noun-human,bad
5905,human,0,adj-stubborn,num-num,noun-human,bad
5906,human,0,adj-stubborn,num-num,noun-human,bad
5907,human,0,adj-stubborn,num-num,noun-human,bad
5908,human,0,adj-stubborn,num-num,noun-human,bad
5909,human,0,adj-stubborn,num-num,noun-human,bad
5910,human,0,adj-stubborn,num-num,noun-human,bad
5911,human,0,adj-stubborn,num-num,noun-human,bad
5912,human,0,adj-stubborn,num-num,noun-human,bad
5913,human,0,adj-stubborn,num-num,noun-human,bad
5914,human,0,adj-stubborn,num-num,noun-human,bad
5915,human,0,adj-stubborn,num-num,noun-human,bad
5916,human,0,adj-stubborn,num-num,noun-human,bad
5917,human,0,adj-stubborn,num-num,noun-human,bad
5918,human,0,adj-stubborn,num-num,noun-human,bad
5919,human,0,adj-stubborn,num-num,noun-human,bad
5920,human,0,adj-stubborn,num-num,noun-human,bad
5921,human,0,adj-stubborn,num-num,noun-human,bad
5922,human,0,adj-stubborn,num-num,noun-human,bad
5923,human,0,adj-stubborn,num-num,noun-human,bad
5924,human,0,adj-stubborn,num-num,noun-human,bad
5925,human,0,adj-stubborn,num-num,noun-human,bad
5926,human,0,adj-stubborn,num-num,noun-human,bad
5927,human,0,adj-stubborn,num-num,noun-human,bad
5928,human,0,adj-stubborn,num-num,noun-human,bad
5929,human,0,adj-stubborn,num-num,noun-human,bad
5930,human,0,adj-stubborn,num-num,noun-human,bad
5931,human,0,adj-stubborn,num-num,noun-human,bad
5932,human,0,adj-stubborn,num-num,noun-human,bad
5933,human,0,adj-stubborn,num-num,noun-human,bad
5934,human,0,adj-stubborn,num-num,noun-human,good
5935,human,0,adj-stubborn,num-num,noun-human,bad
5936,human,0,adj-stubborn,num-num,noun-human,bad
5937,human,0,adj-stubborn,num-num,noun-human,bad
5938,human,0,adj-stubborn,num-num,noun-human,bad
5939,human,0,adj-stubborn,num-num,noun-human,bad
5940,human,0,adj-stubborn,num-num,noun-human,bad
5941,human,0,adj-stubborn,num-num,noun-human,bad
5942,human,0,adj-stubborn,num-num,noun-human,bad
5943,human,0,adj-stubborn,num-num,noun-human,bad
5944,human,0,adj-stubborn,num-num,noun-human,bad
5945,human,0,adj-stubborn,num-num,noun-human,bad
5946,human,0,adj-stubborn,num-num,noun-human,bad
5947,human,0,adj-stubborn,num-num,noun-human,bad
5948,human,0,adj-stubborn,num-num,noun-human,bad
5949,human,0,adj-stubborn,num-num,noun-human,bad
5950,human,0,adj-stubborn,num-num,noun-human,bad
5951,human,0,adj-stubborn,num-num,noun-human,good
5952,human,0,adj-stubborn,num-num,noun-human,bad
5953,human,0,adj-stubborn,num-num,noun-human,bad
5954,human,0,adj-stubborn,num-num,noun-human,good
5955,human,0,adj-stubborn,num-num,noun-human,bad
5956,human,0,adj-stubborn,num-num,noun-human,bad
5957,human,0,adj-stubborn,num-num,noun-human,bad
5958,human,0,adj-stubborn,num-num,noun-human,bad
5959,human,0,adj-stubborn,num-num,noun-human,bad
5960,human,0,adj-stubborn,num-num,noun-human,bad
5961,human,0,adj-stubborn,num-num,noun-human,good
5962,human,0,adj-stubborn,num-num,noun-human,good
5963,human,0,adj-stubborn,num-num,noun-human,good
5964,human,0,adj-stubborn,num-num,noun-human,good
5965,human,0,adj-stubborn,num-num,noun-human,good
5966,human,0,adj-stubborn,num-num,noun-human,good
5967,human,0,adj-stubborn,num-num,noun-human,good
5968,human,0,adj-stubborn,num-num,noun-human,good
5969,human,0,adj-stubborn,num-num,noun-human,good
5970,human,0,adj-stubborn,num-num,noun-human,good
5971,human,0,adj-human,num-num,noun-human,good
5972,human,0,adj-human,num-num,noun-human,good
5973,human,0,adj-human,num-num,noun-human,good
5974,human,0,adj-human,num-num,noun-human,good
5975,human,0,adj-human,num-num,noun-human,good
5976,human,0,adj-human,num-num,noun-human,good
5977,human,0,adj-human,num-num,noun-human,good
5978,human,0,adj-human,num-num,noun-human,good
5979,human,0,adj-human,num-num,noun-human,good
5980,human,0,adj-human,num-num,noun-human,good
5981,human,0,adj-human,num-num,noun-human,good
5982,human,0,adj-human,num-num,noun-human,good
5983,human,0,adj-human,num-num,noun-human,good
5984,human,0,adj-human,num-num,noun-human,good
5985,human,0,adj-human,num-num,noun-human,good
5986,human,0,adj-human,num-num,noun-human,good
5987,human,0,adj-human,num-num,noun-human,good
5988,human,0,adj-human,num-num,noun-human,good
5989,human,0,adj-human,num-num,noun-human,good
5990,human,0,adj-human,num-num,noun-human,good
5991,human,0,adj-human,num-num,noun-human,good
5992,human,0,adj-human,num-num,noun-human,good
5993,human,0,adj-human,num-num,noun-human,good
5994,human,0,adj-human,num-num,noun-human,good
5995,human,0,adj-human,num-num,noun-human,good
5996,human,0,adj-human,num-num,noun-human,good
5997,human,0,adj-human,num-num,noun-human,good
5998,human,0,adj-human,num-num,noun-human,good
5999,human,0,adj-human,num-num,noun-human,good
6000,human,0,adj-human,num-num,noun-human,good
6001,human,0,adj-human,num-num,noun-human,good
6002,human,0,adj-human,num-num,noun-human,good
6003,human,0,adj-human,num-num,noun-human,good
6004,human,0,adj-human,num-num,noun-human,good
6005,human,0,adj-human,num-num,noun-human,good
6006,human,0,adj-human,num-num,noun-human,good
6007,human,0,adj-human,num-num,noun-human,good
6008,human,0,adj-human,num-num,noun-human,good
6009,human,0,adj-human,num-num,noun-human,good
6010,human,0,adj-human,num-num,noun-human,good
6011,human,0,adj-human,num-num,noun-human,good
6012,human,0,adj-human,num-num,noun-human,good
6013,human,0,adj-human,num-num,noun-human,good
6014,human,0,adj-human,num-num,noun-human,good
6015,human,0,adj-human,num-num,noun-human,good
6016,human,0,adj-human,num-num,noun-human,good
6017,human,0,adj-human,num-num,noun-human,good
6018,human,0,adj-human,num-num,noun-human,good
6019,human,0,adj-human,num-num,noun-human,good
6020,human,0,adj-human,num-num,noun-human,good
6021,human,0,adj-human,num-num,noun-human,good
6022,human,0,adj-human,num-num,noun-human,good
6023,human,0,adj-human,num-num,noun-human,good
6024,human,0,adj-human,num-num,noun-human,good
6025,human,0,adj-human,num-num,noun-human,good
6026,human,0,adj-human,num-num,noun-human,good
6027,human,0,adj-human,num-num,noun-human,good
6028,human,0,adj-human,num-num,noun-human,good
6029,human,0,adj-human,num-num,noun-human,good
6030,human,0,adj-human,num-num,noun-human,good
6031,human,0,adj-human,num-num,noun-human,good
6032,human,0,adj-human,num-num,noun-human,good
6033,human,0,adj-human,num-num,noun-human,good
6034,human,0,adj-human,num-num,noun-human,good
6035,human,0,adj-human,num-num,noun-human,good
6036,human,0,adj-human,num-num,noun-human,good
6037,human,0,adj-human,num-num,noun-human,good
6038,human,0,adj-human,num-num,noun-human,good
6039,human,0,adj-human,num-num,noun-human,good
6040,human,0,adj-human,num-num,noun-human,good
6041,human,0,adj-human,num-num,noun-human,good
6042,human,0,adj-human,num-num,noun-human,good
